benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	score_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred
subckt_0335	initial	cached_stride	11	new_n7983_	control1	new_n7983_::control1	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7983___control1	0.3178882598876953	0.0031788825988769533	0.2380366027355194	0.2380366027355194	0.10739152133464813	11.295076996088028	0.3178882598876953	0.42007291316986084	-0.09679476916790009	0.07769718021154404
subckt_0335	initial	cached_stride	12	new_n7983_	observe	new_n7983_::observe	ok	0.15952999999999995	0.15952999999999995	0	0.70339	0.70339	35	35		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7983___observe	0.3525678515434265	0.003525678515434265	0.21298806369304657	0.21298806369304657	0.10881322622299194	11.446878537535667	0.3525678515434265	0.4382190704345703	-0.10330821573734283	0.08885378390550613
subckt_0335	initial	cached_stride	13	__buf_split_5877	control0	__buf_split_5877::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/__buf_split_5877__control0	0.32283109426498413	0.0032283109426498413	0.20981597900390625	0.20981597900390625	0.0955672562122345	10.08937269449234	0.32283109426498413	0.3891211152076721	-0.10575363039970398	0.07220610231161118
subckt_0335	initial	cached_stride	14	__buf_split_5877	control1	__buf_split_5877::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/__buf_split_5877__control1	0.32927560806274414	0.0032927560806274413	0.216599702835083	0.216599702835083	0.09443961083889008	9.989836394786835	0.32927560806274414	0.3869972825050354	-0.10287541151046753	0.07196038216352463
subckt_0335	initial	cached_stride	15	__buf_split_5877	observe	__buf_split_5877::observe	ok	0.11716000000000004	0.11716000000000004	0	0.66102	0.66102	40	40		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/__buf_split_5877__observe	0.33189135789871216	0.0033189135789871214	0.18966715037822723	0.18966715037822723	0.08636295795440674	9.157854303717613	0.33189135789871216	0.36641883850097656	-0.10341383516788483	0.07227329909801483
subckt_0335	initial	cached_stride	16	new_n9078_	control0	new_n9078_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9078___control0	0.31738048791885376	0.0031738048791885376	0.23601090908050537	0.23601090908050537	0.10285376012325287	10.838767409324646	0.31738048791885376	0.41548508405685425	-0.10054366290569305	0.07550515979528427
subckt_0335	initial	cached_stride	17	new_n9078_	control1	new_n9078_::control1	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9078___control1	0.30840158462524414	0.0030840158462524412	0.24086175858974457	0.24086175858974457	0.1011689156293869	10.666154906153679	0.30840158462524414	0.40389883518218994	-0.09618131816387177	0.07257933169603348
subckt_0335	initial	cached_stride	18	new_n9078_	observe	new_n9078_::observe	ok	0.25275000000000003	0.25275000000000003	0	0.79661	0.79661	24	24		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9078___observe	0.35334813594818115	0.0035334813594818117	0.1994204819202423	0.1994204819202423	0.09758318960666656	10.31108757853508	0.35334813594818115	0.42122066020965576	-0.1049831211566925	0.08413057774305344
subckt_0335	initial	cached_stride	19	new_n9106_	control0	new_n9106_::control0	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9106___control0	0.3239400386810303	0.003239400386810303	0.23158173263072968	0.23158173263072968	0.10912654548883438	11.468176320195198	0.3239400386810303	0.4303796887397766	-0.10295011103153229	0.07921423763036728
subckt_0335	initial	cached_stride	20	new_n9106_	control1	new_n9106_::control1	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9106___control1	0.30702799558639526	0.0030702799558639526	0.24089315533638	0.24089315533638	0.10566161572933197	11.114082723855972	0.30702799558639526	0.4062601327896118	-0.09276144206523895	0.07435938715934753
subckt_0335	initial	cached_stride	21	new_n9106_	observe	new_n9106_::observe	ok	0.18494999999999995	0.18494999999999995	0	0.72881	0.72881	32	32		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9106___observe	0.3504491448402405	0.003504491448402405	0.20266051590442657	0.20266051590442657	0.10210144519805908	10.763254180550575	0.3504491448402405	0.42173993587493896	-0.10357117652893066	0.08454587310552597
subckt_0335	initial	cached_stride	22	new_n9128_	control0	new_n9128_::control0	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9128___control0	0.3283579349517822	0.0032835793495178222	0.232422336935997	0.232422336935997	0.10970756411552429	11.531536683440208	0.3283579349517822	0.4359554648399353	-0.10282726585865021	0.08203443139791489
subckt_0335	initial	cached_stride	23	new_n9128_	control1	new_n9128_::control1	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9128___control1	0.3178859353065491	0.003178859353065491	0.24091628193855286	0.24091628193855286	0.10881173610687256	11.439975827932358	0.3178859353065491	0.42604124546051025	-0.09825755655765533	0.0788445994257927
subckt_0335	initial	cached_stride	24	new_n9128_	observe	new_n9128_::observe	ok	0.01546000000000003	0.01546000000000003	0	0.55932	0.55932	52	52		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9128___observe	0.34272801876068115	0.0034272801876068116	0.20790062844753265	0.20790062844753265	0.10027101635932922	10.577730283141136	0.34272801876068115	0.4092613458633423	-0.0970739871263504	0.08466454595327377
subckt_0335	initial	cached_hard_cone	1	__buf_split_5216	control0	__buf_split_5216::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/__buf_split_5216__control0	0.31918448209762573	0.003191844820976257	0.2462923675775528	0.2462923675775528	0.1051497757434845	11.080454424023628	0.31918448209762573	0.41956228017807007	-0.10592487454414368	0.07601386308670044
subckt_0335	initial	cached_hard_cone	2	__buf_split_5216	control1	__buf_split_5216::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/__buf_split_5216__control1	0.3215314745903015	0.003215314745903015	0.25383472442626953	0.25383472442626953	0.1046961098909378	11.044977188110352	0.3215314745903015	0.41465163230895996	-0.10383929312229156	0.07480121403932571
subckt_0335	initial	cached_hard_cone	3	__buf_split_5216	observe	__buf_split_5216::observe	ok	0.01546000000000003	0.01546000000000003	0	0.55932	0.55932	52	52		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/__buf_split_5216__observe	0.31532496213912964	0.0031532496213912964	0.24430736899375916	0.24430736899375916	0.10438309609889984	10.997941941022873	0.31532496213912964	0.41608697175979614	-0.10315249860286713	0.07536283135414124
subckt_0335	initial	cached_hard_cone	4	new_n7921_	control0	new_n7921_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7921___control0	0.3474816083908081	0.003474816083908081	0.2284465879201889	0.2284465879201889	0.09633728861808777	10.209657058119774	0.3474816083908081	0.3936191201210022	-0.10502710938453674	0.07931558787822723
subckt_0335	initial	cached_hard_cone	5	new_n7921_	control1	new_n7921_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7921___control1	0.350281298160553	0.0035028129816055296	0.22817140817642212	0.22817140817642212	0.09584742784500122	10.163195490837097	0.350281298160553	0.392458438873291	-0.10360275208950043	0.07963288575410843
subckt_0335	initial	cached_hard_cone	6	new_n7921_	observe	new_n7921_::observe	ok	0.04936000000000007	0.04936000000000007	0	0.5932200000000001	0.5932200000000001	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7921___observe	0.3568064570426941	0.003568064570426941	0.2169378697872162	0.2169378697872162	0.098517045378685	10.42544886469841	0.3568064570426941	0.4079551100730896	-0.10665959119796753	0.08607073873281479
subckt_0335	initial	cached_hard_cone	7	new_n7924_	control0	new_n7924_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7924___control0	0.36299026012420654	0.0036299026012420656	0.21674805879592896	0.21674805879592896	0.09636770188808441	10.216508507728577	0.36299026012420654	0.40821772813796997	-0.1098179966211319	0.08508443087339401
subckt_0335	initial	cached_hard_cone	8	new_n7924_	control1	new_n7924_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7924___control1	0.36390870809555054	0.0036390870809555054	0.22083908319473267	0.22083908319473267	0.09557141363620758	10.141889154911041	0.36390870809555054	0.40304434299468994	-0.10749691724777222	0.08395954221487045
subckt_0335	initial	cached_hard_cone	9	new_n7924_	observe	new_n7924_::observe	ok	0.06630999999999998	0.06630999999999998	0	0.61017	0.61017	46	46		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7924___observe	0.3560205101966858	0.003560205101966858	0.2164415866136551	0.2164415866136551	0.09709654748439789	10.28211684525013	0.3560205101966858	0.4050070643424988	-0.10792604088783264	0.08415179699659348
subckt_0335	initial	cached_hard_cone	10	new_n7927_	control0	new_n7927_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7927___control0	0.34592872858047485	0.0034592872858047485	0.22350828349590302	0.22350828349590302	0.1044272929430008	11.012166306376457	0.34592872858047485	0.42407459020614624	-0.10230176150798798	0.08341940492391586
subckt_0335	initial	cached_hard_cone	11	new_n7927_	control1	new_n7927_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7927___control1	0.35208749771118164	0.0035208749771118166	0.22383077442646027	0.22383077442646027	0.1036871075630188	10.944629028439522	0.35208749771118164	0.4240713119506836	-0.1012260764837265	0.08413643389940262
subckt_0335	initial	cached_hard_cone	12	new_n7927_	observe	new_n7927_::observe	ok	0.10020999999999991	0.10020999999999991	0	0.6440699999999999	0.6440699999999999	42	42		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7927___observe	0.3418474793434143	0.003418474793434143	0.2169497013092041	0.2169497013092041	0.10617223381996155	11.176020562648773	0.3418474793434143	0.4265499711036682	-0.10174290835857391	0.08603125065565109
subckt_0335	initial	cached_hard_cone	13	new_n7933_	control0	new_n7933_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7933___control0	0.32995349168777466	0.0032995349168777467	0.22905543446540833	0.22905543446540833	0.10651999711990356	11.21100863814354	0.32995349168777466	0.4319232106208801	-0.10713095963001251	0.0809464231133461
subckt_0335	initial	cached_hard_cone	14	new_n7933_	control1	new_n7933_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7933___control1	0.3309256434440613	0.003309256434440613	0.2289056032896042	0.2289056032896042	0.10539470613002777	11.099301859736443	0.3309256434440613	0.42796045541763306	-0.10574479401111603	0.08008501678705215
subckt_0335	initial	cached_hard_cone	15	new_n7933_	observe	new_n7933_::observe	ok	0.13410999999999995	0.13410999999999995	0	0.67797	0.67797	38	38		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7933___observe	0.3427826762199402	0.003427826762199402	0.2038058340549469	0.2038058340549469	0.09782788157463074	10.32937666773796	0.3427826762199402	0.4110381007194519	-0.10366089642047882	0.08247194439172745
subckt_0335	initial	cached_hard_cone	16	new_n7936_	control0	new_n7936_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7936___control0	0.30213361978530884	0.0030213361978530884	0.23737898468971252	0.23737898468971252	0.10618416965007782	11.157929569482803	0.30213361978530884	0.39981454610824585	-0.09794630110263824	0.07043781131505966
subckt_0335	initial	cached_hard_cone	17	new_n7936_	control1	new_n7936_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7936___control1	0.3054808974266052	0.0030548089742660524	0.23802252113819122	0.23802252113819122	0.10506829619407654	11.05033303797245	0.3054808974266052	0.39966315031051636	-0.09560348093509674	0.0714232325553894
subckt_0335	initial	cached_hard_cone	18	new_n7936_	observe	new_n7936_::observe	ok	0.16800000000000004	0.16800000000000004	0	0.71186	0.71186	34	34		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7936___observe	0.35502976179122925	0.0035502976179122925	0.203848198056221	0.203848198056221	0.09873685240745544	10.432563200592995	0.35502976179122925	0.4079732894897461	-0.10228349268436432	0.08582136780023575
subckt_0335	initial	cached_hard_cone	19	new_n7950_	control0	new_n7950_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7950___control0	0.30247241258621216	0.0030247241258621214	0.24026963114738464	0.24026963114738464	0.10497618466615677	11.040360510349274	0.30247241258621216	0.40188223123550415	-0.10045771300792694	0.07033900171518326
subckt_0335	initial	cached_hard_cone	20	new_n7950_	control1	new_n7950_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7950___control1	0.3057399392127991	0.003057399392127991	0.24128137528896332	0.24128137528896332	0.1040467619895935	10.951697513461113	0.3057399392127991	0.3998110294342041	-0.09775082767009735	0.07050759345293045
subckt_0335	initial	cached_hard_cone	21	new_n7950_	observe	new_n7950_::observe	ok	0.20189999999999997	0.20189999999999997	0	0.74576	0.74576	30	30		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7950___observe	0.3248215913772583	0.003248215913772583	0.22586515545845032	0.22586515545845032	0.1079941987991333	11.350106626749039	0.3248215913772583	0.42448216676712036	-0.10531453788280487	0.07892467826604843
subckt_0335	initial	cached_hard_cone	22	new_n7953_	control0	new_n7953_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7953___control0	0.317904531955719	0.00317904531955719	0.23662784695625305	0.23662784695625305	0.10294673591852188	10.84920597076416	0.317904531955719	0.4147929549217224	-0.10207109153270721	0.07473749667406082
subckt_0335	initial	cached_hard_cone	23	new_n7953_	control1	new_n7953_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7953___control1	0.30844563245773315	0.0030844563245773313	0.24067705869674683	0.24067705869674683	0.10099318623542786	10.648441314697266	0.30844563245773315	0.4023492932319641	-0.09714154899120331	0.0715852901339531
subckt_0335	initial	cached_hard_cone	24	new_n7953_	observe	new_n7953_::observe	ok	0.21885	0.21885	0	0.76271	0.76271	28	28		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7953___observe	0.3432537913322449	0.0034325379133224487	0.20648381114006042	0.20648381114006042	0.0962715893983841	10.176896542310715	0.3432537913322449	0.40866637229919434	-0.10272581875324249	0.0797361359000206
subckt_0335	initial	cached_random	1	new_n7976_	control0	new_n7976_::control0	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7976___control0	0.3316175937652588	0.0033161759376525877	0.22752782702445984	0.22752782702445984	0.10499943792819977	11.059089213609695	0.3316175937652588	0.4272787570953369	-0.10179051756858826	0.08071299642324448
subckt_0335	initial	cached_random	2	new_n7976_	control1	new_n7976_::control1	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7976___control1	0.3350445628166199	0.003350445628166199	0.2161959409713745	0.2161959409713745	0.09536544978618622	10.087785482406616	0.3350445628166199	0.40024709701538086	-0.09723895788192749	0.0783476009964943
subckt_0335	initial	cached_random	3	new_n7976_	observe	new_n7976_::observe	ok	0.2612199999999999	0.2612199999999999	0	0.8050799999999999	0.8050799999999999	23	23		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7976___observe	0.3541390895843506	0.003541390895843506	0.1973033994436264	0.1973033994436264	0.09907132387161255	10.458574876189232	0.3541390895843506	0.42289382219314575	-0.10208311676979065	0.08647327870130539
subckt_0335	initial	cached_random	4	new_n8076_	control0	new_n8076_::control0	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n8076___control0	0.3616938591003418	0.003616938591003418	0.20513413846492767	0.20513413846492767	0.09961657226085663	10.528485223650932	0.3616938591003418	0.41364526748657227	-0.09562505781650543	0.08999765664339066
subckt_0335	initial	cached_random	5	new_n8076_	control1	new_n8076_::control1	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n8076___control1	0.36617863178253174	0.0036617863178253175	0.20268356800079346	0.20268356800079346	0.09853863716125488	10.422725915908813	0.36617863178253174	0.4111659526824951	-0.09524868428707123	0.08956270664930344
subckt_0335	initial	cached_random	6	new_n8076_	observe	new_n8076_::observe	ok	0.15106000000000008	0.15106000000000008	0	0.6949200000000001	0.6949200000000001	36	36		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n8076___observe	0.3589468002319336	0.003589468002319336	0.1979922652244568	0.1979922652244568	0.10013677179813385	10.570616245269775	0.3589468002319336	0.4128528833389282	-0.09380422532558441	0.0905529037117958
subckt_0335	initial	cached_random	7	new_n7924_	control0	new_n7924_::control0	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7924___control0	0.36299026012420654	0.0036299026012420656	0.21674805879592896	0.21674805879592896	0.09636770188808441	10.216508507728577	0.36299026012420654	0.40821772813796997	-0.1098179966211319	0.08508443087339401
subckt_0335	initial	cached_random	8	new_n7924_	control1	new_n7924_::control1	ok	0.04235	0.04235	0	0.58621	0.58621	48	48		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7924___control1	0.36390870809555054	0.0036390870809555054	0.22083908319473267	0.22083908319473267	0.09557141363620758	10.141889154911041	0.36390870809555054	0.40304434299468994	-0.10749691724777222	0.08395954221487045
subckt_0335	initial	cached_random	9	new_n7924_	observe	new_n7924_::observe	ok	0.06630999999999998	0.06630999999999998	0	0.61017	0.61017	46	46		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7924___observe	0.3560205101966858	0.003560205101966858	0.2164415866136551	0.2164415866136551	0.09709654748439789	10.28211684525013	0.3560205101966858	0.4050070643424988	-0.10792604088783264	0.08415179699659348
subckt_0335	initial	cached_random	10	new_n9081_	control0	new_n9081_::control0	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9081___control0	0.3150918483734131	0.003150918483734131	0.23755329847335815	0.23755329847335815	0.105356864631176	11.08833160996437	0.3150918483734131	0.42312026023864746	-0.09959311783313751	0.0774470642209053
subckt_0335	initial	cached_random	11	new_n9081_	control1	new_n9081_::control1	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9081___control1	0.3179274797439575	0.003179274797439575	0.23719166219234467	0.23719166219234467	0.10499919950962067	11.055039092898369	0.3179274797439575	0.4232971668243408	-0.09866800904273987	0.07833638042211533
subckt_0335	initial	cached_random	12	new_n9081_	observe	new_n9081_::observe	ok	0.26969999999999994	0.26969999999999994	0	0.81356	0.81356	22	22		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9081___observe	0.3289335370063782	0.0032893353700637817	0.22439152002334595	0.22439152002334595	0.1067328006029129	11.226605117321014	0.3289335370063782	0.4315810799598694	-0.1010047048330307	0.08185973018407822
subckt_0335	initial	cached_random	13	new_n7978_	control0	new_n7978_::control0	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7978___control0	0.34649860858917236	0.0034649860858917236	0.20854897797107697	0.20854897797107697	0.0970991849899292	10.26496608555317	0.34649860858917236	0.4112308621406555	-0.10002686083316803	0.08221326023340225
subckt_0335	initial	cached_random	14	new_n7978_	control1	new_n7978_::control1	ok	0.05096999999999996	0.05096999999999996	0	0.59483	0.59483	47	47		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7978___control1	0.3502013087272644	0.003502013087272644	0.20776775479316711	0.20776775479316711	0.0965697169303894	10.214940756559372	0.3502013087272644	0.4107009768486023	-0.0999910980463028	0.08246054500341415
subckt_0335	initial	cached_random	15	new_n7978_	observe	new_n7978_::observe	ok	0.24427999999999994	0.24427999999999994	0	0.78814	0.78814	25	25		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n7978___observe	0.3541688323020935	0.003541688323020935	0.1970876008272171	0.1970876008272171	0.09950804710388184	10.502061143517494	0.3541688323020935	0.4230760335922241	-0.10161086916923523	0.08679769188165665
subckt_0335	initial	cached_random	16	new_n9086_	control0	new_n9086_::control0	ok	0.03373000000000004	0.03373000000000004	0	0.57759	0.57759	49	49		autoresearch/oracle-action-probe-260629-smallckt/evals/subckt_0335/initial/new_n9086___control0	0.31396323442459106	0.0031396323442459107	0.24116088449954987	0.24116088449954987	0.10743165016174316	11.298289135098457	0.31396323442459106	0.41699451208114624	-0.09970158338546753	0.07525841891765594
