split	checkpoint_name	benchmark_id	state_id	candidate_strategy	rows	positive	zero	negative	negative_rate	control_negative	observe_negative	best_action	best_delta_tc	worst_action	worst_delta_tc	mean_delta_tc
train		subckt_0197	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__aig_not_43::observe	0.00012000000000000899	__aig_not_35130::control1	-0.003630000000000022	-0.0001250000000000294
train		subckt_0203	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	2	0	__buf_split_15::control0	0.0040400000000000436	__aig_and_5::control0	-0.0038599999999999746	0.0018605555555555628
train		subckt_0203	initial	cached_random	18	17	0	1	0.05555555555555555	1	0	__aig_and_15::control1	0.006020000000000025	__aig_and_15::control0	-0.005839999999999956	0.0023144444444444584
train		subckt_0203	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__buf_split_15::control0	0.0040400000000000436	R259_U33::control0	-0.0038599999999999746	0.0023144444444444584
train		subckt_0214	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_7::observe	0.00018999999999991246	__buf_split_7::control0	9.999999999987796e-05	0.00012999999999988945
train		subckt_0214	initial	cached_random	18	18	0	0	0.0	0	0	new_n1786_::observe	0.00018999999999991246	new_n1786_::control0	9.999999999987796e-05	0.00012999999999988945
train		subckt_0214	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_7::observe	0.00018999999999991246	__buf_split_7::control0	9.999999999987796e-05	0.00012999999999988945
train		subckt_0215	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_231::observe	0.00014999999999998348	__buf_split_231::control0	7.000000000012552e-05	9.666666666674484e-05
train		subckt_0215	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_25547::observe	0.00014999999999998348	__buf_split_25547::control0	7.000000000012552e-05	9.222222222230829e-05
train		subckt_0215	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_231::observe	0.00014999999999998348	__buf_split_231::control0	7.000000000012552e-05	9.666666666674484e-05
train		subckt_0221	initial	cached_hard_cone	18	18	0	0	0.0	0	0	I655::observe	0.0008200000000000429	I655::control0	0.00041999999999997595	0.0005533333333333316
train		subckt_0221	initial	cached_random	18	18	0	0	0.0	0	0	G333::observe	0.0008200000000000429	G333::control0	0.00041999999999997595	0.0005311111111111057
train		subckt_0221	initial	cached_stride	18	18	0	0	0.0	0	0	I655::observe	0.0008200000000000429	I655::control0	0.00041999999999997595	0.0005311111111111057
train		subckt_0223	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__aig_and_3::observe	0.041669999999999985	__aig_and_12::observe	0.0009700000000000264	0.02018722222222219
train		subckt_0223	initial	cached_random	18	18	0	0	0.0	0	0	ADD_77_U20::observe	0.041669999999999985	ADD_77_U20::control0	0.0004899999999999904	0.01530499999999997
train		subckt_0223	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_and_3::observe	0.041669999999999985	ADD_77_U13::control0	0.0004899999999999904	0.01983777777777775
train		subckt_0226	initial	cached_hard_cone	18	18	0	0	0.0	0	0	I633::observe	0.00043999999999999595	I633::control0	0.000220000000000109	0.00029333333333340467
train		subckt_0226	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_225::observe	0.00043999999999999595	__buf_split_225::control0	0.000220000000000109	0.00029333333333340467
train		subckt_0226	initial	cached_stride	18	18	0	0	0.0	0	0	I633::observe	0.00043999999999999595	I633::control0	0.000220000000000109	0.00029333333333340467
train		subckt_0228	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_84::control0	0.010890000000000066	__buf_split_84::observe	0.00017000000000000348	0.007316666666666712
train		subckt_0228	initial	cached_random	18	18	0	0	0.0	0	0	new_n31590_::control1	0.010890000000000066	new_n31590_::observe	0.00017000000000000348	0.007015555555555565
train		subckt_0228	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_84::control0	0.010890000000000066	__buf_split_84::observe	0.00017000000000000348	0.006116666666666683
train		subckt_0230	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_1::observe	3.999999999981796e-05	__buf_split_1::control0	-0.015260000000000162	-0.009125000000000142
train		subckt_0230	initial	cached_random	18	7	0	11	0.6111111111111112	11	0	new_n21725::observe	0.0005199999999998539	__aig_not_23172::control1	-0.015739999999999976	-0.006500000000000117
train		subckt_0230	initial	cached_stride	18	6	0	12	0.6666666666666666	12	0	__buf_split_1::observe	3.999999999981796e-05	__buf_split_29731::control1	-0.017650000000000055	-0.010054444444444576
train		subckt_0231	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_1::observe	0.0011799999999999589	__buf_split_28::control1	-0.018430000000000057	-0.0088711111111111
train		subckt_0231	initial	cached_random	18	6	0	12	0.6666666666666666	10	2	new_n48574_::control1	0.01961999999999997	new_n48574_::control0	-0.021140000000000048	-0.007088888888888891
train		subckt_0231	initial	cached_stride	18	6	0	12	0.6666666666666666	12	0	new_n48564_::observe	0.017400000000000082	__buf_split_13488::control0	-0.023859999999999992	-0.007971666666666662
train		subckt_0234	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_38::control0	0.0026700000000001722	__buf_split_36::control0	0.00012000000000000899	0.0004433333333333635
train		subckt_0234	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_9535::observe	0.0027800000000001157	__buf_split_9554::control0	0.00012000000000000899	0.0004427777777778043
train		subckt_0234	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_36::observe	0.00024000000000001798	__buf_split_36::control0	0.00012000000000000899	0.000160000000000012
train		subckt_0238	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__aig_not_151262::observe	7.000000000012552e-05	__aig_not_151262::control0	3.0000000000085514e-05	4.333333333343218e-05
train		subckt_0238	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_230983::observe	7.000000000012552e-05	__buf_split_230983::control0	3.0000000000085514e-05	4.111111111120774e-05
train		subckt_0238	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_not_151262::observe	7.000000000012552e-05	__aig_not_151262::control0	3.0000000000085514e-05	4.333333333343218e-05
train		subckt_0239	initial	cached_hard_cone	18	12	0	6	0.3333333333333333	6	0	new_n402::control1	0.002369999999999872	__buf_split_54::control0	-0.0022600000000000398	-0.00044000000000005764
train		subckt_0239	initial	cached_random	18	10	0	8	0.4444444444444444	8	0	__aig_and_15662::control1	0.002369999999999872	__aig_and_15365::control0	-0.0022600000000000398	-0.0008261111111111633
train		subckt_0239	initial	cached_stride	18	9	0	9	0.5	9	0	__buf_split_54::observe	0.00010999999999994348	__buf_split_54::control0	-0.0022600000000000398	-0.0010833333333333806
train		subckt_0240	initial	cached_hard_cone	18	12	0	6	0.3333333333333333	6	0	new_n9156_::observe	0.00658000000000003	new_n9156_::control0	-0.0015899999999999803	0.0014977777777778016
train		subckt_0240	initial	cached_random	18	8	0	10	0.5555555555555556	10	0	new_n11212_::control0	0.011440000000000061	new_n9959_::control0	-0.0015899999999999803	0.001766666666666691
train		subckt_0240	initial	cached_stride	18	14	0	4	0.2222222222222222	4	0	new_n11166_::observe	0.00658000000000003	__buf_split_5930::control0	-0.0015899999999999803	0.001679444444444468
train		subckt_0241	initial	cached_hard_cone	18	17	0	1	0.05555555555555555	1	0	__buf_split_157::observe	0.00027999999999994696	new_n194971_::control1	-0.0040600000000000636	-6.222222222229679e-05
train		subckt_0241	initial	cached_random	18	16	0	2	0.1111111111111111	2	0	new_n195046_::control1	0.0043399999999998995	__buf_split_72751::control1	-0.0040600000000000636	-4.666666666673801e-05
train		subckt_0241	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_157::observe	0.00027999999999994696	__buf_split_157::control0	0.00013999999999991797	0.00017888888888881492
train		subckt_0243	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_8::control1	0.024819999999999953	__buf_split_8::control0	0.00043000000000004146	0.0019283333333333468
train		subckt_0243	initial	cached_random	18	18	0	0	0.0	0	0	__aig_and_398::observe	0.004890000000000061	__aig_and_398::control0	0.00043000000000004146	0.0012494444444444573
train		subckt_0243	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_8::control1	0.024819999999999953	__buf_split_8::control0	0.00043000000000004146	0.0021544444444444527
train		subckt_0246	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_55::control0	0.017390000000000017	__buf_split_50::control1	0.00043999999999999595	0.0019922222222222164
train		subckt_0246	initial	cached_random	18	18	0	0	0.0	0	0	II1219_3::control1	0.025859999999999994	__aig_and_466::control0	0.00043999999999999595	0.0038438888888888876
train		subckt_0246	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_not_359::control1	0.025859999999999994	__buf_split_50::control1	0.00043999999999999595	0.0038672222222222194
train		subckt_0247	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_1::observe	0.0003500000000000725	__buf_split_1::control0	0.000180000000000069	0.00023666666666673683
train		subckt_0247	initial	cached_random	18	18	0	0	0.0	0	0	417::control0	0.0022900000000001253	__aig_and_344::control0	0.000180000000000069	0.0003538888888889622
train		subckt_0247	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_1::observe	0.0003500000000000725	__buf_split_1::control0	0.000180000000000069	0.00023666666666673683
train		subckt_0255	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__aig_and_307647::observe	0.000220000000000109	__aig_and_307647::control0	0.0001100000000000545	0.00014666666666673933
train		subckt_0255	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_231004::control0	0.0019700000000000273	__aig_and_325579::control0	0.0001100000000000545	0.00025000000000007113
train		subckt_0255	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_and_307647::observe	0.000220000000000109	__aig_and_307647::control0	0.0001100000000000545	0.00014666666666673933
train		subckt_0258	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_1::control0	0.004409999999999914	__buf_split_1::observe	0.0008799999999998809	0.003233333333333236
train		subckt_0258	initial	cached_random	18	18	0	0	0.0	0	0	new_n22890_::control0	0.004409999999999914	new_n22890_::observe	0.0008799999999998809	0.003233333333333236
train		subckt_0258	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_1::control0	0.004409999999999914	__buf_split_1::observe	0.0008799999999998809	0.003233333333333236
train		subckt_0260	initial	cached_hard_cone	18	9	0	9	0.5	9	0	__buf_split_18::control1	0.015369999999999884	__buf_split_8::control0	-0.0049000000000000155	-0.00017055555555556886
train		subckt_0260	initial	cached_random	18	10	0	8	0.4444444444444444	8	0	__aig_not_275::control0	0.028879999999999906	__aig_and_330::control1	-0.018419999999999992	0.0016905555555555409
train		subckt_0260	initial	cached_stride	18	7	0	11	0.6111111111111112	11	0	I2.7::observe	0.030319999999999903	__buf_split_339::control0	-0.018419999999999992	-0.002443888888888906
train		subckt_0261	initial	cached_hard_cone	18	7	0	11	0.6111111111111112	11	0	__buf_split_55::observe	0.000520000000000076	__buf_split_55::control1	-0.05236999999999992	-0.023408333333333285
train		subckt_0261	initial	cached_random	18	8	0	10	0.5555555555555556	10	0	__buf_split_370::control0	0.013419999999999987	__buf_split_86::control1	-0.07211000000000001	-0.017570555555555548
train		subckt_0261	initial	cached_stride	18	7	0	11	0.6111111111111112	10	1	__buf_split_76::control0	0.020000000000000018	__buf_split_55::control1	-0.05236999999999992	-0.017194444444444408
train		subckt_0266	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_13::observe	0.00029999999999996696	__buf_split_13::control0	-0.004569999999999963	-0.002946666666666653
train		subckt_0266	initial	cached_random	18	6	0	12	0.6666666666666666	12	0	__buf_split_113::observe	0.00029999999999996696	__buf_split_113::control0	-0.004569999999999963	-0.002946666666666653
train		subckt_0266	initial	cached_stride	18	6	0	12	0.6666666666666666	12	0	__buf_split_13::observe	0.00029999999999996696	__buf_split_13::control0	-0.004569999999999963	-0.002946666666666653
train		subckt_0278	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_12::control1	0.0042400000000000215	__buf_split_12::control0	9.999999999998899e-05	0.0003633333333332835
train		subckt_0278	initial	cached_random	18	18	0	0	0.0	0	0	R248_U68::observe	0.00019999999999986695	R248_U68::control0	9.999999999998899e-05	0.00013333333333328165
train		subckt_0278	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_12::control1	0.0042400000000000215	__buf_split_12::control0	9.999999999998899e-05	0.0003633333333332835
train		subckt_0279	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_5::control0	0.01411999999999991	__buf_split_1::observe	0.002589999999999981	0.009086666666666644
train		subckt_0279	initial	cached_random	18	16	0	2	0.1111111111111111	0	2	__buf_split_34::control0	0.015539999999999998	__buf_split_61361::observe	-0.000260000000000038	0.008455555555555525
train		subckt_0279	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_1::control0	0.012689999999999979	__buf_split_1::observe	0.002589999999999981	0.009165555555555519
train		subckt_0281	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__aig_not_475::control0	0.00943000000000005	__aig_not_475::observe	0.0010599999999999499	0.0066400000000000165
train		subckt_0281	initial	cached_random	18	18	0	0	0.0	0	0	new_n4800::observe	0.02588999999999997	__aig_not_664::observe	0.0010599999999999499	0.007425555555555574
train		subckt_0281	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_not_9105::observe	0.03120999999999996	__aig_not_475::observe	0.0010599999999999499	0.007721111111111129
train		subckt_0283	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__aig_not_14::observe	0.0005899999999999794	__aig_not_14::control0	0.00029000000000001247	0.00039000000000000146
train		subckt_0283	initial	cached_random	18	18	0	0	0.0	0	0	__aig_not_357::observe	0.0005899999999999794	__aig_not_357::control0	0.00029000000000001247	0.00039000000000000146
train		subckt_0283	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_not_14::observe	0.0005899999999999794	__aig_not_14::control0	0.00029000000000001247	0.0003733333333333366
train		subckt_0288	initial	cached_hard_cone	18	7	0	11	0.6111111111111112	8	3	__buf_split_59::control1	0.02305999999999997	__buf_split_59::control0	-0.00882000000000005	0.0012872222222222482
train		subckt_0288	initial	cached_random	18	8	0	10	0.5555555555555556	10	0	__aig_not_1229::control0	0.029770000000000074	__buf_split_681::control1	-0.01218000000000008	-0.0004916666666666742
train		subckt_0288	initial	cached_stride	18	8	0	10	0.5555555555555556	10	0	GT_169_U6::control0	0.03144999999999998	__aig_and_660::control1	-0.01218000000000008	-0.0019527777777777785
train		subckt_0289	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	2	0	__aig_and_5::observe	0.0026200000000000667	__buf_split_1::control0	-0.0011199999999998989	0.00046277777777784895
train		subckt_0289	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_3384::control0	0.0025300000000000322	new_n1897::control0	9.00000000000345e-05	0.0003211111111111732
train		subckt_0289	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__buf_split_1::control1	0.0013100000000000334	__buf_split_1::control0	-0.0011199999999998989	0.00011833333333339925
train		subckt_0292	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	2	0	__aig_and_5::control0	0.004770000000000052	__buf_split_1::control0	-0.0011199999999998989	0.000863888888888911
train		subckt_0292	initial	cached_random	18	18	0	0	0.0	0	0	__aig_not_21522::observe	0.0013000000000000789	new_n9343::control0	5.999999999994898e-05	0.000273333333333323
train		subckt_0292	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__buf_split_1::control1	0.0024100000000000232	__buf_split_1::control0	-0.0011199999999998989	0.00014499999999998157
train		subckt_0295	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_1::observe	0.000340000000000118	__buf_split_1::control0	0.0001700000000001145	0.00022666666666678234
train		subckt_0295	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_77::observe	0.000340000000000118	__buf_split_77::control0	0.0001700000000001145	0.00022666666666678234
train		subckt_0295	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_1::observe	0.000340000000000118	__buf_split_1::control0	0.0001700000000001145	0.00022666666666678234
train		subckt_0297	initial	cached_hard_cone	18	18	0	0	0.0	0	0	new_n3551_::observe	0.10453000000000001	__buf_split_10::observe	0.00929000000000002	0.04957
train		subckt_0297	initial	cached_random	18	18	0	0	0.0	0	0	new_n3656_::observe	0.24738000000000004	__buf_split_2509::observe	0.00929000000000002	0.07273611111111114
train		subckt_0297	initial	cached_stride	18	16	0	2	0.1111111111111111	2	0	new_n8210_::observe	0.24143000000000003	new_n3861_::control0	-0.055540000000000034	0.05275944444444447
train		subckt_0301	initial	cached_hard_cone	18	18	0	0	0.0	0	0	I655::observe	0.00038000000000004697	I655::control0	0.0001900000000001345	0.00025333333333343866
train		subckt_0301	initial	cached_random	18	18	0	0	0.0	0	0	__aig_and_99::observe	0.00038000000000004697	__aig_and_99::control0	0.0001900000000001345	0.00025333333333343866
train		subckt_0301	initial	cached_stride	18	18	0	0	0.0	0	0	I655::observe	0.00038000000000004697	I655::control0	0.0001900000000001345	0.00024277777777788798
train		subckt_0304	initial	cached_hard_cone	18	18	0	0	0.0	0	0	new_n567_::observe	0.03635999999999995	new_n563_::control0	0.0006499999999999284	0.011181666666666633
train		subckt_0304	initial	cached_random	18	18	0	0	0.0	0	0	new_n1024_::observe	0.03635999999999995	__buf_split_382::observe	0.0012699999999999934	0.015088888888888855
train		subckt_0304	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_453::observe	0.03635999999999995	__buf_split_200::observe	0.0012699999999999934	0.014113888888888858
train		subckt_0307	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_10::control1	0.0033199999999998786	__buf_split_10::control0	6.999999999990347e-05	0.0002738888888887958
train		subckt_0307	initial	cached_random	18	18	0	0	0.0	0	0	R254_U122::observe	0.00013999999999991797	R254_U122::control0	6.999999999990347e-05	9.333333333324163e-05
train		subckt_0307	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_10::control1	0.0033199999999998786	__buf_split_10::control0	6.999999999990347e-05	0.00045444444444435
train		subckt_0309	initial	cached_hard_cone	18	18	0	0	0.0	0	0	779::control1	0.005250000000000088	__buf_split_21::control1	2.999999999997449e-05	0.0003699999999999753
train		subckt_0309	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_1168::observe	5.999999999994898e-05	__buf_split_1168::control0	2.999999999997449e-05	3.9999999999965986e-05
train		subckt_0309	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_21::control0	0.0007800000000000029	__buf_split_21::control1	2.999999999997449e-05	8.166666666663424e-05
train		subckt_0313	initial	cached_hard_cone	18	9	0	9	0.5	9	0	__buf_split_9::observe	0.018750000000000044	__aig_and_7::control1	-0.018289999999999917	-0.005887777777777702
train		subckt_0313	initial	cached_random	18	7	0	11	0.6111111111111112	11	0	__aig_and_391::observe	0.018750000000000044	__aig_and_391::control1	-0.0368099999999999	-0.009702777777777708
train		subckt_0313	initial	cached_stride	18	8	0	10	0.5555555555555556	10	0	__buf_split_9::observe	0.018750000000000044	ADD_65_U31::control0	-0.0368099999999999	-0.006959444444444389
train		subckt_0315	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	1	1	__buf_split_201::control1	0.02976000000000001	__buf_split_201::observe	-0.0021099999999999453	0.005232777777777827
train		subckt_0315	initial	cached_random	18	15	0	3	0.16666666666666666	3	0	__aig_not_1211::control1	0.17017000000000015	__buf_split_1274::control0	-0.004489999999999994	0.011568333333333384
train		subckt_0315	initial	cached_stride	18	11	0	7	0.3888888888888889	6	1	__aig_and_699::observe	0.018299999999999983	__aig_and_699::control0	-0.004489999999999994	0.0023688888888889204
train		subckt_0322	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	2	0	__aig_and_5::observe	0.0035800000000000276	__buf_split_1::control0	-0.0015699999999999603	0.00061388888888892
train		subckt_0322	initial	cached_random	18	18	0	0	0.0	0	0	__aig_and_24917::observe	0.000220000000000109	__aig_and_24917::control0	0.00010999999999994348	0.0001466666666666653
train		subckt_0322	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__buf_split_1::control1	0.0017900000000000693	__buf_split_1::control0	-0.0015699999999999603	0.00014055555555555734
train		subckt_0327	initial	cached_hard_cone	18	16	0	2	0.1111111111111111	2	0	__buf_split_14::control1	0.03881000000000001	__buf_split_14::control0	-0.009259999999999935	0.019876666666666695
train		subckt_0327	initial	cached_random	18	16	0	2	0.1111111111111111	2	0	new_n3104_::observe	0.038920000000000066	new_n3032_::control1	-0.012469999999999981	0.018067222222222228
train		subckt_0327	initial	cached_stride	18	17	0	1	0.05555555555555555	1	0	__buf_split_14::control1	0.03881000000000001	__buf_split_14::control0	-0.009259999999999935	0.020037222222222255
train		subckt_0347	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_23::control0	0.004850000000000021	__buf_split_23::control1	6.999999999990347e-05	0.00035555555555544856
train		subckt_0347	initial	cached_random	18	18	0	0	0.0	0	0	__buf_split_43::observe	0.00012999999999985246	__buf_split_43::control0	6.999999999990347e-05	8.999999999988646e-05
train		subckt_0347	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_23::control0	0.004850000000000021	__buf_split_23::control1	6.999999999990347e-05	0.00035555555555544856
train		subckt_0371	initial	cached_hard_cone	18	18	0	0	0.0	0	0	new_n14677_::control1	0.030430000000000068	__buf_split_3::observe	0.00042000000000008697	0.017526111111111194
train		subckt_0371	initial	cached_random	18	18	0	0	0.0	0	0	new_n35851_::observe	0.03867000000000009	new_n35851_::control0	0.00021000000000004349	0.015513333333333415
train		subckt_0371	initial	cached_stride	18	18	0	0	0.0	0	0	new_n35909_::observe	0.03867000000000009	new_n36181_::control0	0.00021000000000004349	0.015813333333333415
train		subckt_0384	initial	cached_hard_cone	18	9	0	9	0.5	9	0	__buf_split_31::control0	0.13513999999999993	__buf_split_26::control1	-0.058190000000000075	-0.0031644444444445313
train		subckt_0384	initial	cached_random	18	10	0	8	0.4444444444444444	8	0	__aig_not_177::control0	0.0484699999999999	__aig_and_64::control0	-0.058190000000000075	-0.010255000000000077
train		subckt_0384	initial	cached_stride	18	7	0	11	0.6111111111111112	10	1	__buf_split_26::control0	0.06846999999999992	__buf_split_26::control1	-0.058190000000000075	-0.008384444444444528
train		subckt_0391	initial	cached_hard_cone	18	7	0	11	0.6111111111111112	11	0	I643::control1	0.003569999999999962	I643::control0	-0.0032800000000000606	-0.0017127777777777976
train		subckt_0391	initial	cached_random	18	7	0	11	0.6111111111111112	11	0	I222::observe	0.007079999999999975	I324::control0	-0.0032800000000000606	-0.0007672222222222524
train		subckt_0391	initial	cached_stride	18	9	0	9	0.5	9	0	II538::observe	0.007079999999999975	II538::control0	-0.006709999999999994	-0.000384444444444465
expanded_val		subckt_0008	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_9::observe	0.003630000000000022	__buf_split_9::control0	-0.0031199999999999006	-0.0008699999999999264
expanded_val		subckt_0008	initial	cached_random	18	6	0	12	0.6666666666666666	12	0	new_n9189_::observe	0.16049000000000013	new_n9205_::control0	-0.02291999999999994	0.012965000000000036
expanded_val		subckt_0008	initial	cached_stride	18	6	0	12	0.6666666666666666	12	0	new_n9180_::observe	0.11147000000000007	new_n9203_::control0	-0.02291999999999994	0.004512222222222263
expanded_val		subckt_0045	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_683::control0	0.03208	__buf_split_683::observe	0.002489999999999881	0.022216666666666624
expanded_val		subckt_0045	initial	cached_random	18	18	0	0	0.0	0	0	new_n3827::observe	0.043299999999999894	__aig_and_978::observe	0.002489999999999881	0.02296166666666662
expanded_val		subckt_0045	initial	cached_stride	18	18	0	0	0.0	0	0	__aig_and_7164::observe	0.08751999999999993	__buf_split_683::observe	0.002489999999999881	0.02446611111111106
expanded_val		subckt_0050	initial	cached_hard_cone	18	7	0	11	0.6111111111111112	11	0	__buf_split_13::control1	0.0036199999999999566	__buf_split_13::control0	-0.005340000000000011	-0.0009444444444444761
expanded_val		subckt_0050	initial	cached_random	18	5	0	13	0.7222222222222222	12	1	__aig_and_328::observe	0.0018599999999999728	__aig_and_49::observe	-0.007070000000000021	-0.0015383333333333638
expanded_val		subckt_0050	initial	cached_stride	18	5	0	13	0.7222222222222222	12	1	U1826::observe	0.003649999999999931	U2171::observe	-0.007070000000000021	-0.001243333333333368
expanded_val		subckt_0106	initial	cached_hard_cone	18	18	0	0	0.0	0	0	425::observe	0.00029999999999996696	425::control0	0.00014999999999998348	0.00019999999999997797
expanded_val		subckt_0106	initial	cached_random	18	18	0	0	0.0	0	0	__aig_and_212::observe	0.00029999999999996696	__aig_and_212::control0	0.00014999999999998348	0.00019166666666664556
expanded_val		subckt_0106	initial	cached_stride	18	18	0	0	0.0	0	0	425::observe	0.00029999999999996696	425::control0	0.00014999999999998348	0.00019999999999997797
expanded_val		subckt_0111	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_23::observe	0.0018000000000001348	new_n219_::control1	-0.04373999999999989	-0.02034222222222211
expanded_val		subckt_0111	initial	cached_random	18	8	0	10	0.5555555555555556	10	0	new_n1222_::observe	0.07577000000000023	__buf_split_1571::control0	-0.10623999999999989	-0.01325555555555544
expanded_val		subckt_0111	initial	cached_stride	18	6	0	12	0.6666666666666666	11	1	new_n1701_::control1	0.006860000000000088	new_n1701_::control0	-0.052669999999999884	-0.019182777777777677
expanded_val		subckt_0150	initial	cached_hard_cone	18	6	0	12	0.6666666666666666	12	0	__buf_split_50::observe	0.004270000000000107	__buf_split_50::control0	-0.08117999999999992	-0.05269666666666658
expanded_val		subckt_0150	initial	cached_random	18	7	0	11	0.6111111111111112	11	0	P_16::observe	0.02414000000000005	II1973::control1	-0.25784999999999997	-0.08900277777777772
expanded_val		subckt_0150	initial	cached_stride	18	5	0	13	0.7222222222222222	12	1	__aig_not_377::observe	0.027450000000000085	__aig_not_431::control1	-0.25784999999999997	-0.08992611111111105
expanded_val		subckt_0164	initial	cached_hard_cone	18	18	0	0	0.0	0	0	__buf_split_1::control0	0.0037000000000000366	__buf_split_1::observe	0.000260000000000149	0.0025533333333334074
expanded_val		subckt_0164	initial	cached_random	18	18	0	0	0.0	0	0	420::control1	0.007280000000000064	404::observe	0.0001300000000000745	0.0033383333333333876
expanded_val		subckt_0164	initial	cached_stride	18	18	0	0	0.0	0	0	__buf_split_64::control1	0.010850000000000026	__buf_split_1::observe	0.000260000000000149	0.004142222222222294
expanded_val		subckt_0216	initial	cached_hard_cone	18	9	0	9	0.5	9	0	__buf_split_51::control0	0.008339999999999903	__buf_split_1::control0	-0.003610000000000002	-0.0009855555555555728
expanded_val		subckt_0216	initial	cached_random	18	6	0	12	0.6666666666666666	12	0	__buf_split_208::observe	0.00012999999999996348	__buf_split_208::control0	-0.003610000000000002	-0.0023672222222222306
expanded_val		subckt_0216	initial	cached_stride	18	9	0	9	0.5	9	0	__buf_split_1979::control0	0.010170000000000012	__buf_split_1::control0	-0.003610000000000002	-0.0006794444444444547
expanded_val		subckt_0217	initial	cached_hard_cone	18	9	0	9	0.5	9	0	__buf_split_62::control0	0.029839999999999978	__buf_split_55::control1	-0.008989999999999942	-0.0006705555555555631
expanded_val		subckt_0217	initial	cached_random	18	8	0	10	0.5555555555555556	10	0	II1219_3::control1	0.029839999999999978	__buf_split_92::control1	-0.01870000000000005	-0.0033700000000000275
expanded_val		subckt_0217	initial	cached_stride	18	9	0	9	0.5	9	0	__aig_and_408::control1	0.02012999999999998	II1562::control0	-0.013850000000000029	-0.0020194444444444687
expanded_val		subckt_0249	initial	cached_hard_cone	18	7	0	11	0.6111111111111112	11	0	__buf_split_8::observe	0.0025300000000000322	__buf_split_8::control0	-0.03839999999999999	-0.017701111111111105
