checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
round8_incumbent	typed_return_pred	subckt_0038	prefix_0144	144	15	new_n48636_::observe	observe	new_n48636_::observe	observe	1	1	1	0.0	0.275000000000003	0.275000000000003	0.0	0	0.7601891461958142	0.8888888888888888	0.75
round8_incumbent	typed_return_pred	subckt_0038	prefix_0176	176	15	new_n48682_::observe	observe	new_n48569_::observe	observe	0	1	0	3.298000000000001	0.06300000000000194	3.361000000000003	3.298000000000001	0	0.525622001108131	0.7228915662650602	0.47368421052631576
round8_incumbent	typed_return_pred	subckt_0038	prefix_0208	208	15	__buf_split_15419::observe	observe	new_n48569_::observe	observe	0	1	0	0.4189999999999916	2.6370000000000005	3.055999999999992	0.4189999999999916	0	0.6223742438427201	0.7875	0.5789473684210527
round8_incumbent	typed_return_pred	subckt_0038	prefix_0240	240	15	new_n50733_::observe	observe	new_n48569_::observe	observe	0	1	0	2.181999999999984	-0.09099999999998554	2.0909999999999984	2.181999999999984	1	0.5813744283055587	0.7654320987654321	0.5
round8_incumbent	typed_return_pred	subckt_0038	prefix_0255	255	15	new_n50733_::observe	observe	new_n48569_::observe	observe	0	1	0	2.1010000000000084	-0.08900000000000574	2.0120000000000027	2.1010000000000084	1	0.5720275725450192	0.7530864197530864	0.45
round8_incumbent	typed_return_pred	subckt_0083	prefix_0144	144	15	__buf_split_974::observe	observe	__aig_not_13333::observe	observe	0	1	0	0.0	0.07099999999999884	0.07099999999999884	0.0	0	0.8642010381522544	0.9459459459459459	0.8
round8_incumbent	typed_return_pred	subckt_0083	prefix_0176	176	15	__aig_and_13344::observe	observe	__aig_and_13396::observe	observe	0	1	0	0.11499999999998733	0.06099999999999994	0.17599999999998728	0.11499999999998733	0	0.9075334411352077	0.9620253164556962	0.8333333333333334
round8_incumbent	typed_return_pred	subckt_0083	prefix_0208	208	15	__aig_and_1306::control1	control1	__aig_not_13333::observe	observe	0	0	1	0.0	-0.0760000000000094	0.06099999999998884	0.13699999999999823	1	-0.355499883898147	0.2631578947368421	0.25
round8_incumbent	typed_return_pred	subckt_0083	prefix_0240	240	15	__aig_not_13333::observe	observe	__aig_not_13333::observe	observe	1	1	1	0.0	0.06900000000000794	0.06900000000000794	0.0	0	0.3550234734023466	0.723404255319149	0.875
round8_incumbent	typed_return_pred	subckt_0083	prefix_0255	255	15	__buf_split_995::control0	control0	__buf_split_976::control1	control1	0	0	0	0.0	-0.060000000000004494	-0.060000000000004494	0.0	1	-0.03857583749052298	0.4722222222222222	0.7058823529411765
round8_incumbent	typed_return_pred	subckt_0128	prefix_0144	144	15	new_n9033::observe	observe	new_n9010::observe	observe	0	1	0	0.0	0.06099999999998884	0.06099999999998884	0.0	0	0.7502404616926164	0.8648648648648649	0.2
round8_incumbent	typed_return_pred	subckt_0128	prefix_0176	176	15	__buf_split_1211::control0	control0	__aig_not_17569::control0	control0	0	1	0	0.11299999999999644	-0.08299999999999974	0.029999999999996696	0.11299999999999644	1	0.5025656961150101	0.8085106382978723	0.64
round8_incumbent	typed_return_pred	subckt_0128	prefix_0208	208	15	__aig_and_1689::control1	control1	__aig_not_1598::control1	control1	0	1	0	0.0	0.031999999999998696	0.031999999999998696	0.0	0	0.7319250547113999	0.9047619047619048	0.9696969696969697
round8_incumbent	typed_return_pred	subckt_0128	prefix_0240	240	15	__buf_split_1172::control0	control0	__aig_not_17565::control0	control0	0	1	0	0.09900000000000464	-0.06599999999999939	0.03300000000000525	0.09900000000000464	1	-0.027664166758624407	0.46808510638297873	0.38095238095238093
round8_incumbent	typed_return_pred	subckt_0128	prefix_0255	255	15	__buf_split_1211::control0	control0	__aig_not_17565::control0	control0	0	1	0	0.09599999999999609	-0.06199999999999539	0.034000000000000696	0.09599999999999609	1	-0.24897750082761969	0.3617021276595745	0.043478260869565216
round8_incumbent	typed_return_pred	subckt_0150	prefix_0144	144	15	__buf_split_274::observe	observe	__aig_and_482::observe	observe	0	1	0	0.6039999999999934	0.23100000000000342	0.8349999999999969	0.6039999999999934	0	0.792850888862029	0.9298245614035088	0.42857142857142855
round8_incumbent	typed_return_pred	subckt_0150	prefix_0176	176	15	__buf_split_274::observe	observe	__aig_and_143::observe	observe	0	1	0	0.3889999999999949	0.17399999999998528	0.5629999999999802	0.3889999999999949	0	0.6756330407813265	0.7402597402597403	0.047619047619047616
round8_incumbent	typed_return_pred	subckt_0150	prefix_0208	208	15	__aig_not_346::observe	observe	__aig_and_487::observe	observe	0	1	0	0.11100000000000554	0.12299999999999534	0.23400000000000087	0.11100000000000554	0	0.728738360285874	0.8082191780821918	0.17647058823529413
round8_incumbent	typed_return_pred	subckt_0150	prefix_0240	240	15	__aig_not_346::observe	observe	__aig_not_346::observe	observe	1	1	1	0.0	0.09300000000000974	0.09300000000000974	0.0	0	0.23904572186687872	0.625	0.18181818181818182
round8_incumbent	typed_return_pred	subckt_0150	prefix_0255	255	15	II1219_7::control1	control1	II1593::control1	control1	0	1	0	0.0	-0.14199999999999768	-0.14199999999999768	0.0	1	0.12371791482634839	0.6428571428571429	0.6428571428571429
round8_incumbent	typed_return_pred	subckt_0173	prefix_0144	144	15	new_n48669_::observe	observe	new_n48669_::observe	observe	1	1	1	0.0	0.3130000000000077	0.3130000000000077	0.0	0	0.5982930264130991	0.7567567567567568	0.1
round8_incumbent	typed_return_pred	subckt_0173	prefix_0176	176	15	new_n48728_::observe	observe	new_n48728_::observe	observe	1	1	1	0.0	4.5130000000000114	4.5130000000000114	0.0	0	0.630000838207618	0.7710843373493976	0.7692307692307693
round8_incumbent	typed_return_pred	subckt_0173	prefix_0208	208	15	__buf_split_59969::observe	observe	__buf_split_59969::observe	observe	1	1	1	0.0	0.052000000000007596	0.052000000000007596	0.0	0	0.5709574992518252	0.7792207792207793	0.6
round8_incumbent	typed_return_pred	subckt_0173	prefix_0240	240	15	new_n50733_::observe	observe	__buf_split_59969::observe	observe	0	1	0	0.13300000000001644	-0.08800000000001029	0.045000000000006146	0.13300000000001644	1	0.3435735774657231	0.627906976744186	0.4444444444444444
round8_incumbent	typed_return_pred	subckt_0173	prefix_0255	255	15	ys__n28307::observe	observe	ys__n28307::observe	observe	1	1	1	0.0	0.043000000000004146	0.043000000000004146	0.0	0	0.46513394620484094	0.6867469879518072	0.4444444444444444
round8_incumbent	typed_return_pred	subckt_0230	prefix_0144	144	15	__aig_and_25832::observe	observe	__aig_and_23026::observe	observe	0	1	0	0.0	0.000999999999995449	0.000999999999995449	0.0	0	0.48649011263938907	0.6901408450704225	0.0
round8_incumbent	typed_return_pred	subckt_0230	prefix_0176	176	15	__aig_and_23176::observe	observe	__aig_and_23122::observe	observe	0	1	0	0.0	0.000999999999995449	0.000999999999995449	0.0	0	0.6042269994596245	0.7727272727272727	0.16666666666666666
round8_incumbent	typed_return_pred	subckt_0230	prefix_0208	208	15	__aig_and_24675::observe	observe	__aig_and_45352::observe	observe	0	1	0	0.0	0.000999999999995449	0.000999999999995449	0.0	0	0.43301270189221935	0.75	0.4
round8_incumbent	typed_return_pred	subckt_0230	prefix_0240	240	15	__aig_and_25930::observe	observe	__buf_split_17185::observe	observe	0	1	0	0.034000000000000696	0.000999999999995449	0.034999999999996145	0.034000000000000696	0	0.6055028186279042	0.782051282051282	0.5
round8_incumbent	typed_return_pred	subckt_0230	prefix_0255	255	15	__aig_and_24675::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0010000000000065512	0.0010000000000065512	0.0	0	0.6343378073089391	0.7721518987341772	0.36363636363636365
round8_incumbent	typed_return_pred	subckt_0240	prefix_0144	144	15	new_n11233_::observe	observe	new_n11223_::observe	observe	0	1	0	0.0	0.20999999999999908	0.20999999999999908	0.0	0	0.9014410719200636	0.9857142857142858	0.9
round8_incumbent	typed_return_pred	subckt_0240	prefix_0176	176	15	new_n11261_::observe	observe	new_n11223_::observe	observe	0	1	0	0.0	0.20799999999999708	0.20799999999999708	0.0	0	0.8183879352825013	0.9814814814814815	0.75
round8_incumbent	typed_return_pred	subckt_0240	prefix_0208	208	15	new_n11259_::observe	observe	new_n11223_::observe	observe	0	1	0	0.0	0.20300000000000318	0.20300000000000318	0.0	0	0.8277833416255916	0.9824561403508771	0.8571428571428571
round8_incumbent	typed_return_pred	subckt_0240	prefix_0240	240	15	new_n11259_::observe	observe	new_n11223_::observe	observe	0	1	0	0.0	0.20000000000000018	0.20000000000000018	0.0	0	0.8099474039857385	0.9473684210526315	0.5714285714285714
round8_incumbent	typed_return_pred	subckt_0240	prefix_0255	255	15	new_n11259_::observe	observe	new_n11223_::observe	observe	0	1	0	0.0	0.19799999999999818	0.19799999999999818	0.0	0	0.7234359920210599	0.873015873015873	0.625
round8_incumbent	typed_return_pred	subckt_0266	prefix_0144	144	15	__aig_and_32887::observe	observe	new_n28906::control1	control1	0	0	0	1.1319999999999997	0.20799999999999708	1.0619999999999963	0.8539999999999992	0	0.001826960238104674	0.5274725274725275	0.6363636363636364
round8_incumbent	typed_return_pred	subckt_0266	prefix_0176	176	15	__aig_and_63402::observe	observe	new_n28906::control1	control1	0	0	0	1.0640000000000094	0.11599999999999389	0.9180000000000077	0.8020000000000138	0	0.1340720519946287	0.5851063829787234	0.5263157894736842
round8_incumbent	typed_return_pred	subckt_0266	prefix_0208	208	15	__buf_split_40225::observe	observe	new_n28906::control1	control1	0	0	0	0.8489999999999998	0.031999999999998696	0.8489999999999998	0.8170000000000011	0	-0.15277603239079818	0.4942528735632184	0.25
round8_incumbent	typed_return_pred	subckt_0266	prefix_0240	240	15	new_n16338::observe	observe	new_n28906::control1	control1	0	0	0	0.8439999999999892	0.09700000000000264	0.7869999999999933	0.6899999999999906	0	-0.1189399284799951	0.5061728395061729	0.5
round8_incumbent	typed_return_pred	subckt_0266	prefix_0255	255	15	__aig_and_63826::observe	observe	new_n28906::control1	control1	0	0	0	0.8170000000000011	0.09299999999999864	0.7610000000000006	0.6680000000000019	0	-0.09884077495593122	0.4943820224719101	0.47368421052631576
round8_incumbent	typed_return_pred	subckt_0279	prefix_0144	144	15	new_n48613_::observe	observe	new_n48595_::observe	observe	0	1	0	0.3969999999999918	0.16800000000001258	0.5650000000000044	0.3969999999999918	0	0.5595383492667887	0.7272727272727273	0.2
round8_incumbent	typed_return_pred	subckt_0279	prefix_0176	176	15	new_n48613_::observe	observe	new_n48595_::observe	observe	0	1	0	0.3649999999999931	0.15899999999999803	0.5239999999999911	0.3649999999999931	0	0.8233293074216318	0.8987341772151899	0.6875
round8_incumbent	typed_return_pred	subckt_0279	prefix_0208	208	15	new_n48641_::observe	observe	new_n48595_::observe	observe	0	1	0	0.34000000000000696	0.15299999999999203	0.492999999999999	0.34000000000000696	0	0.6077269105358464	0.75	0.45
round8_incumbent	typed_return_pred	subckt_0279	prefix_0240	240	15	new_n48630_::observe	observe	new_n48632_::observe	observe	0	1	0	0.08099999999999774	0.15100000000000113	0.23199999999999887	0.08099999999999774	0	0.49538335530859506	0.7283950617283951	0.5625
round8_incumbent	typed_return_pred	subckt_0279	prefix_0255	255	15	new_n48643_::observe	observe	new_n48663_::observe	observe	0	1	0	0.07899999999999574	0.22700000000001053	0.30600000000000627	0.07899999999999574	0	0.2708165264005296	0.611764705882353	0.5263157894736842
round8_incumbent	typed_return_pred	subckt_0281	prefix_0144	144	15	new_n4796::observe	observe	__buf_split_503::observe	observe	0	1	0	0.0	0.024999999999986144	0.024999999999986144	0.0	0	0.9071147352221453	0.9733333333333334	0.875
round8_incumbent	typed_return_pred	subckt_0281	prefix_0176	176	15	new_n4809::observe	observe	__buf_split_503::observe	observe	0	1	0	0.0	0.0180000000000069	0.0180000000000069	0.0	0	0.8986572374044074	0.948051948051948	0.42857142857142855
round8_incumbent	typed_return_pred	subckt_0281	prefix_0208	208	15	__buf_split_385::observe	observe	__buf_split_385::observe	observe	1	1	1	0.0	0.01900000000000235	0.01900000000000235	0.0	0	0.7889320388656083	0.8918918918918919	0.7
round8_incumbent	typed_return_pred	subckt_0281	prefix_0240	240	15	__aig_not_596::control0	control0	__buf_split_439::control1	control1	0	0	0	0.0	-0.06800000000000139	-0.06800000000000139	0.0	1	0.5891883036371794	0.86	0.72
round8_incumbent	typed_return_pred	subckt_0281	prefix_0255	255	15	__buf_split_392::control0	control0	__buf_split_344::control0	control0	0	1	0	0.07799999999998919	-0.06399999999998629	0.014000000000002899	0.07799999999998919	1	0.6740932203774287	0.8888888888888888	0.7857142857142857
round8_incumbent	typed_return_pred	subckt_0288	prefix_0144	144	15	GT_122_U9::observe	observe	__buf_split_1279::observe	observe	0	1	0	0.09900000000000464	0.08000000000000229	0.17900000000000693	0.09900000000000464	0	0.5701582013929113	0.7407407407407407	0.47058823529411764
round8_incumbent	typed_return_pred	subckt_0288	prefix_0176	176	15	__aig_not_659::observe	observe	U781::observe	observe	0	1	0	0.0	0.06699999999999484	0.06699999999999484	0.0	0	0.6636591633408991	0.8181818181818182	0.3333333333333333
round8_incumbent	typed_return_pred	subckt_0288	prefix_0208	208	15	__aig_and_360::observe	observe	U781::observe	observe	0	1	0	0.0	0.05899999999999794	0.05899999999999794	0.0	0	0.6189431794120195	0.7590361445783133	0.42857142857142855
round8_incumbent	typed_return_pred	subckt_0288	prefix_0240	240	15	GT_175_U8::observe	observe	U781::observe	observe	0	1	0	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.7291769957748818	0.8333333333333334	0.5714285714285714
round8_incumbent	typed_return_pred	subckt_0288	prefix_0255	255	15	GT_175_U8::observe	observe	__aig_not_659::observe	observe	0	1	0	0.0	0.048000000000003595	0.048000000000003595	0.0	0	0.6362342205993389	0.7792207792207793	0.38461538461538464
round8_incumbent	typed_return_pred	subckt_0309	prefix_0144	144	15	__aig_and_6::observe	observe	__aig_and_6::observe	observe	1	1	1	0.0	0.01500000000000945	0.01500000000000945	0.0	0	0.7442504220441301	0.8333333333333334	0.6666666666666666
round8_incumbent	typed_return_pred	subckt_0309	prefix_0176	176	15	5278::observe	observe	2425::observe	observe	0	1	0	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.5817962204288226	0.746268656716418	0.0
round8_incumbent	typed_return_pred	subckt_0309	prefix_0208	208	15	2425::observe	observe	2425::observe	observe	1	1	1	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.7825234911034482	0.9090909090909091	0.6666666666666666
round8_incumbent	typed_return_pred	subckt_0309	prefix_0240	240	15	__buf_split_1083::observe	observe	2425::observe	observe	0	1	0	0.0	0.014999999999998348	0.014999999999998348	0.0	0	0.6804485315449161	0.847457627118644	0.0
round8_incumbent	typed_return_pred	subckt_0309	prefix_0255	255	15	__buf_split_1192::observe	observe	__buf_split_1192::observe	observe	1	1	1	0.0	0.0640000000000085	0.0640000000000085	0.0	0	0.6564842588983072	0.8142857142857143	0.4166666666666667
round8_incumbent	typed_return_pred	subckt_0315	prefix_0144	144	15	__aig_not_980::observe	observe	__aig_not_980::observe	observe	1	1	1	0.0	0.3949999999999898	0.3949999999999898	0.0	0	0.7297691588509918	0.8481012658227848	0.75
round8_incumbent	typed_return_pred	subckt_0315	prefix_0176	176	15	__aig_not_990::observe	observe	__buf_split_755::observe	observe	0	1	0	0.0	0.08400000000000629	0.08400000000000629	0.0	0	0.6116910607542605	0.7662337662337663	0.3333333333333333
round8_incumbent	typed_return_pred	subckt_0315	prefix_0208	208	15	__aig_and_989::observe	observe	SUB_110_U19::observe	observe	0	1	0	0.6229999999999958	0.06699999999999484	0.6899999999999906	0.6229999999999958	0	0.6225948471850413	0.75	0.4117647058823529
round8_incumbent	typed_return_pred	subckt_0315	prefix_0240	240	15	__aig_and_407::observe	observe	SUB_110_U19::observe	observe	0	1	0	0.5620000000000069	0.05899999999999794	0.6210000000000049	0.5620000000000069	0	0.7969194721935776	0.8717948717948718	0.6666666666666666
round8_incumbent	typed_return_pred	subckt_0315	prefix_0255	255	15	__aig_not_982::control0	control0	__aig_not_982::control0	control0	1	1	1	0.0	0.02700000000001035	0.02700000000001035	0.0	0	0.042257712736425826	0.5161290322580645	0.5483870967741935
round8_incumbent	typed_return_pred	subckt_0360	prefix_0144	144	15	__aig_and_89::observe	observe	SUB_110_U7::observe	observe	0	1	0	0.0	0.06099999999998884	0.06099999999998884	0.0	0	0.7001590569660601	0.8023255813953488	0.5
round8_incumbent	typed_return_pred	subckt_0360	prefix_0176	176	15	__aig_and_368::observe	observe	__aig_and_384::observe	observe	0	1	0	0.0	0.055000000000005045	0.055000000000005045	0.0	0	0.8185285125167475	0.8780487804878049	0.9230769230769231
round8_incumbent	typed_return_pred	subckt_0360	prefix_0208	208	15	__buf_split_967::observe	observe	__buf_split_967::observe	observe	1	1	1	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.5664215155988809	0.7093023255813954	0.26666666666666666
round8_incumbent	typed_return_pred	subckt_0360	prefix_0240	240	15	__buf_split_1276::observe	observe	__buf_split_518::observe	observe	0	1	0	0.0	0.04999999999999449	0.04999999999999449	0.0	0	0.6788962237163961	0.7857142857142857	0.375
round8_incumbent	typed_return_pred	subckt_0360	prefix_0255	255	15	__aig_and_950::observe	observe	__aig_and_950::observe	observe	1	1	1	0.0	0.4190000000000027	0.4190000000000027	0.0	0	0.7501798824793685	0.8222222222222222	0.6666666666666666
round8_incumbent	typed_return_pred	subckt_0376	prefix_0144	144	15	351::observe	observe	351::observe	observe	1	1	1	0.0	0.15100000000001224	0.15100000000001224	0.0	0	0.6567347054981459	0.7682926829268293	0.4
round8_incumbent	typed_return_pred	subckt_0376	prefix_0176	176	15	__aig_not_25::observe	observe	__buf_split_132::control1	control1	0	0	0	0.3009999999999957	0.027999999999994696	0.21499999999998742	0.18699999999999273	0	0.6133838095370612	0.7710843373493976	0.7058823529411765
round8_incumbent	typed_return_pred	subckt_0376	prefix_0208	208	15	353::observe	observe	__buf_split_132::control1	control1	0	0	0	0.266999999999995	0.11100000000000554	0.18900000000001693	0.0780000000000114	0	0.6393275356201997	0.7951807228915663	0.7647058823529411
round8_incumbent	typed_return_pred	subckt_0376	prefix_0240	240	15	353::observe	observe	353::observe	observe	1	1	1	0.0	0.09999999999998899	0.09999999999998899	0.0	0	0.7496178319952702	0.8641975308641975	0.7647058823529411
round8_incumbent	typed_return_pred	subckt_0376	prefix_0255	255	15	353::observe	observe	353::observe	observe	1	1	1	0.0	0.09500000000000064	0.09500000000000064	0.0	0	0.7803840674862741	0.8846153846153846	0.7857142857142857
round10_b15_selected	typed_return_pred	subckt_0010	prefix_0144	144	15	ys__n6305::observe	observe	new_n21603_::observe	observe	0	1	0	0.10499999999998844	0.05699999999999594	0.16199999999998438	0.10499999999998844	0	0.7855287844023414	0.8888888888888888	0.6428571428571429
round10_b15_selected	typed_return_pred	subckt_0010	prefix_0176	176	15	new_n14960_::observe	observe	new_n14960_::observe	observe	1	1	1	0.0	0.15100000000001224	0.15100000000001224	0.0	0	0.8615940909210323	0.9367088607594937	0.9375
round10_b15_selected	typed_return_pred	subckt_0010	prefix_0208	208	15	new_n14960_::observe	observe	new_n14960_::observe	observe	1	1	1	0.0	0.14700000000000824	0.14700000000000824	0.0	0	0.817795701209781	0.9041095890410958	0.7857142857142857
round10_b15_selected	typed_return_pred	subckt_0010	prefix_0240	240	15	new_n14960_::observe	observe	new_n14960_::observe	observe	1	1	1	0.0	0.13899999999998913	0.13899999999998913	0.0	0	0.6741263656437089	0.810126582278481	0.5625
round10_b15_selected	typed_return_pred	subckt_0010	prefix_0255	255	15	new_n14960_::observe	observe	new_n14960_::observe	observe	1	1	1	0.0	0.13699999999999823	0.13699999999999823	0.0	0	0.7268808672322088	0.8275862068965517	0.7222222222222222
round10_b15_selected	typed_return_pred	subckt_0011	prefix_0144	144	15	__aig_and_19916::observe	observe	__aig_not_19865::observe	observe	0	1	0	0.13999999999999568	0.042999999999993044	0.18299999999998873	0.13999999999999568	0	0.8240819905868011	0.8961038961038961	0.6666666666666666
round10_b15_selected	typed_return_pred	subckt_0011	prefix_0176	176	15	__aig_and_19916::observe	observe	__aig_and_19916::observe	observe	1	1	1	0.0	0.17700000000001603	0.17700000000001603	0.0	0	0.6597514326000546	0.8484848484848485	0.5833333333333334
round10_b15_selected	typed_return_pred	subckt_0011	prefix_0208	208	15	__aig_and_719::control1	control1	__aig_and_719::control1	control1	1	1	1	0.0	0.02700000000001035	0.02700000000001035	0.0	0	0.032274861218395144	0.5106382978723404	0.8421052631578947
round10_b15_selected	typed_return_pred	subckt_0011	prefix_0240	240	15	new_n10214::control1	control1	__aig_not_19875::control0	control0	0	0	0	0.21600000000001618	-0.18599999999999728	0.13800000000000479	0.32400000000000206	1	-0.5916079783099616	0.0	0.0
round10_b15_selected	typed_return_pred	subckt_0011	prefix_0255	255	15	new_n10214::control1	control1	__aig_not_19875::control0	control0	0	0	0	0.10500000000001064	-0.17599999999999838	0.03300000000000525	0.20900000000000363	1	-0.50709255283711	0.07407407407407407	0.15384615384615385
round10_b15_selected	typed_return_pred	subckt_0012	prefix_0144	144	15	351::observe	observe	349::observe	observe	0	1	0	0.0	0.13299999999999423	0.13299999999999423	0.0	0	0.7908057625945982	0.8918918918918919	0.75
round10_b15_selected	typed_return_pred	subckt_0012	prefix_0176	176	15	__aig_not_30::observe	observe	349::observe	observe	0	1	0	0.09299999999999864	0.02300000000000635	0.11600000000000499	0.09299999999999864	0	0.6990052749330554	0.8153846153846154	0.3
round10_b15_selected	typed_return_pred	subckt_0012	prefix_0208	208	15	__buf_split_55::observe	observe	349::observe	observe	0	1	0	0.08299999999999974	0.01900000000000235	0.10200000000000209	0.08299999999999974	0	0.6511022258655946	0.7590361445783133	0.3333333333333333
round10_b15_selected	typed_return_pred	subckt_0012	prefix_0240	240	15	131::observe	observe	351::observe	observe	0	1	0	0.08399999999999519	0.007999999999996898	0.09199999999999209	0.08399999999999519	0	0.5119585576624699	0.7012987012987013	0.21052631578947367
round10_b15_selected	typed_return_pred	subckt_0012	prefix_0255	255	15	135::observe	observe	351::observe	observe	0	1	0	0.08100000000000884	0.007999999999996898	0.08900000000000574	0.08100000000000884	0	0.4911171075100485	0.6746987951807228	0.21052631578947367
round10_b15_selected	typed_return_pred	subckt_0038	prefix_0144	144	15	__buf_split_14004::observe	observe	new_n48636_::observe	observe	0	1	0	0.16800000000000148	0.10700000000000154	0.275000000000003	0.16800000000000148	0	0.7796811755854505	0.8611111111111112	0.25
round10_b15_selected	typed_return_pred	subckt_0038	prefix_0176	176	15	new_n50733_::observe	observe	new_n48569_::observe	observe	0	1	0	3.450999999999993	-0.08999999999999009	3.361000000000003	3.450999999999993	1	0.4380183342567758	0.6867469879518072	0.3157894736842105
round10_b15_selected	typed_return_pred	subckt_0038	prefix_0208	208	15	new_n50733_::observe	observe	new_n48569_::observe	observe	0	1	0	3.142999999999996	-0.08700000000000374	3.055999999999992	3.142999999999996	1	0.49752105206880054	0.7125	0.21052631578947367
round10_b15_selected	typed_return_pred	subckt_0038	prefix_0240	240	15	new_n50733_::observe	observe	new_n48569_::observe	observe	0	1	0	2.181999999999984	-0.09099999999998554	2.0909999999999984	2.181999999999984	1	0.2953606420330491	0.6172839506172839	0.2
round10_b15_selected	typed_return_pred	subckt_0038	prefix_0255	255	15	new_n50733_::observe	observe	new_n48569_::observe	observe	0	1	0	2.1010000000000084	-0.08900000000000574	2.0120000000000027	2.1010000000000084	1	0.30470749779358863	0.6296296296296297	0.25
round10_b15_selected	typed_return_pred	subckt_0083	prefix_0144	144	15	__aig_not_13379::observe	observe	__aig_not_13333::observe	observe	0	1	0	0.0	0.07099999999999884	0.07099999999999884	0.0	0	0.5982930264130991	0.7567567567567568	0.4
