line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
476,__tpi_cp_94_new_n9484_ /1 undetected,output,,__tpi_cp_94_new_n9484_,__tpi_cp_94_new_n9484_,1,undetected,__tpi_cp_94_new_n9484_,__tpi_cp_94_new_n9484_,__tpi_cp_94_new_n9484_,sa1,1
477,new_n9484_ /0 undetected,output,,new_n9484_,new_n9484_,0,undetected,new_n9484_,new_n9484_,new_n9484_,sa0,1
478,__buf_split_5543 /1 undetected,output,,__buf_split_5543,__buf_split_5543,1,undetected,__buf_split_5543,__buf_split_5543,__buf_split_5543,sa1,1
479,__buf_split_5542 /1 undetected,output,,__buf_split_5542,__buf_split_5542,1,undetected,__buf_split_5542,__buf_split_5542,__buf_split_5542,sa1,1
480,new_n9461_ /1 undetected,output,,new_n9461_,new_n9461_,1,undetected,new_n9461_,new_n9461_,new_n9461_,sa1,1
481,__buf_split_5513 /1 undetected,output,,__buf_split_5513,__buf_split_5513,1,undetected,__buf_split_5513,__buf_split_5513,__buf_split_5513,sa1,1
482,__buf_split_5512 /1 undetected,output,,__buf_split_5512,__buf_split_5512,1,undetected,__buf_split_5512,__buf_split_5512,__buf_split_5512,sa1,1
483,new_n9436_ /1 undetected,output,,new_n9436_,new_n9436_,1,undetected,new_n9436_,new_n9436_,new_n9436_,sa1,1
484,new_n9435_ /1 undetected,output,,new_n9435_,new_n9435_,1,undetected,new_n9435_,new_n9435_,new_n9435_,sa1,1
485,new_n9434_ /1 undetected,output,,new_n9434_,new_n9434_,1,undetected,new_n9434_,new_n9434_,new_n9434_,sa1,1
486,__tpi_not_test_en->__tpi_cp_46_new_n9433_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_46_new_n9433_,__tpi_cp_46_new_n9433_,1,undetected,__tpi_cp_46_new_n9433_,__tpi_cp_46_new_n9433_,__tpi_cp_46_new_n9433_,sa1,1
487,__tpi_cp_46_new_n9433_ /1 undetected,output,,__tpi_cp_46_new_n9433_,__tpi_cp_46_new_n9433_,1,undetected,__tpi_cp_46_new_n9433_,__tpi_cp_46_new_n9433_,__tpi_cp_46_new_n9433_,sa1,1
488,new_n9433_ /1 undetected,output,,new_n9433_,new_n9433_,1,undetected,new_n9433_,new_n9433_,new_n9433_,sa1,1
489,__buf_split_5479 /1 undetected,output,,__buf_split_5479,__buf_split_5479,1,undetected,__buf_split_5479,__buf_split_5479,__buf_split_5479,sa1,1
490,__buf_split_5478 /1 undetected,output,,__buf_split_5478,__buf_split_5478,1,undetected,__buf_split_5478,__buf_split_5478,__buf_split_5478,sa1,1
491,test_en->__tpi_cp_88_new_n9422_ /0 undetected,input_edge,test_en,__tpi_cp_88_new_n9422_,__tpi_cp_88_new_n9422_,0,undetected,__tpi_cp_88_new_n9422_,__tpi_cp_88_new_n9422_,__tpi_cp_88_new_n9422_,sa0,1
492,__tpi_cp_88_new_n9422_ /1 undetected,output,,__tpi_cp_88_new_n9422_,__tpi_cp_88_new_n9422_,1,undetected,__tpi_cp_88_new_n9422_,__tpi_cp_88_new_n9422_,__tpi_cp_88_new_n9422_,sa1,1
493,new_n9422_ /0 undetected,output,,new_n9422_,new_n9422_,0,undetected,new_n9422_,new_n9422_,new_n9422_,sa0,1
494,__buf_split_5465 /1 undetected,output,,__buf_split_5465,__buf_split_5465,1,undetected,__buf_split_5465,__buf_split_5465,__buf_split_5465,sa1,1
495,__buf_split_5464 /1 undetected,output,,__buf_split_5464,__buf_split_5464,1,undetected,__buf_split_5464,__buf_split_5464,__buf_split_5464,sa1,1
496,new_n9411_ /1 undetected,output,,new_n9411_,new_n9411_,1,undetected,new_n9411_,new_n9411_,new_n9411_,sa1,1
497,__tpi_not_test_en->__tpi_cp_55_new_n9410_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_55_new_n9410_,__tpi_cp_55_new_n9410_,1,undetected,__tpi_cp_55_new_n9410_,__tpi_cp_55_new_n9410_,__tpi_cp_55_new_n9410_,sa1,1
498,__tpi_cp_55_new_n9410_ /1 undetected,output,,__tpi_cp_55_new_n9410_,__tpi_cp_55_new_n9410_,1,undetected,__tpi_cp_55_new_n9410_,__tpi_cp_55_new_n9410_,__tpi_cp_55_new_n9410_,sa1,1
499,new_n9410_ /1 undetected,output,,new_n9410_,new_n9410_,1,undetected,new_n9410_,new_n9410_,new_n9410_,sa1,1
500,__buf_split_5452 /1 undetected,output,,__buf_split_5452,__buf_split_5452,1,undetected,__buf_split_5452,__buf_split_5452,__buf_split_5452,sa1,1
501,__buf_split_5451 /1 undetected,output,,__buf_split_5451,__buf_split_5451,1,undetected,__buf_split_5451,__buf_split_5451,__buf_split_5451,sa1,1
502,test_en->__tpi_cp_92_new_n9362_ /0 undetected,input_edge,test_en,__tpi_cp_92_new_n9362_,__tpi_cp_92_new_n9362_,0,undetected,__tpi_cp_92_new_n9362_,__tpi_cp_92_new_n9362_,__tpi_cp_92_new_n9362_,sa0,1
503,__tpi_cp_92_new_n9362_ /1 undetected,output,,__tpi_cp_92_new_n9362_,__tpi_cp_92_new_n9362_,1,undetected,__tpi_cp_92_new_n9362_,__tpi_cp_92_new_n9362_,__tpi_cp_92_new_n9362_,sa1,1
504,new_n9362_ /0 undetected,output,,new_n9362_,new_n9362_,0,undetected,new_n9362_,new_n9362_,new_n9362_,sa0,1
505,__buf_split_5415 /1 undetected,output,,__buf_split_5415,__buf_split_5415,1,undetected,__buf_split_5415,__buf_split_5415,__buf_split_5415,sa1,1
506,__buf_split_5414 /1 undetected,output,,__buf_split_5414,__buf_split_5414,1,undetected,__buf_split_5414,__buf_split_5414,__buf_split_5414,sa1,1
507,test_en->__tpi_cp_14_new_n9314_ /0 undetected,input_edge,test_en,__tpi_cp_14_new_n9314_,__tpi_cp_14_new_n9314_,0,undetected,__tpi_cp_14_new_n9314_,__tpi_cp_14_new_n9314_,__tpi_cp_14_new_n9314_,sa0,1
508,__tpi_cp_14_new_n9314_ /1 undetected,output,,__tpi_cp_14_new_n9314_,__tpi_cp_14_new_n9314_,1,undetected,__tpi_cp_14_new_n9314_,__tpi_cp_14_new_n9314_,__tpi_cp_14_new_n9314_,sa1,1
509,new_n9314_ /0 undetected,output,,new_n9314_,new_n9314_,0,undetected,new_n9314_,new_n9314_,new_n9314_,sa0,1
510,new_n9313_ /1 undetected,output,,new_n9313_,new_n9313_,1,undetected,new_n9313_,new_n9313_,new_n9313_,sa1,1
511,__buf_split_5378 /1 undetected,output,,__buf_split_5378,__buf_split_5378,1,undetected,__buf_split_5378,__buf_split_5378,__buf_split_5378,sa1,1
512,__buf_split_5377 /1 undetected,output,,__buf_split_5377,__buf_split_5377,1,undetected,__buf_split_5377,__buf_split_5377,__buf_split_5377,sa1,1
513,__tpi_not_test_en->__tpi_cp_78_new_n9245_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_78_new_n9245_,__tpi_cp_78_new_n9245_,1,undetected,__tpi_cp_78_new_n9245_,__tpi_cp_78_new_n9245_,__tpi_cp_78_new_n9245_,sa1,1
514,__tpi_cp_78_new_n9245_ /1 undetected,output,,__tpi_cp_78_new_n9245_,__tpi_cp_78_new_n9245_,1,undetected,__tpi_cp_78_new_n9245_,__tpi_cp_78_new_n9245_,__tpi_cp_78_new_n9245_,sa1,1
515,new_n9245_ /1 undetected,output,,new_n9245_,new_n9245_,1,undetected,new_n9245_,new_n9245_,new_n9245_,sa1,1
516,new_n9244_ /1 undetected,output,,new_n9244_,new_n9244_,1,undetected,new_n9244_,new_n9244_,new_n9244_,sa1,1
517,__buf_split_5309 /1 undetected,output,,__buf_split_5309,__buf_split_5309,1,undetected,__buf_split_5309,__buf_split_5309,__buf_split_5309,sa1,1
518,__buf_split_5308 /1 undetected,output,,__buf_split_5308,__buf_split_5308,1,undetected,__buf_split_5308,__buf_split_5308,__buf_split_5308,sa1,1
519,new_n9156_ /1 undetected,output,,new_n9156_,new_n9156_,1,undetected,new_n9156_,new_n9156_,new_n9156_,sa1,1
520,new_n9155_ /1 undetected,output,,new_n9155_,new_n9155_,1,undetected,new_n9155_,new_n9155_,new_n9155_,sa1,1
521,__buf_split_5245 /1 undetected,output,,__buf_split_5245,__buf_split_5245,1,undetected,__buf_split_5245,__buf_split_5245,__buf_split_5245,sa1,1
522,__tpi_not_test_en->__tpi_cp_32_new_n11243_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32_new_n11243_,__tpi_cp_32_new_n11243_,1,undetected,__tpi_cp_32_new_n11243_,__tpi_cp_32_new_n11243_,__tpi_cp_32_new_n11243_,sa1,1
523,__tpi_not_test_en->__tpi_cp_24_new_n11219_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_24_new_n11219_,__tpi_cp_24_new_n11219_,1,undetected,__tpi_cp_24_new_n11219_,__tpi_cp_24_new_n11219_,__tpi_cp_24_new_n11219_,sa1,1
524,test_en->__tpi_cp_96_new_n11217_ /0 undetected,input_edge,test_en,__tpi_cp_96_new_n11217_,__tpi_cp_96_new_n11217_,0,undetected,__tpi_cp_96_new_n11217_,__tpi_cp_96_new_n11217_,__tpi_cp_96_new_n11217_,sa0,1
525,test_en->__tpi_cp_97_new_n11215_ /0 undetected,input_edge,test_en,__tpi_cp_97_new_n11215_,__tpi_cp_97_new_n11215_,0,undetected,__tpi_cp_97_new_n11215_,__tpi_cp_97_new_n11215_,__tpi_cp_97_new_n11215_,sa0,1
526,__tpi_not_test_en->__tpi_cp_115_new_n11242_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_115_new_n11242_,__tpi_cp_115_new_n11242_,1,undetected,__tpi_cp_115_new_n11242_,__tpi_cp_115_new_n11242_,__tpi_cp_115_new_n11242_,sa1,1
527,test_en->__tpi_cp_9_new_n11241_ /0 undetected,input_edge,test_en,__tpi_cp_9_new_n11241_,__tpi_cp_9_new_n11241_,0,undetected,__tpi_cp_9_new_n11241_,__tpi_cp_9_new_n11241_,__tpi_cp_9_new_n11241_,sa0,1
