step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
349,N10976,observe,-0.6930899024009705,-0.6930899024009705,0.5460997819900513,0.0054609978199005125,-0.6150798797607422,-0.38524094223976135,-0.38524094223976135,0.0538579523563385,0.01603703200817108,-0.0012641213834285736,99899.375,30931.14453125,68968.234375,100130.1875,30973.796875,69156.390625,-0.00231044995598495,-0.001378944842144847,-0.0027281581424176693,-0.231044995598495,5.54665407538414,5.426009945571423,0.5460997819900513,187.8281759917736,187.8281759917736,greedy,0.5460997819900513,0.0,heuristic_recall_pool
350,N21042,observe,-0.6669535040855408,-0.6669535040855408,0.5745183229446411,0.005745183229446411,-0.6230632066726685,-0.38836660981178284,-0.38836660981178284,0.05402785539627075,0.015045277774333954,-0.0026830919086933136,100130.1484375,30973.537109375,69156.609375,99922.40625,30930.392578125,68992.015625,0.002074721734970808,0.0013929482083767653,0.002380014630034566,0.2074721734970808,5.5889372527599335,5.44932346791029,0.5745183229446411,188.40269431471825,188.40269431471825,greedy,0.5745183229446411,0.0,heuristic_recall_pool
351,N18202,observe,-0.6772773265838623,-0.6772773265838623,0.5731889009475708,0.005731889009475708,-0.6175171732902527,-0.3817395865917206,-0.3817395865917206,0.053540363907814026,0.01577017456293106,-0.0018437132239341736,99921.921875,30930.18359375,68991.7421875,99977.7578125,30950.947265625,69026.8125,-0.0005587956984527409,-0.0006713077309541404,-0.0005083262221887708,-0.05587956984527409,5.545485705137253,5.401898719370365,0.5731889009475708,188.97588321566582,188.97588321566582,greedy,0.5731889009475708,0.0,heuristic_recall_pool
352,__buf_split_3768,observe,-0.6853551864624023,-0.6853551864624023,0.5397055149078369,0.005397055149078369,-0.5860189199447632,-0.39327704906463623,-0.39327704906463623,0.0521235316991806,0.014072388410568237,-0.0027213767170906067,99978.265625,30951.06640625,69027.203125,99556.03125,30549.458984375,69006.5703125,0.004223261494189501,0.012975560501217842,0.0002989084168802947,0.4223261494189501,5.358781635761261,5.2489602863788605,0.5397055149078369,189.51558873057365,189.51558873057365,greedy,0.5397055149078369,0.0,heuristic_recall_pool
353,N21040,observe,-0.6694503426551819,-0.6694503426551819,0.5955864787101746,0.005955864787101746,-0.5965530276298523,-0.3878743648529053,-0.3878743648529053,0.05337665230035782,0.015492178499698639,-0.0019948892295360565,99555.796875,30549.44921875,69006.34375,99701.8984375,30802.1171875,68899.78125,-0.001467534457333386,-0.00827078614383936,0.001544242026284337,-0.1467534457333386,5.545377343893051,5.389593258500099,0.5955864787101746,190.11117520928383,190.11117520928383,greedy,0.5955864787101746,0.0,heuristic_recall_pool
354,N21044,observe,-0.656236469745636,-0.656236469745636,0.610571026802063,0.00610571026802063,-0.5975572466850281,-0.3841453492641449,-0.3841453492641449,0.05315165966749191,0.014489464461803436,-0.002535823732614517,99701.8046875,30802.0703125,68899.734375,99814.953125,30993.33203125,68821.6171875,-0.0011348684784024954,-0.006209378596395254,0.0011337806936353445,-0.11348684784024954,5.541591644287109,5.371772386133671,0.610571026802063,190.7217462360859,190.7217462360859,greedy,0.610571026802063,0.0,heuristic_recall_pool
355,N12706,observe,-0.6564900279045105,-0.6564900279045105,0.5642443895339966,0.005642443895339966,-0.6040685772895813,-0.3840121924877167,-0.3840121924877167,0.05233760178089142,0.01270844042301178,-0.003543812781572342,99815.046875,30993.58984375,68821.453125,100117.2578125,31093.4765625,69023.78125,-0.003027709200978279,-0.0032228187192231417,-0.0029398989863693714,-0.3027709200978279,5.413992375135422,5.278818227350712,0.5642443895339966,191.2859906256199,191.2859906256199,greedy,0.5642443895339966,0.0,heuristic_recall_pool
356,N21046,observe,-0.6380736231803894,-0.6380736231803894,0.6077066659927368,0.006077066659927368,-0.6020292043685913,-0.3830258548259735,-0.3830258548259735,0.05268055200576782,0.01220046728849411,-0.003977574408054352,100117.3203125,31093.2578125,69024.0625,99963.1875,31057.220703125,68905.96875,0.001539521967060864,0.0011590007925406098,0.0017109069740399718,0.1539521967060864,5.4927360117435455,5.324225403368473,0.6077066659927368,191.89369729161263,191.89369729161263,greedy,0.6077066659927368,0.0,heuristic_recall_pool
357,N10638,observe,-0.6311244964599609,-0.6311244964599609,0.5945459604263306,0.005945459604263305,-0.6142423152923584,-0.38087716698646545,-0.38087716698646545,0.052281685173511505,0.010716728866100311,-0.004869785159826279,99963.109375,31057.1953125,68905.9140625,100046.4921875,31112.640625,68933.8515625,-0.0008341358625330031,-0.0017852645833045244,-0.00040544415242038667,-0.08341358625330031,5.441837310791016,5.281585715711117,0.5945459604263306,192.48824325203896,192.48824325203896,greedy,0.5945459604263306,0.0,heuristic_recall_pool
358,N10635,observe,-0.6240752339363098,-0.6240752339363098,0.5954435467720032,0.005954435467720032,-0.6174315214157104,-0.37997958064079285,-0.37997958064079285,0.05181703716516495,0.008965641260147095,-0.005604144185781479,100046.453125,31112.61328125,68933.84375,100099.03125,31151.107421875,68947.921875,-0.0005255371215753257,-0.0012372519122436643,-0.0002042266132775694,-0.05255371215753257,5.397167682647705,5.235569708049297,0.5954435467720032,193.08368679881096,193.08368679881096,greedy,0.5954435467720032,0.0,heuristic_recall_pool
359,N29792,observe,-0.6329609155654907,-0.6329609155654907,0.557049572467804,0.00557049572467804,-0.5818784236907959,-0.39744290709495544,-0.39744290709495544,0.04989469796419144,0.005796678364276886,-0.007535010576248169,100098.7421875,31150.830078125,68947.9140625,99279.71875,30288.19140625,68991.5234375,0.008182154968380928,0.027692317962646484,-0.0006324973655864596,0.8182154968380928,5.149076461791992,5.029371462762356,0.557049572467804,193.64073637127876,193.64073637127876,greedy,0.557049572467804,0.0,heuristic_recall_pool
360,N997,observe,-0.6255525350570679,-0.6255525350570679,0.6271783709526062,0.006271783709526062,-0.6019834280014038,-0.388609379529953,-0.388609379529953,0.05151978135108948,0.006184473633766174,-0.005976725369691849,99279.984375,30288.52734375,68991.4609375,99723.28125,30783.26171875,68940.015625,-0.004465118516236544,-0.0163340512663126,0.0007456765160895884,-0.44651185162365437,5.390547126531601,5.211620382964611,0.6271783709526062,194.26791474223137,194.26791474223137,greedy,0.6271783709526062,0.0,heuristic_recall_pool
361,N21942,observe,-0.6041973233222961,-0.6041973233222961,0.6434072256088257,0.006434072256088257,-0.6039212942123413,-0.38300445675849915,-0.38300445675849915,0.05210919678211212,0.007247708737850189,-0.006590757519006729,99723.453125,30782.95703125,68940.5,99871.4453125,31029.8046875,68841.640625,-0.0014840258518233895,-0.008018971420824528,0.001433981116861105,-0.14840258518233895,5.471322447061539,5.276020370423794,0.6434072256088257,194.9113219678402,194.9113219678402,greedy,0.6434072256088257,0.0,heuristic_recall_pool
362,__buf_split_11422,observe,-0.612806499004364,-0.612806499004364,0.6086145043373108,0.006086145043373108,-0.6122539043426514,-0.3844660818576813,-0.3844660818576813,0.051494501531124115,0.0047973766922950745,-0.008522871881723404,99876.1171875,31034.412109375,68841.703125,99969.2734375,31008.1796875,68961.09375,-0.0009327179868705571,0.0008452688343822956,-0.0017342775827273726,-0.09327179868705571,5.373598575592041,5.205487258732319,0.6086145043373108,195.5199364721775,195.5199364721775,greedy,0.6086145043373108,0.0,heuristic_recall_pool
363,N21033,observe,-0.5921815633773804,-0.5921815633773804,0.6300165057182312,0.006300165057182312,-0.6094821095466614,-0.377241849899292,-0.377241849899292,0.052276402711868286,0.007626652717590332,-0.008480191230773926,99964.125,31003.44921875,68960.671875,99923.609375,31053.953125,68869.65625,0.0004053016600664705,-0.0016289770137518644,0.0013198192464187741,0.04053016600664705,5.480414927005768,5.290833935141563,0.6300165057182312,196.14995297789574,196.14995297789574,greedy,0.6300165057182312,0.0,heuristic_recall_pool
364,__buf_split_11423,observe,-0.6017350554466248,-0.6017350554466248,0.5991111397743225,0.005991111397743225,-0.6154601573944092,-0.37983426451683044,-0.37983426451683044,0.05151885747909546,0.004690825939178467,-0.010057404637336731,99928.296875,31058.3046875,68869.9921875,99955.7265625,30963.9921875,68991.734375,-0.00027449370827525854,0.003036627545952797,-0.001767710200510919,-0.027449370827525854,5.371162623167038,5.206704966723919,0.5991111397743225,196.74906411767006,196.74906411767006,greedy,0.5991111397743225,0.0,heuristic_recall_pool
365,N21940,observe,-0.5857431292533875,-0.5857431292533875,0.6250346302986145,0.006250346302986145,-0.6121734976768494,-0.37543442845344543,-0.37543442845344543,0.05234713852405548,0.008091755211353302,-0.009350497275590897,99950.9453125,30959.2578125,68991.6875,99893.796875,31008.134765625,68885.6640625,0.0005717648309655488,-0.0015787507873028517,0.001536756637506187,0.057176483096554875,5.484314054250717,5.29711390286684,0.6250346302986145,197.37409874796867,197.37409874796867,greedy,0.6250346302986145,0.0,heuristic_recall_pool
366,N996,observe,-0.5758851170539856,-0.5758851170539856,0.6064479947090149,0.006064479947090149,-0.6336920261383057,-0.37956979870796204,-0.37956979870796204,0.05125093460083008,0.00542643666267395,-0.010907180607318878,99893.359375,31008.251953125,68885.109375,99945.1640625,31039.4296875,68905.734375,-0.0005185999325476587,-0.001005465746857226,-0.00029941159300506115,-0.05185999325476587,5.351971656084061,5.181813009083271,0.6064479947090149,197.9805467426777,197.9805467426777,greedy,0.6064479947090149,0.0,heuristic_recall_pool
367,__buf_split_13653,observe,-0.593464732170105,-0.593464732170105,0.5918765068054199,0.005918765068054199,-0.6192375421524048,-0.375763863325119,-0.375763863325119,0.051161207258701324,0.004224605858325958,-0.010898154228925705,99950.4375,31043.7109375,68906.7265625,99981.6953125,30957.265625,69024.4296875,-0.00031273311469703913,0.00278463214635849,-0.0017081514233723283,-0.03127331146970391,5.332233369350433,5.170148886740208,0.5918765068054199,198.5724232494831,198.5724232494831,greedy,0.5918765068054199,0.0,heuristic_recall_pool
368,N21944,observe,-0.5729942321777344,-0.5729942321777344,0.6119364500045776,0.006119364500045776,-0.6307559609413147,-0.3804655969142914,-0.3804655969142914,0.051818281412124634,0.007412269711494446,-0.01104995608329773,99976.40625,30952.50390625,69023.90625,99892.8203125,30993.1015625,68899.71875,0.0008360566571354866,-0.001311611384153366,0.0017991954227909446,0.08360566571354866,5.41329899430275,5.239695854485035,0.6119364500045776,199.1843596994877,199.1843596994877,greedy,0.6119364500045776,0.0,heuristic_recall_pool
369,__buf_split_13652,observe,-0.5898957848548889,-0.5898957848548889,0.5906346440315247,0.005906346440315247,-0.6200969219207764,-0.37681844830513,-0.37681844830513,0.05142185091972351,0.00521077960729599,-0.010986343026161194,99897.703125,30997.55078125,68900.15625,99907.75,30891.451171875,69016.296875,-0.00010057163308374584,0.0034228384029120207,-0.0016856365837156773,-0.010057163308374584,5.356001287698746,5.19563914090395,0.5906346440315247,199.7749943435192,199.7749943435192,greedy,0.5906346440315247,0.0,heuristic_recall_pool
370,N995,observe,-0.5865623354911804,-0.5865623354911804,0.6010863780975342,0.006010863780975342,-0.6201428174972534,-0.37543922662734985,-0.37543922662734985,0.05132274329662323,0.00500749796628952,-0.010526876896619797,99902.03125,30886.79296875,69015.234375,99895.0625,30875.185546875,69019.875,6.975584255997092e-05,0.0003758053353521973,-6.724058766849339e-05,0.0069755842559970915,5.357921481132507,5.188686117529869,0.6010863780975342,200.37608072161674,200.37608072161674,greedy,0.6010863780975342,0.0,heuristic_recall_pool
371,N1011,observe,-0.5787858366966248,-0.5787858366966248,0.5925223231315613,0.005925223231315613,-0.6392102241516113,-0.3824603855609894,-0.3824603855609894,0.05099862813949585,0.004270337522029877,-0.011548653244972229,99895.03125,30875.19921875,69019.828125,99920.890625,30903.40625,69017.484375,-0.00025886547518894076,-0.0009135821601375937,3.395763269509189e-05,-0.025886547518894076,5.309924751520157,5.152378298342228,0.5925223231315613,200.9686030447483,200.9686030447483,greedy,0.5925223231315613,0.0,heuristic_recall_pool
372,N1013,observe,-0.5788754820823669,-0.5788754820823669,0.5933423042297363,0.005933423042297364,-0.6417398452758789,-0.3836670219898224,-0.3836670219898224,0.050874292850494385,0.0038675442337989807,-0.011460226029157639,99920.8671875,30903.390625,69017.4765625,99933.78125,30911.7109375,69022.0703125,-0.0001292428933084011,-0.0002692362468224019,-6.655923061771318e-05,-0.01292428933084011,5.297104567289352,5.139848105609417,0.5933423042297363,201.56194534897804,201.56194534897804,greedy,0.5933423042297363,0.0,heuristic_recall_pool
373,N1014,observe,-0.5791035890579224,-0.5791035890579224,0.5924951434135437,0.005924951434135437,-0.6434213519096375,-0.38490423560142517,-0.38490423560142517,0.05082915723323822,0.0037296563386917114,-0.011386290192604065,99933.828125,30911.669921875,69022.15625,99935.921875,30903.63671875,69032.28125,-2.095136369462125e-05,0.0002598760765977204,-0.00014669202209915966,-0.002095136369462125,5.2905066311359406,5.134813450276852,0.5924951434135437,202.1544404923916,202.1544404923916,greedy,0.5924951434135437,0.0,heuristic_recall_pool
374,N1015,observe,-0.5794652104377747,-0.5794652104377747,0.5904615521430969,0.005904615521430969,-0.6442821025848389,-0.3861919343471527,-0.3861919343471527,0.05083584785461426,0.0037748366594314575,-0.011321987956762314,99935.75,30903.5625,69032.1875,99930.359375,30883.919921875,69046.4375,5.394090840127319e-05,0.000635608856100589,-0.00020642545132432133,0.005394090840127319,5.28785440325737,5.134652189910412,0.5904615521430969,202.74490204453468,202.74490204453468,greedy,0.5904615521430969,0.0,heuristic_recall_pool
375,N1017,observe,-0.5798872709274292,-0.5798872709274292,0.5877793431282043,0.005877793431282043,-0.6446042060852051,-0.3874956965446472,-0.3874956965446472,0.05088893324136734,0.003963842988014221,-0.011252876371145248,99930.5,30883.92578125,69046.578125,99920.890625,30857.26953125,69063.6171875,9.616058378014714e-05,0.0008631108212284744,-0.0002467763551976532,0.009616058378014714,5.289176970720291,5.138964235782623,0.5877793431282043,203.3326813876629,203.3326813876629,greedy,0.5877793431282043,0.0,heuristic_recall_pool
376,N1008,observe,-0.5803499817848206,-0.5803499817848206,0.5847355723381042,0.005847355723381043,-0.6445389986038208,-0.3887787163257599,-0.3887787163257599,0.050976090133190155,0.004258804023265839,-0.011175323277711868,99920.65625,30857.12890625,69063.53125,99911.390625,30828.734375,69082.65625,9.272982424590737e-05,0.0009201935608871281,-0.00027691893046721816,0.009272982424590737,5.29356586933136,5.146598227322102,0.5847355723381042,203.917416960001,203.917416960001,greedy,0.5847355723381042,0.0,heuristic_recall_pool
377,N1009,observe,-0.5808258056640625,-0.5808258056640625,0.5816143155097961,0.0058161431550979616,-0.6442133784294128,-0.3900087773799896,-0.3900087773799896,0.05108160525560379,0.004622407257556915,-0.011089228093624115,99911.359375,30828.693359375,69082.6640625,99902.4453125,30799.6015625,69102.84375,8.921971311792731e-05,0.0009436597465537488,-0.0002921092964243144,0.008921971311792731,5.2997660636901855,5.156061910092831,0.5816143155097961,204.4990312755108,204.4990312755108,greedy,0.5816143155097961,0.0,heuristic_recall_pool
378,N1010,observe,-0.5813027620315552,-0.5813027620315552,0.5782966017723083,0.005782966017723084,-0.6436893939971924,-0.39117559790611267,-0.39117559790611267,0.05118792504072189,0.005015872418880463,-0.01100427657365799,99902.4296875,30799.6328125,69102.796875,99895.5,30772.00390625,69123.5,6.936455611139536e-05,0.0008970531052909791,-0.00029959893436171114,0.006936455611139536,5.305913507938385,5.165572755038738,0.5782966017723083,205.0773278772831,205.0773278772831,greedy,0.5782966017723083,0.0,heuristic_recall_pool
379,N1005,observe,-0.581779420375824,-0.581779420375824,0.5747379064559937,0.005747379064559937,-0.6429991722106934,-0.39228546619415283,-0.39228546619415283,0.051293134689331055,0.00542902946472168,-0.01092330738902092,99895.421875,30771.87890625,69123.5390625,99891.0625,30746.162109375,69144.8984375,4.3639385694405064e-05,0.0008357240003533661,-0.00030900290585123,0.004363938569440506,5.311765909194946,5.174926578998566,0.5747379064559937,205.6520657837391,205.6520657837391,greedy,0.5747379064559937,0.0,heuristic_recall_pool
380,N21934,observe,-0.5950961112976074,-0.5950961112976074,0.5728780627250671,0.005728780627250672,-0.5860955119132996,-0.3897106945514679,-0.3897106945514679,0.05044103413820267,0.006879232823848724,-0.010411214083433151,99891.28125,30745.80859375,69145.46875,99118.5546875,30009.3671875,69109.1875,0.0077356756664812565,0.023952579125761986,0.0005247090011835098,0.7735675666481256,5.227270781993866,5.0898952558636665,0.5728780627250671,206.22494384646416,206.22494384646416,greedy,0.5728780627250671,0.0,heuristic_recall_pool
381,N1004,observe,-0.593930721282959,-0.593930721282959,0.6105180382728577,0.006105180382728576,-0.6014124155044556,-0.3870379626750946,-0.3870379626750946,0.05165304243564606,0.007134132087230682,-0.008728131651878357,99118.5,30009.71484375,69108.78125,99561.328125,30440.62109375,69120.703125,-0.004467663820832968,-0.014358892105519772,-0.0001725088368402794,-0.4467663820832968,5.388784319162369,5.2211742624640465,0.6105180382728577,206.83546188473701,206.83546188473701,greedy,0.6105180382728577,0.0,heuristic_recall_pool
382,N1003,observe,-0.5915809273719788,-0.5915809273719788,0.5997775197029114,0.005997775197029114,-0.6062467098236084,-0.3861164152622223,-0.3861164152622223,0.051560983061790466,0.006431415677070618,-0.008934255689382553,99561.265625,30440.57421875,69120.6953125,99782.640625,30646.412109375,69136.2265625,-0.002223505172878504,-0.006761958356946707,-0.0002246975345769897,-0.22235051728785038,5.369759410619736,5.209513582289219,0.5997775197029114,207.43523940443993,207.43523940443993,greedy,0.5997775197029114,0.0,heuristic_recall_pool
383,N1001,observe,-0.5904470086097717,-0.5904470086097717,0.5923383831977844,0.005923383831977844,-0.6093673706054688,-0.38550865650177,-0.38550865650177,0.05147218704223633,0.006212443113327026,-0.00912032276391983,99782.609375,30646.37109375,69136.234375,99892.921875,30735.16796875,69157.75,-0.001105528324842453,-0.00289746792986989,-0.00031120621133595705,-0.1105528324842453,5.354048430919647,5.198926135897636,0.5923383831977844,208.0275777876377,208.0275777876377,greedy,0.5923383831977844,0.0,heuristic_recall_pool
384,N4685,observe,-0.5996538400650024,-0.5996538400650024,0.5860498547554016,0.0058604985475540165,-0.5807241201400757,-0.3937004506587982,-0.3937004506587982,0.05012638121843338,0.005424782633781433,-0.00978776067495346,99892.8359375,30734.791015625,69158.046875,99219.3984375,30099.833984375,69119.5625,0.006741599645465612,0.020659226924180984,0.0005564699531532824,0.6741599645465612,5.204987525939941,5.060725472867489,0.5860498547554016,208.6136276423931,208.6136276423931,greedy,0.5860498547554016,0.0,heuristic_recall_pool
385,N1000,observe,-0.5972288846969604,-0.5972288846969604,0.6211057305335999,0.0062110573053359985,-0.5962804555892944,-0.3899402320384979,-0.3899402320384979,0.05122920125722885,0.00561310350894928,-0.008364841341972351,99219.6015625,30100.185546875,69119.4140625,99635.5859375,30515.712890625,69119.875,-0.004192562308162451,-0.013804810121655464,-6.66871255816659e-06,-0.4192562308162451,5.354085624217987,5.180711500346661,0.6211057305335999,209.2347333729267,209.2347333729267,greedy,0.6211057305335999,0.0,heuristic_recall_pool
386,N14740,observe,-0.5964811444282532,-0.5964811444282532,0.6063904166221619,0.006063904166221618,-0.5932890176773071,-0.3908092677593231,-0.3908092677593231,0.05160973221063614,0.00614938884973526,-0.009083978831768036,99635.890625,30516.271484375,69119.6171875,99674.8125,30539.09375,69135.71875,-0.00039064110023900867,-0.0007478719926439226,-0.00023295213759411126,-0.039064110023900867,5.376554369926453,5.214868508279324,0.6063904166221619,209.84112378954887,209.84112378954887,greedy,0.6063904166221619,0.0,heuristic_recall_pool
387,N59851,control0,-0.6024637818336487,-0.6024637818336487,0.5775098204612732,0.005775098204612732,-0.5971518754959106,-0.39411380887031555,-0.39411380887031555,0.05048554390668869,0.0025740712881088257,-0.00957614928483963,99674.453125,30538.23046875,69136.21875,99639.2265625,30439.9453125,69199.28125,0.00035341616603545845,0.0032184298615902662,-0.000912148505449295,0.035341616603545845,5.231950402259827,5.094403393566608,0.5775098204612732,210.41863361001015,210.41863361001015,greedy,0.5775098204612732,0.0,heuristic_recall_pool
388,N59869,control0,-0.6067617535591125,-0.6067617535591125,0.5606400370597839,0.005606400370597839,-0.5982820987701416,-0.3967873752117157,-0.3967873752117157,0.05009162425994873,0.0013461261987686157,-0.009855497628450394,99639.21875,30439.94140625,69199.2734375,99587.953125,30363.95703125,69224.0,0.0005145125323906541,0.002496206434443593,-0.00035732402466237545,0.05145125323906541,5.173015087842941,5.05012559145689,0.5606400370597839,210.97927364706993,210.97927364706993,greedy,0.5606400370597839,0.0,heuristic_recall_pool
389,N49273,observe,-0.5251947641372681,-0.5251947641372681,0.5548420548439026,0.005548420548439026,-0.8178308010101318,-0.5498597621917725,-0.5498597621917725,0.054907456040382385,-0.003765251487493515,-0.02687373384833336,99588.015625,30364.091796875,69223.921875,99910.0,30814.94921875,69095.0546875,-0.0032331638503819704,-0.014848374761641026,0.0018615990411490202,-0.32331638503819704,5.495727896690369,5.491991177201271,0.5548420548439026,211.53411570191383,211.53411570191383,greedy,0.5548420548439026,0.0,heuristic_recall_pool
390,N49274,observe,-0.5055420994758606,-0.5055420994758606,0.541979968547821,0.00541979968547821,-0.8977137804031372,-0.539253294467926,-0.539253294467926,0.053357623517513275,-0.003906261175870895,-0.029694121330976486,99910.3515625,30814.890625,69095.4609375,100380.140625,31368.15625,69011.984375,-0.0047021061182022095,-0.017954489216208458,0.0012081337627023458,-0.47021061182022095,5.3384890258312225,5.336444020271301,0.541979968547821,212.07609567046165,212.07609567046165,greedy,0.541979968547821,0.0,heuristic_recall_pool
391,N59846,control0,-0.4892045855522156,-0.4892045855522156,0.4520094394683838,0.004520094394683838,-0.8630672693252563,-0.5235694646835327,-0.5235694646835327,0.049574702978134155,-0.00939428061246872,-0.030632536858320236,100379.9609375,31368.279296875,69011.6796875,100295.2109375,31303.4609375,68991.75,0.0008442919934168458,0.0020663663744926453,0.0002887871814891696,0.08442919934168458,4.885910272598267,4.939580291509628,0.4520094394683838,212.52810510993004,212.52810510993004,greedy,0.4520094394683838,0.0,heuristic_recall_pool
392,N11708,observe,-0.4897635579109192,-0.4897635579109192,0.4064570665359497,0.004064570665359497,-0.8560168743133545,-0.5202865600585938,-0.5202865600585938,0.04874862730503082,-0.009992800652980804,-0.031020652502775192,100295.25,31303.3828125,68991.8671875,100251.40625,31187.41015625,69063.9921875,0.00043714683852158487,0.003704796312376857,-0.0010454130824655294,0.04371468385215849,4.761033236980438,4.846405357122421,0.4064570665359497,212.934562176466,212.934562176466,greedy,0.4064570665359497,0.0,heuristic_recall_pool
393,N11705,observe,-0.49098896980285645,-0.49098896980285645,0.3890063762664795,0.003890063762664795,-0.8490235209465027,-0.5192328691482544,-0.5192328691482544,0.0487021878361702,-0.009792864322662354,-0.03098365291953087,100251.390625,31187.384765625,69064.0078125,100179.578125,31077.17578125,69102.40625,0.000716324255336076,0.0035337680019438267,-0.0005559833371080458,0.0716324255336076,4.739992290735245,4.837662160396576,0.3890063762664795,213.32356855273247,213.32356855273247,greedy,0.3890063762664795,0.0,heuristic_recall_pool
394,N9963,observe,-0.4938429594039917,-0.4938429594039917,0.3823947012424469,0.003823947012424469,-0.8418999314308167,-0.519278347492218,-0.519278347492218,0.049116604030132294,-0.00940944254398346,-0.03078128769993782,100179.59375,31077.154296875,69102.4375,100124.796875,30994.5546875,69130.2421875,0.0005469864117912948,0.0026578884571790695,-0.00040236912900581956,0.05469864117912948,4.774776756763458,4.877439491450787,0.3823947012424469,213.70596325397491,213.70596325397491,greedy,0.3823947012424469,0.0,heuristic_recall_pool
395,N46903,control0,-0.5842322111129761,-0.5842322111129761,0.49909669160842896,0.0049909669160842895,-0.6045751571655273,-0.3789638578891754,-0.3789638578891754,0.0484713613986969,0.00730258971452713,-0.012218844145536423,100124.328125,30994.267578125,69130.0625,100072.7265625,30594.181640625,69478.546875,0.0005153748788870871,0.012908385135233402,-0.005040996242314577,0.05153748788870871,4.9672689735889435,4.877169348299503,0.49909669160842896,214.20505994558334,214.20505994558334,greedy,0.49909669160842896,0.0,heuristic_recall_pool
396,N8902,control0,-0.5855398178100586,-0.5855398178100586,0.5734224915504456,0.005734224915504456,-0.6117631196975708,-0.37364551424980164,-0.37364551424980164,0.05026446282863617,0.008502110838890076,-0.0119650699198246,100074.015625,30595.10546875,69478.90625,99845.84375,30600.146484375,69245.6953125,0.0022800310980528593,-0.00016476542805321515,0.003356571774929762,0.22800310980528593,5.226223260164261,5.076390527188778,0.5734224915504456,214.7784824371338,214.7784824371338,greedy,0.5734224915504456,0.0,heuristic_recall_pool
397,N12179,observe,-0.5856829285621643,-0.5856829285621643,0.5608422756195068,0.005608422756195068,-0.6059496402740479,-0.3757683336734772,-0.3757683336734772,0.050108738243579865,0.009068690240383148,-0.012146230787038803,99844.7734375,30599.359375,69245.4140625,99908.3828125,30731.693359375,69176.6875,-0.000637082674074918,-0.004324730485677719,0.0009925070917233825,-0.0637082674074918,5.195947766304016,5.057142309844494,0.5608422756195068,215.3393247127533,215.3393247127533,greedy,0.5608422756195068,0.0,heuristic_recall_pool
398,N9960,observe,-0.5861564874649048,-0.5861564874649048,0.5650468468666077,0.005650468468666077,-0.6048743724822998,-0.37710580229759216,-0.37710580229759216,0.05035895109176636,0.009437471628189087,-0.011796079576015472,99908.3359375,30731.65625,69176.6796875,99860.046875,30708.83984375,69151.203125,0.0004833336570300162,0.0007424398208968341,0.00036828251904807985,0.04833336570300162,5.223836153745651,5.08288037031889,0.5650468468666077,215.9043715596199,215.9043715596199,greedy,0.5650468468666077,0.0,heuristic_recall_pool
399,N12176,observe,-0.5866029262542725,-0.5866029262542725,0.5687718391418457,0.005687718391418457,-0.6046355366706848,-0.3786540925502777,-0.3786540925502777,0.05065347999334335,0.009618714451789856,-0.011483509093523026,99860.03125,30708.81640625,69151.21875,99819.71875,30675.80859375,69143.90625,0.0004036900354549289,0.0010748644126579165,0.00010574651241768152,0.04036900354549289,5.255465745925903,5.112877435982227,0.5687718391418457,216.47314339876175,216.47314339876175,greedy,0.5687718391418457,0.0,heuristic_recall_pool
400,N19271,observe,-0.5871256589889526,-0.5871256589889526,0.5707778334617615,0.005707778334617615,-0.6049270629882812,-0.380295068025589,-0.380295068025589,0.05094499886035919,0.009755544364452362,-0.011196322739124298,99819.6640625,30675.7734375,69143.890625,99785.3671875,30639.517578125,69145.8515625,0.00034358835546299815,0.0011819052742794156,-2.8360242140479386e-05,0.034358835546299815,5.284982651472092,5.142120577394962,0.5707778334617615,217.0439212322235,217.0439212322235,greedy,0.5707778334617615,0.0,heuristic_recall_pool
401,N19267,observe,-0.5880664587020874,-0.5880664587020874,0.5713233351707458,0.005713233351707458,-0.6054940223693848,-0.38209739327430725,-0.38209739327430725,0.0512351393699646,0.009896881878376007,-0.010917417705059052,99785.328125,30639.48046875,69145.84375,99759.2265625,30605.4921875,69153.734375,0.000261577166384086,0.0011092969216406345,-0.000114115682663396,0.0261577166384086,5.312739878892899,5.17082042247057,0.5713233351707458,217.61524456739426,217.61524456739426,greedy,0.5713233351707458,0.0,heuristic_recall_pool
