line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
152,test_en->__tpi_cp_175___aig_and_240 /0 undetected,input_edge,test_en,__tpi_cp_175___aig_and_240,__tpi_cp_175___aig_and_240,0,undetected,__tpi_cp_175___aig_and_240,__tpi_cp_175___aig_and_240,__tpi_cp_175___aig_and_240,sa0,1
153,__tpi_not_test_en->__tpi_cp_249___aig_not_349 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_249___aig_not_349,__tpi_cp_249___aig_not_349,1,undetected,__tpi_cp_249___aig_not_349,__tpi_cp_249___aig_not_349,__tpi_cp_249___aig_not_349,sa1,1
154,test_en->__tpi_cp_60___aig_and_270 /0 undetected,input_edge,test_en,__tpi_cp_60___aig_and_270,__tpi_cp_60___aig_and_270,0,undetected,__tpi_cp_60___aig_and_270,__tpi_cp_60___aig_and_270,__tpi_cp_60___aig_and_270,sa0,1
155,__buf_split_603 /1 undetected,output,,__buf_split_603,__buf_split_603,1,undetected,__buf_split_603,__buf_split_603,__buf_split_603,sa1,1
156,__tpi_not_test_en->__tpi_cp_32_n_1898 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32_n_1898,__tpi_cp_32_n_1898,1,undetected,__tpi_cp_32_n_1898,__tpi_cp_32_n_1898,__tpi_cp_32_n_1898,sa1,1
157,__tpi_not_test_en->__tpi_cp_164___aig_not_334 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_164___aig_not_334,__tpi_cp_164___aig_not_334,1,undetected,__tpi_cp_164___aig_not_334,__tpi_cp_164___aig_not_334,__tpi_cp_164___aig_not_334,sa1,1
158,__tpi_not_test_en->__tpi_cp_51___aig_and_320 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_51___aig_and_320,__tpi_cp_51___aig_and_320,1,undetected,__tpi_cp_51___aig_and_320,__tpi_cp_51___aig_and_320,__tpi_cp_51___aig_and_320,sa1,1
159,test_en->__tpi_cp_211___aig_not_316 /0 undetected,input_edge,test_en,__tpi_cp_211___aig_not_316,__tpi_cp_211___aig_not_316,0,undetected,__tpi_cp_211___aig_not_316,__tpi_cp_211___aig_not_316,__tpi_cp_211___aig_not_316,sa0,1
160,__tpi_not_test_en->__tpi_cp_118___aig_not_307 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_118___aig_not_307,__tpi_cp_118___aig_not_307,1,undetected,__tpi_cp_118___aig_not_307,__tpi_cp_118___aig_not_307,__tpi_cp_118___aig_not_307,sa1,1
161,__tpi_not_test_en->__tpi_cp_200___buf_split_677 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_200___buf_split_677,__tpi_cp_200___buf_split_677,1,undetected,__tpi_cp_200___buf_split_677,__tpi_cp_200___buf_split_677,__tpi_cp_200___buf_split_677,sa1,1
