line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
52,__tpi_not_test_en->__tpi_cp_73___aig_and_25962 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_73___aig_and_25962,__tpi_cp_73___aig_and_25962,1,undetected,__tpi_cp_73___aig_and_25962,__tpi_cp_73___aig_and_25962,__tpi_cp_73___aig_and_25962,sa1,1
53,__tpi_not_test_en->__tpi_cp_5___aig_and_33484 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_5___aig_and_33484,__tpi_cp_5___aig_and_33484,1,undetected,__tpi_cp_5___aig_and_33484,__tpi_cp_5___aig_and_33484,__tpi_cp_5___aig_and_33484,sa1,1
54,test_en->__tpi_cp_34___aig_and_33481 /0 undetected,input_edge,test_en,__tpi_cp_34___aig_and_33481,__tpi_cp_34___aig_and_33481,0,undetected,__tpi_cp_34___aig_and_33481,__tpi_cp_34___aig_and_33481,__tpi_cp_34___aig_and_33481,sa0,1
55,__tpi_not_test_en->__tpi_cp_77___aig_and_25959 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_77___aig_and_25959,__tpi_cp_77___aig_and_25959,1,undetected,__tpi_cp_77___aig_and_25959,__tpi_cp_77___aig_and_25959,__tpi_cp_77___aig_and_25959,sa1,1
56,test_en->__tpi_cp_92___aig_and_33478 /0 undetected,input_edge,test_en,__tpi_cp_92___aig_and_33478,__tpi_cp_92___aig_and_33478,0,undetected,__tpi_cp_92___aig_and_33478,__tpi_cp_92___aig_and_33478,__tpi_cp_92___aig_and_33478,sa0,1
57,__tpi_not_test_en->__tpi_cp_43___aig_and_26561 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_43___aig_and_26561,__tpi_cp_43___aig_and_26561,1,undetected,__tpi_cp_43___aig_and_26561,__tpi_cp_43___aig_and_26561,__tpi_cp_43___aig_and_26561,sa1,1
58,test_en->__tpi_cp_87___aig_and_26558 /0 undetected,input_edge,test_en,__tpi_cp_87___aig_and_26558,__tpi_cp_87___aig_and_26558,0,undetected,__tpi_cp_87___aig_and_26558,__tpi_cp_87___aig_and_26558,__tpi_cp_87___aig_and_26558,sa0,1
59,__tpi_not_test_en->__tpi_cp_82___aig_and_25952 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_82___aig_and_25952,__tpi_cp_82___aig_and_25952,1,undetected,__tpi_cp_82___aig_and_25952,__tpi_cp_82___aig_and_25952,__tpi_cp_82___aig_and_25952,sa1,1
60,test_en->__tpi_cp_86___aig_and_25949 /0 undetected,input_edge,test_en,__tpi_cp_86___aig_and_25949,__tpi_cp_86___aig_and_25949,0,undetected,__tpi_cp_86___aig_and_25949,__tpi_cp_86___aig_and_25949,__tpi_cp_86___aig_and_25949,sa0,1
61,__tpi_not_test_en->__tpi_cp_44___aig_and_26571 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_44___aig_and_26571,__tpi_cp_44___aig_and_26571,1,undetected,__tpi_cp_44___aig_and_26571,__tpi_cp_44___aig_and_26571,__tpi_cp_44___aig_and_26571,sa1,1
62,test_en->__tpi_cp_103___aig_not_26567 /0 undetected,input_edge,test_en,__tpi_cp_103___aig_not_26567,__tpi_cp_103___aig_not_26567,0,undetected,__tpi_cp_103___aig_not_26567,__tpi_cp_103___aig_not_26567,__tpi_cp_103___aig_not_26567,sa0,1
63,test_en->__tpi_cp_91___aig_and_26565 /0 undetected,input_edge,test_en,__tpi_cp_91___aig_and_26565,__tpi_cp_91___aig_and_26565,0,undetected,__tpi_cp_91___aig_and_26565,__tpi_cp_91___aig_and_26565,__tpi_cp_91___aig_and_26565,sa0,1
64,__tpi_not_test_en->__tpi_cp_57___aig_and_25942 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_57___aig_and_25942,__tpi_cp_57___aig_and_25942,1,undetected,__tpi_cp_57___aig_and_25942,__tpi_cp_57___aig_and_25942,__tpi_cp_57___aig_and_25942,sa1,1
65,__tpi_not_test_en->__tpi_cp_61___aig_and_25939 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_61___aig_and_25939,__tpi_cp_61___aig_and_25939,1,undetected,__tpi_cp_61___aig_and_25939,__tpi_cp_61___aig_and_25939,__tpi_cp_61___aig_and_25939,sa1,1
66,__tpi_not_test_en->__tpi_cp_110___aig_not_26000 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_110___aig_not_26000,__tpi_cp_110___aig_not_26000,1,undetected,__tpi_cp_110___aig_not_26000,__tpi_cp_110___aig_not_26000,__tpi_cp_110___aig_not_26000,sa1,1
67,test_en->__tpi_cp_89___aig_and_25936 /0 undetected,input_edge,test_en,__tpi_cp_89___aig_and_25936,__tpi_cp_89___aig_and_25936,0,undetected,__tpi_cp_89___aig_and_25936,__tpi_cp_89___aig_and_25936,__tpi_cp_89___aig_and_25936,sa0,1
68,test_en->__tpi_cp_53___aig_and_21616 /0 undetected,input_edge,test_en,__tpi_cp_53___aig_and_21616,__tpi_cp_53___aig_and_21616,0,undetected,__tpi_cp_53___aig_and_21616,__tpi_cp_53___aig_and_21616,__tpi_cp_53___aig_and_21616,sa0,1
69,__tpi_not_test_en->__tpi_cp_70___aig_and_21613 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_70___aig_and_21613,__tpi_cp_70___aig_and_21613,1,undetected,__tpi_cp_70___aig_and_21613,__tpi_cp_70___aig_and_21613,__tpi_cp_70___aig_and_21613,sa1,1
70,__tpi_not_test_en->__tpi_cp_58___aig_and_20254 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_58___aig_and_20254,__tpi_cp_58___aig_and_20254,1,undetected,__tpi_cp_58___aig_and_20254,__tpi_cp_58___aig_and_20254,__tpi_cp_58___aig_and_20254,sa1,1
71,test_en->__tpi_cp_79___aig_and_25974 /0 undetected,input_edge,test_en,__tpi_cp_79___aig_and_25974,__tpi_cp_79___aig_and_25974,0,undetected,__tpi_cp_79___aig_and_25974,__tpi_cp_79___aig_and_25974,__tpi_cp_79___aig_and_25974,sa0,1
72,__tpi_not_test_en->__tpi_cp_66___aig_and_25928 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_66___aig_and_25928,__tpi_cp_66___aig_and_25928,1,undetected,__tpi_cp_66___aig_and_25928,__tpi_cp_66___aig_and_25928,__tpi_cp_66___aig_and_25928,sa1,1
