line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
212,__tpi_not_test_en->__tpi_cp_186_new_n515_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_186_new_n515_,__tpi_cp_186_new_n515_,1,undetected,__tpi_cp_186_new_n515_,__tpi_cp_186_new_n515_,__tpi_cp_186_new_n515_,sa1,1
213,test_en->__tpi_cp_99_new_n514_ /0 undetected,input_edge,test_en,__tpi_cp_99_new_n514_,__tpi_cp_99_new_n514_,0,undetected,__tpi_cp_99_new_n514_,__tpi_cp_99_new_n514_,__tpi_cp_99_new_n514_,sa0,1
214,test_en->__tpi_cp_237___buf_split_70 /0 undetected,input_edge,test_en,__tpi_cp_237___buf_split_70,__tpi_cp_237___buf_split_70,0,undetected,__tpi_cp_237___buf_split_70,__tpi_cp_237___buf_split_70,__tpi_cp_237___buf_split_70,sa0,1
215,__tpi_not_test_en->__tpi_cp_199_new_n513_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_199_new_n513_,__tpi_cp_199_new_n513_,1,undetected,__tpi_cp_199_new_n513_,__tpi_cp_199_new_n513_,__tpi_cp_199_new_n513_,sa1,1
216,test_en->__tpi_cp_106_new_n512_ /0 undetected,input_edge,test_en,__tpi_cp_106_new_n512_,__tpi_cp_106_new_n512_,0,undetected,__tpi_cp_106_new_n512_,__tpi_cp_106_new_n512_,__tpi_cp_106_new_n512_,sa0,1
217,__tpi_not_test_en->__tpi_cp_192___buf_split_69 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_192___buf_split_69,__tpi_cp_192___buf_split_69,1,undetected,__tpi_cp_192___buf_split_69,__tpi_cp_192___buf_split_69,__tpi_cp_192___buf_split_69,sa1,1
218,__tpi_not_test_en->__tpi_cp_181_new_n461_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_181_new_n461_,__tpi_cp_181_new_n461_,1,undetected,__tpi_cp_181_new_n461_,__tpi_cp_181_new_n461_,__tpi_cp_181_new_n461_,sa1,1
219,test_en->__tpi_cp_97_new_n460_ /0 undetected,input_edge,test_en,__tpi_cp_97_new_n460_,__tpi_cp_97_new_n460_,0,undetected,__tpi_cp_97_new_n460_,__tpi_cp_97_new_n460_,__tpi_cp_97_new_n460_,sa0,1
220,test_en->__tpi_cp_238___buf_split_40 /0 undetected,input_edge,test_en,__tpi_cp_238___buf_split_40,__tpi_cp_238___buf_split_40,0,undetected,__tpi_cp_238___buf_split_40,__tpi_cp_238___buf_split_40,__tpi_cp_238___buf_split_40,sa0,1
221,__tpi_not_test_en->__tpi_cp_198_new_n459_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_198_new_n459_,__tpi_cp_198_new_n459_,1,undetected,__tpi_cp_198_new_n459_,__tpi_cp_198_new_n459_,__tpi_cp_198_new_n459_,sa1,1
222,test_en->__tpi_cp_107_new_n458_ /0 undetected,input_edge,test_en,__tpi_cp_107_new_n458_,__tpi_cp_107_new_n458_,0,undetected,__tpi_cp_107_new_n458_,__tpi_cp_107_new_n458_,__tpi_cp_107_new_n458_,sa0,1
223,__tpi_not_test_en->__tpi_cp_193___buf_split_39 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_193___buf_split_39,__tpi_cp_193___buf_split_39,1,undetected,__tpi_cp_193___buf_split_39,__tpi_cp_193___buf_split_39,__tpi_cp_193___buf_split_39,sa1,1
224,__tpi_not_test_en->__tpi_cp_138_new_n1019_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_138_new_n1019_,__tpi_cp_138_new_n1019_,1,undetected,__tpi_cp_138_new_n1019_,__tpi_cp_138_new_n1019_,__tpi_cp_138_new_n1019_,sa1,1
