dataset	group	x	y	n	x_mean	y_mean	pearson	spearman	x_min	x_max	y_min	y_max
main_labels_100k	subckt_0050	undetected_node_count	delta_test_coverage	891	6.67003367003367	-0.0010095959595959574	-0.9988292307402268	-0.8789155047424849	0	11	-0.00885	0.0107899999999999
main_labels_100k	subckt_0061	undetected_node_count	test_coverage	636	3.00314465408805	0.9890702044025158	-0.9888548868552265	-0.7276097706903707	1	6	0.97842	0.99648
main_labels_100k	subckt_0061	undetected_node_count	delta_test_coverage	636	3.00314465408805	0.00035020440251563406	-0.9888548868552264	-0.7276097706903707	1	6	-0.0103	0.0077599999999998
main_labels_100k	subckt_0063	undetected_node_count	test_coverage	721	37.29264909847434	0.8737898058252427	-0.9974206582296067	-0.9943266754610852	2	54	0.8092100000000001	0.99351
main_labels_100k	subckt_0063	undetected_node_count	delta_test_coverage	721	37.29264909847434	0.0565498058252426	-0.9974206582296063	-0.9943266754610852	2	54	-0.0080299999999999	0.1762699999999999
main_labels_100k	subckt_0068	undetected_node_count	test_coverage	631	3.03486529318542	0.988709207606973	-0.9882863957861776	-0.7346315416036786	1	6	0.97794	0.9964
main_labels_100k	subckt_0068	undetected_node_count	delta_test_coverage	631	3.03486529318542	0.00024920760697303004	-0.9882863957861788	-0.7346315416036786	1	6	-0.01052	0.0079399999999999
main_labels_100k	subckt_0072	undetected_node_count	test_coverage	406	21.807881773399014	0.8416391625615764	-0.9965301227058839	-0.9870954812221845	0	37	0.72222	1.0
main_labels_100k	subckt_0072	undetected_node_count	delta_test_coverage	406	21.807881773399014	0.09163916256157632	-0.9965301227058843	-0.9870954812221845	0	37	-0.02778	0.25
main_labels_100k	subckt_0074	undetected_node_count	test_coverage	511	4.608610567514677	0.964968180039139	-0.9971697281028581	-0.9853233811814306	0	11	0.92029	1.0
main_labels_100k	subckt_0074	undetected_node_count	delta_test_coverage	511	4.608610567514677	0.014148180039139037	-0.9971697281028572	-0.9853233811814306	0	11	-0.0305299999999999	0.0491800000000001
main_labels_100k	subckt_0076	undetected_node_count	test_coverage	711	4.956399437412095	0.9871413361462729	-0.9981230943965532	-0.6677125806505602	0	9	0.97668	1.0
main_labels_100k	subckt_0076	undetected_node_count	delta_test_coverage	711	4.956399437412095	0.0004413361462728047	-0.9981230943965553	-0.6677125806505602	0	9	-0.0100199999999999	0.0132999999999999
main_labels_100k	subckt_0081	undetected_node_count	test_coverage	461	7.804772234273319	0.9497235574837309	-0.9982720231693081	-0.9947660819169468	0	18	0.8797499999999999	1.0
main_labels_100k	subckt_0081	undetected_node_count	delta_test_coverage	461	7.804772234273319	0.004513557483731014	-0.9982720231693081	-0.9947660819169468	0	18	-0.06546	0.05479
main_labels_100k	subckt_0083	undetected_node_count	test_coverage	846	46.167848699763596	0.8939190543735224	-0.996685152852878	-0.9951694426866058	15	66	0.84978	0.96667
main_labels_100k	subckt_0083	undetected_node_count	delta_test_coverage	846	46.167848699763596	0.021229054373522353	-0.9966851528528782	-0.9951694426866058	15	66	-0.02291	0.0939799999999999
main_labels_100k	subckt_0086	undetected_node_count	test_coverage	471	0.8895966029723992	0.9946890021231423	-0.9993728286190987	-0.9773770620515826	0	5	0.96988	1.0
main_labels_100k	subckt_0086	undetected_node_count	delta_test_coverage	471	0.8895966029723992	0.007349002123142237	-0.9993728286190962	-0.9773770620515826	0	5	-0.01746	0.01266
main_labels_100k	subckt_0093	undetected_node_count	test_coverage	576	3.0243055555555554	0.9863465625000001	-0.9919940344828503	-0.6982576231393095	1	6	0.97345	0.99545
main_labels_100k	subckt_0093	undetected_node_count	delta_test_coverage	576	3.0243055555555554	0.0004965625000000564	-0.9919940344828498	-0.6982576231393095	1	6	-0.0123999999999998	0.0096000000000001
main_labels_100k	subckt_0101	undetected_node_count	test_coverage	751	3.1637816245006656	0.9897248069241011	-0.9973603007301693	-0.6798143182310694	1	7	0.97727	0.99684
main_labels_100k	subckt_0101	undetected_node_count	delta_test_coverage	751	3.1637816245006656	-0.00020519307589881908	-0.9973603007301697	-0.6798143182310694	1	7	-0.0126599999999998	0.0069099999999999
main_labels_100k	subckt_0103	undetected_node_count	test_coverage	576	36.03472222222222	0.8892694618055555	-0.9958529809095256	-0.9939039681372063	12	51	0.83735	0.96084
main_labels_100k	subckt_0103	undetected_node_count	delta_test_coverage	576	36.03472222222222	0.024489461805555533	-0.9958529809095258	-0.9939039681372063	12	51	-0.0274299999999999	0.09606
main_labels_100k	subckt_0106	undetected_node_count	test_coverage	461	2.414316702819957	0.9858521041214751	-0.9839497197288143	-0.7923761194274954	1	7	0.95506	0.99425
main_labels_100k	subckt_0106	undetected_node_count	delta_test_coverage	461	2.414316702819957	-0.0017978958785249846	-0.9839497197288147	-0.7923761194274954	1	7	-0.03259	0.0065999999999999
main_labels_100k	subckt_0107	undetected_node_count	test_coverage	566	17.243816254416963	0.8966891696113074	-0.9267430148103137	-0.8633800816703923	12	23	0.8620699999999999	0.93182
main_labels_100k	subckt_0107	undetected_node_count	delta_test_coverage	566	17.243816254416963	0.004279169611307345	-0.9267430148103138	-0.8633800816703923	12	23	-0.0303400000000001	0.0394099999999999
main_labels_100k	subckt_0109	undetected_node_count	test_coverage	751	3.1984021304926764	0.9895306790945405	-0.9888194249260207	-0.6505373039071033	1	6	0.98039	0.99677
main_labels_100k	subckt_0109	undetected_node_count	delta_test_coverage	751	3.1984021304926764	-0.0003293209054594978	-0.9888194249260222	-0.6505373039071033	1	6	-0.00947	0.0069099999999999
main_labels_100k	subckt_0111	undetected_node_count	test_coverage	586	59.779863481228666	0.8227722866894199	-0.9984101688640268	-0.9972759359478236	23	90	0.72989	0.93466
main_labels_100k	subckt_0111	undetected_node_count	delta_test_coverage	586	59.779863481228666	-0.024537713310580078	-0.9984101688640268	-0.9972759359478236	23	90	-0.1174199999999998	0.08735
main_labels_100k	subckt_0116	undetected_node_count	test_coverage	1236	20.037216828478964	0.9807513268608417	-0.998993280865786	-0.9763131662769235	13	48	0.95376	0.98762
main_labels_100k	subckt_0116	undetected_node_count	delta_test_coverage	1236	20.037216828478964	0.004971326860841402	-0.9989932808657858	-0.9763131662769235	13	48	-0.0220199999999999	0.01184
main_labels_100k	subckt_0118	undetected_node_count	test_coverage	826	6.4225181598062955	0.98856799031477	-0.9895444446029383	-0.8103549119108978	2	11	0.98063	0.99649
main_labels_100k	subckt_0118	undetected_node_count	delta_test_coverage	826	6.4225181598062955	-0.0006020096852300311	-0.9895444446029406	-0.8103549119108978	2	11	-0.0085399999999999	0.0073199999999999
main_labels_100k	subckt_0120	undetected_node_count	test_coverage	941	12.587672688629118	0.9782797662061636	-0.9996313073262013	-0.9913670183251901	1	24	0.9589	0.9983
main_labels_100k	subckt_0120	undetected_node_count	delta_test_coverage	941	12.587672688629118	-0.009440233793836348	-0.999631307326202	-0.9913670183251901	1	24	-0.02882	0.0105799999999999
main_labels_100k	subckt_0121	undetected_node_count	test_coverage	601	4.079866888519135	0.9854878202995009	-0.976694559654021	-0.5846797396477619	2	7	0.97535	0.99306
main_labels_100k	subckt_0121	undetected_node_count	delta_test_coverage	601	4.079866888519135	0.0001978202995007882	-0.9766945596540201	-0.5846797396477619	2	7	-0.00994	0.0077699999999999
main_labels_100k	subckt_0126	undetected_node_count	test_coverage	761	16.11432325886991	0.9553486202365308	-0.938956112505263	-0.7249202087546655	14	19	0.94722	0.96216
main_labels_100k	subckt_0126	undetected_node_count	delta_test_coverage	761	16.11432325886991	0.0007986202365308559	-0.9389561125052659	-0.7249202087546655	14	19	-0.00733	0.0076099999999998
main_labels_100k	subckt_0128	undetected_node_count	test_coverage	851	46.4994124559342	0.8943241128084606	-0.9970305462532753	-0.9951312417930209	9	67	0.8488899999999999	0.98009
main_labels_100k	subckt_0128	undetected_node_count	delta_test_coverage	851	46.4994124559342	0.020474112808460582	-0.9970305462532761	-0.9951312417930209	9	67	-0.02496	0.10624
main_labels_100k	subckt_0133	undetected_node_count	test_coverage	781	14.051216389244559	0.96062271446863	-0.952831646707529	-0.7823999044385597	12	18	0.95	0.96721
main_labels_100k	subckt_0133	undetected_node_count	delta_test_coverage	781	14.051216389244559	0.0008527144686299163	-0.9528316467075273	-0.7823999044385597	12	18	-0.00977	0.00744
main_labels_100k	subckt_0136	undetected_node_count	test_coverage	641	19.996879875195006	0.9220455850234008	-0.9966482113268986	-0.9950447416298636	1	35	0.86466	0.99632
main_labels_100k	subckt_0136	undetected_node_count	delta_test_coverage	641	19.996879875195006	0.01728558502340091	-0.9966482113269002	-0.9950447416298636	1	35	-0.0401	0.09156
main_labels_100k	subckt_0141	undetected_node_count	test_coverage	641	4.0639625585023404	0.9831667082683306	-0.9871745219592059	-0.7186632351507758	2	6	0.975	0.992
main_labels_100k	subckt_0141	undetected_node_count	delta_test_coverage	641	4.0639625585023404	0.00040670826833072405	-0.9871745219592039	-0.7186632351507758	2	6	-0.0077599999999999	0.00924
main_labels_100k	subckt_0143	undetected_node_count	test_coverage	571	5.134851138353765	0.9804374605954466	-0.952330289440291	-0.7683309143093637	3	8	0.9697	0.98897
main_labels_100k	subckt_0143	undetected_node_count	delta_test_coverage	571	5.134851138353765	-3.253940455341032e-05	-0.952330289440293	-0.7683309143093637	3	8	-0.0107699999999999	0.0085
main_labels_100k	subckt_0146	undetected_node_count	test_coverage	611	9.250409165302782	0.9620612438625206	-0.9847432148124163	-0.9031292281787109	0	14	0.94	1.0
main_labels_100k	subckt_0146	undetected_node_count	delta_test_coverage	611	9.250409165302782	0.00020124386252040613	-0.9847432148124166	-0.9031292281787109	0	14	-0.0218600000000001	0.0381399999999999
main_labels_100k	subckt_0147	undetected_node_count	test_coverage	921	10.982627578718784	0.9847172204125949	-0.9927873899051602	-0.6577931880458443	5	15	0.97917	0.99313
main_labels_100k	subckt_0147	undetected_node_count	delta_test_coverage	921	10.982627578718784	0.00020722041259507717	-0.9927873899051604	-0.6577931880458443	5	15	-0.0053399999999999	0.0086200000000001
main_labels_100k	subckt_0148	undetected_node_count	test_coverage	996	6.5471887550200805	0.9881164056224901	-0.9937242239070782	-0.9237046294502024	4	10	0.98182	0.99286
main_labels_100k	subckt_0148	undetected_node_count	delta_test_coverage	996	6.5471887550200805	0.0010364056224899647	-0.9937242239070784	-0.9237046294502024	4	10	-0.0052599999999999	0.00578
main_labels_100k	subckt_0150	undetected_node_count	test_coverage	781	124.75416133162612	0.5740817029449424	-0.9896202223042005	-0.9934504471176772	63	165	0.40385	0.7993600000000001
main_labels_100k	subckt_0150	undetected_node_count	delta_test_coverage	781	124.75416133162612	-0.10376829705505755	-0.9896202223042005	-0.9934504471176772	63	165	-0.2739999999999999	0.1215100000000001
main_labels_100k	subckt_0155	undetected_node_count	test_coverage	896	3.0848214285714284	0.9929567522321427	-0.999879515315013	-0.8991460392319363	0	12	0.97273	1.0
main_labels_100k	subckt_0155	undetected_node_count	delta_test_coverage	896	3.0848214285714284	0.004636752232142839	-0.9998795153150143	-0.8991460392319363	0	12	-0.0155899999999999	0.01168
main_labels_100k	subckt_0164	undetected_node_count	test_coverage	646	3.6594427244582044	0.9872418575851393	-0.9947890325997047	-0.9456929865766542	1	6	0.97887	0.99662
main_labels_100k	subckt_0164	undetected_node_count	delta_test_coverage	646	3.6594427244582044	0.005231857585139337	-0.9947890325997032	-0.9456929865766542	1	6	-0.0031399999999999	0.0146100000000001
main_labels_100k	subckt_0165	undetected_node_count	test_coverage	896	8.556919642857142	0.98411390625	-0.9971081213472427	-0.7886799008892943	1	13	0.9761	0.99818
main_labels_100k	subckt_0165	undetected_node_count	delta_test_coverage	896	8.556919642857142	0.0010939062499998684	-0.9971081213472422	-0.7886799008892943	1	13	-0.0069200000000001	0.0151599999999998
main_labels_100k	subckt_0168	undetected_node_count	test_coverage	416	12.61298076923077	0.9383239182692308	-0.997625415445726	-0.9857397295518531	0	22	0.8894199999999999	1.0
main_labels_100k	subckt_0168	undetected_node_count	delta_test_coverage	416	12.61298076923077	0.025053918269230705	-0.9976254154457264	-0.9857397295518531	0	22	-0.0238500000000001	0.0867299999999999
main_labels_100k	subckt_0170	undetected_node_count	test_coverage	486	2.3045267489711936	0.988093621399177	-0.9702445650344516	-0.7259018538312065	1	5	0.9703	0.99505
main_labels_100k	subckt_0170	undetected_node_count	delta_test_coverage	486	2.3045267489711936	-0.0011563786008230202	-0.9702445650344534	-0.7259018538312065	1	5	-0.0189499999999999	0.0058
main_labels_100k	subckt_0172	undetected_node_count	test_coverage	1006	18.794234592445328	0.9760317793240557	-0.9997761645276099	-0.8908333167867245	7	49	0.93797	0.99105
main_labels_100k	subckt_0172	undetected_node_count	delta_test_coverage	1006	18.794234592445328	-0.01233822067594437	-0.9997761645276095	-0.8908333167867245	7	49	-0.0504000000000001	0.0026799999999999
main_labels_100k	subckt_0173	undetected_node_count	test_coverage	966	303.768115942029	0.615393933747412	-0.9910747538224067	-0.9874775539093678	247	325	0.58537	0.6919299999999999
main_labels_100k	subckt_0173	undetected_node_count	delta_test_coverage	966	303.768115942029	0.011433933747411935	-0.9910747538224071	-0.9874775539093678	247	325	-0.0185900000000001	0.0879699999999998
main_labels_100k	subckt_0188	undetected_node_count	test_coverage	586	5.639931740614334	0.9844948634812287	-0.996142234482917	-0.9560768483831661	2	14	0.96216	0.99468
main_labels_100k	subckt_0188	undetected_node_count	delta_test_coverage	586	5.639931740614334	0.004044863481228614	-0.9961422344829168	-0.9560768483831661	2	14	-0.0182900000000001	0.0142299999999999
main_labels_100k	subckt_0189	undetected_node_count	test_coverage	721	38.88072122052704	0.8674746601941746	-0.9975599908276004	-0.9952145128076966	8	57	0.79801	0.97403
main_labels_100k	subckt_0189	undetected_node_count	delta_test_coverage	721	38.88072122052704	0.023724660194174747	-0.9975599908276004	-0.9952145128076966	8	57	-0.04574	0.13028
main_labels_100k	subckt_0192	undetected_node_count	test_coverage	566	21.035335689045937	0.9485732862190812	-0.9929492859989082	-0.9642614893973089	4	28	0.92857	0.99029
main_labels_100k	subckt_0192	undetected_node_count	delta_test_coverage	566	21.035335689045937	0.007683286219081222	-0.9929492859989081	-0.9642614893973089	4	28	-0.0123199999999999	0.0494
main_labels_100k	subckt_0193	undetected_node_count	test_coverage	841	20.86682520808561	0.9502155053507728	-0.9489630634895796	-0.8382007870162137	18	24	0.9399	0.95794
main_labels_100k	subckt_0193	undetected_node_count	delta_test_coverage	841	20.86682520808561	-0.0010044946492270557	-0.9489630634895767	-0.8382007870162137	18	24	-0.0113199999999999	0.00672
main_labels_100k	subckt_0196	undetected_node_count	test_coverage	666	1.6381381381381381	0.992159039039039	-0.9979744589727644	-0.9938345881466867	0	9	0.9537	1.0
main_labels_100k	subckt_0196	undetected_node_count	delta_test_coverage	666	1.6381381381381381	0.006869039039039039	-0.9979744589727645	-0.9938345881466867	0	9	-0.03159	0.01471
main_labels_100k	subckt_0197	undetected_node_count	test_coverage	1216	20.65296052631579	0.9748578124999999	-0.9958430511744801	-0.9132782615340208	8	27	0.96707	0.99034
main_labels_100k	subckt_0197	undetected_node_count	delta_test_coverage	1216	20.65296052631579	-0.0005121875000000632	-0.9958430511744807	-0.9132782615340208	8	27	-0.0083	0.01497
main_labels_100k	subckt_0203	undetected_node_count	test_coverage	926	9.939524838012959	0.9806227537796977	-0.9979745706147655	-0.9025997253748644	1	15	0.96899	0.99808
main_labels_100k	subckt_0203	undetected_node_count	delta_test_coverage	926	9.939524838012959	0.0024527537796976	-0.9979745706147662	-0.9025997253748644	1	15	-0.0091799999999999	0.01991
main_labels_100k	subckt_0214	undetected_node_count	test_coverage	636	3.998427672955975	0.9865558018867924	-0.99190769967565	-0.7512722122268471	1	7	0.97667	0.99671
main_labels_100k	subckt_0214	undetected_node_count	delta_test_coverage	636	3.998427672955975	0.00044580188679236486	-0.9919076996756493	-0.7512722122268471	1	7	-0.00944	0.0106
main_labels_100k	subckt_0215	undetected_node_count	test_coverage	1056	13.52935606060606	0.9782073579545454	-0.993730039602597	-0.9076912600603968	4	19	0.96965	0.99367
main_labels_100k	subckt_0215	undetected_node_count	delta_test_coverage	1056	13.52935606060606	0.0010073579545454901	-0.9937300396025972	-0.9076912600603968	4	19	-0.0075499999999999	0.01647
main_labels_100k	subckt_0216	undetected_node_count	test_coverage	1131	37.96374889478338	0.9653049867374005	-0.9990091730097582	-0.964598250546879	23	46	0.95818	0.97917
main_labels_100k	subckt_0216	undetected_node_count	delta_test_coverage	1131	37.96374889478338	0.0002949867374005068	-0.9990091730097576	-0.964598250546879	23	46	-0.00683	0.0141599999999999
main_labels_100k	subckt_0217	undetected_node_count	test_coverage	561	11.42602495543672	0.9462817825311944	-0.9982838888856272	-0.9969815815939151	1	22	0.89815	0.9955
main_labels_100k	subckt_0217	undetected_node_count	delta_test_coverage	561	11.42602495543672	0.019811782531194262	-0.9982838888856277	-0.9969815815939151	1	22	-0.02832	0.0690299999999999
main_labels_100k	subckt_0221	undetected_node_count	test_coverage	436	4.231651376146789	0.9712823394495415	-0.9753158383103154	-0.7214303951437935	3	8	0.94737	0.98077
main_labels_100k	subckt_0221	undetected_node_count	delta_test_coverage	436	4.231651376146789	0.00027233944954121845	-0.9753158383103134	-0.7214303951437935	3	8	-0.0236400000000001	0.0097599999999999
main_labels_100k	subckt_0223	undetected_node_count	test_coverage	481	3.322245322245322	0.9812532432432433	-0.9985974184128745	-0.9842472124804456	0	10	0.94444	1.0
main_labels_100k	subckt_0223	undetected_node_count	delta_test_coverage	481	3.322245322245322	0.02292324324324318	-0.9985974184128744	-0.9842472124804456	0	10	-0.0138899999999999	0.0416699999999999
main_labels_100k	subckt_0226	undetected_node_count	test_coverage	621	8.169082125603865	0.9705522866344606	-0.974134931391812	-0.7299110068025071	7	12	0.95683	0.97552
main_labels_100k	subckt_0226	undetected_node_count	delta_test_coverage	621	8.169082125603865	0.0004022866344605776	-0.9741349313918115	-0.7299110068025071	7	12	-0.0133199999999998	0.00537
main_labels_100k	subckt_0228	undetected_node_count	test_coverage	621	2.7697262479871174	0.9925820450885668	-0.9911682334268803	-0.9080904803278784	1	8	0.97906	0.99741
main_labels_100k	subckt_0228	undetected_node_count	delta_test_coverage	621	2.7697262479871174	0.008882045088566774	-0.9911682334268808	-0.9080904803278784	1	8	-0.0046399999999999	0.01371
main_labels_100k	subckt_0230	undetected_node_count	test_coverage	2301	61.899174272055625	0.9705383224684918	-0.9999454901518186	-0.9992955578897349	2	91	0.95683	0.99905
main_labels_100k	subckt_0230	undetected_node_count	delta_test_coverage	2301	61.899174272055625	-0.007951677531508099	-0.9999454901518183	-0.9992955578897349	2	91	-0.02166	0.0205599999999999
main_labels_100k	subckt_0231	undetected_node_count	test_coverage	526	40.76235741444867	0.8895957794676805	-0.9952642035430326	-0.9921431269182709	17	54	0.85638	0.95503
main_labels_100k	subckt_0231	undetected_node_count	delta_test_coverage	526	40.76235741444867	-0.0011142205323193862	-0.9952642035430326	-0.9921431269182709	17	54	-0.0343299999999999	0.06432
main_labels_100k	subckt_0234	undetected_node_count	test_coverage	696	8.62212643678161	0.9784174568965518	-0.9917748213760527	-0.9020427789085966	3	12	0.97015	0.99257
main_labels_100k	subckt_0234	undetected_node_count	delta_test_coverage	696	8.62212643678161	0.0014974568965517813	-0.991774821376051	-0.9020427789085966	3	12	-0.0067699999999999	0.0156500000000001
main_labels_100k	subckt_0238	undetected_node_count	test_coverage	1151	8.066898349261512	0.9882190443092962	-0.9794790733896138	-0.6406404035991563	4	12	0.98256	0.99422
main_labels_100k	subckt_0238	undetected_node_count	delta_test_coverage	1151	8.066898349261512	4.904430929634953e-05	-0.9794790733896076	-0.6406404035991563	4	12	-0.0056099999999998	0.0060500000000001
main_labels_100k	subckt_0239	undetected_node_count	test_coverage	816	5.490196078431373	0.9874307843137254	-0.9777738415782692	-0.9115493401710527	3	9	0.97738	0.99327
main_labels_100k	subckt_0239	undetected_node_count	delta_test_coverage	816	5.490196078431373	-0.0009392156862745965	-0.9777738415782692	-0.9115493401710527	3	9	-0.01099	0.0048999999999999
main_labels_100k	subckt_0240	undetected_node_count	test_coverage	786	307.1005089058524	0.5000268575063613	-0.9768353272735383	-0.9521747118463768	277	318	0.4807099999999999	0.55222
main_labels_100k	subckt_0240	undetected_node_count	delta_test_coverage	786	307.1005089058524	0.013096857506361312	-0.9768353272735382	-0.9521747118463768	277	318	-0.00622	0.06529
main_labels_100k	subckt_0241	undetected_node_count	test_coverage	591	3.8663282571912014	0.9841879864636209	-0.9933204834382439	-0.7785861405767629	0	7	0.96825	1.0
main_labels_100k	subckt_0241	undetected_node_count	delta_test_coverage	591	3.8663282571912014	0.0011379864636208669	-0.9933204834382429	-0.7785861405767629	0	7	-0.0148	0.0169499999999999
main_labels_100k	subckt_0243	undetected_node_count	test_coverage	511	13.111545988258317	0.9480092759295499	-0.9537384380732069	-0.8834607224775124	10	17	0.92636	0.96183
main_labels_100k	subckt_0243	undetected_node_count	delta_test_coverage	511	13.111545988258317	0.0012892759295498545	-0.9537384380732046	-0.8834607224775124	10	17	-0.02036	0.01511
main_labels_100k	subckt_0246	undetected_node_count	test_coverage	406	2.2389162561576357	0.9821972906403942	-0.9973929489591025	-0.9617985466691886	0	6	0.95082	1.0
main_labels_100k	subckt_0246	undetected_node_count	delta_test_coverage	406	2.2389162561576357	0.008057290640394033	-0.997392948959102	-0.9617985466691886	0	6	-0.0233200000000001	0.0258599999999999
main_labels_100k	subckt_0247	undetected_node_count	test_coverage	881	18.343927355278094	0.9617294892167991	-0.9979442302160704	-0.6140850483464037	1	21	0.95588	0.99795
main_labels_100k	subckt_0247	undetected_node_count	delta_test_coverage	881	18.343927355278094	0.0021594892167991326	-0.997944230216072	-0.6140850483464037	1	21	-0.0036899999999999	0.03838
main_labels_100k	subckt_0249	undetected_node_count	test_coverage	426	11.225352112676056	0.9147104929577464	-0.996209843314653	-0.9939878964719819	0	22	0.83333	1.0
main_labels_100k	subckt_0249	undetected_node_count	delta_test_coverage	426	11.225352112676056	-0.004639507042253507	-0.9962098433146537	-0.9939878964719819	0	22	-0.0860199999999999	0.08065
main_labels_100k	subckt_0251	undetected_node_count	test_coverage	426	19.131455399061032	0.9015266197183098	-0.9932997510197725	-0.982904202033571	10	26	0.86224	0.94898
main_labels_100k	subckt_0251	undetected_node_count	delta_test_coverage	426	19.131455399061032	0.02518661971830982	-0.9932997510197725	-0.982904202033571	10	26	-0.0141	0.0726399999999999
main_labels_100k	subckt_0255	undetected_node_count	test_coverage	986	16.006085192697768	0.9706229006085194	-0.9578605197069926	-0.7617271599639568	13	19	0.96545	0.97653
main_labels_100k	subckt_0255	undetected_node_count	delta_test_coverage	986	16.006085192697768	0.00047290060851926466	-0.9578605197069939	-0.7617271599639568	13	19	-0.0046999999999999	0.00638
main_labels_100k	subckt_0258	undetected_node_count	test_coverage	436	11.1651376146789	0.9556262385321102	-0.9876620661509774	-0.9585765801751118	2	17	0.92969	0.99242
main_labels_100k	subckt_0258	undetected_node_count	delta_test_coverage	436	11.1651376146789	0.011626238532109976	-0.9876620661509778	-0.9585765801751118	2	17	-0.0143100000000001	0.04842
main_labels_100k	subckt_0260	undetected_node_count	test_coverage	461	13.852494577006508	0.9096074620390456	-0.9977852750499784	-0.984666133255049	1	25	0.8375	0.9939
main_labels_100k	subckt_0260	undetected_node_count	delta_test_coverage	461	13.852494577006508	0.04659746203904547	-0.9977852750499789	-0.984666133255049	1	25	-0.02551	0.1308899999999999
main_labels_100k	subckt_0261	undetected_node_count	test_coverage	451	4.008869179600887	0.9748542128603105	-0.9987210039193161	-0.987030389227005	0	13	0.91667	1.0
main_labels_100k	subckt_0261	undetected_node_count	delta_test_coverage	451	4.008869179600887	-0.0051457871396895696	-0.9987210039193152	-0.987030389227005	0	13	-0.06333	0.02
main_labels_100k	subckt_0266	undetected_node_count	test_coverage	1261	50.43774781919112	0.9403192228390166	-0.9980136650481112	-0.9895455208110863	11	65	0.92272	0.98724
main_labels_100k	subckt_0266	undetected_node_count	delta_test_coverage	1261	50.43774781919112	0.005329222839016661	-0.9980136650481115	-0.9895455208110863	11	65	-0.0122699999999998	0.05225
main_labels_100k	subckt_0278	undetected_node_count	test_coverage	566	3.1307420494699647	0.9873917137809188	-0.969540471153513	-0.6475101130765706	2	5	0.97967	0.99225
main_labels_100k	subckt_0278	undetected_node_count	delta_test_coverage	566	3.1307420494699647	-0.00010828621908133342	-0.9695404711535136	-0.6475101130765706	2	5	-0.00783	0.0047499999999999
main_labels_100k	subckt_0279	undetected_node_count	test_coverage	946	303.34249471458776	0.5646058562367865	-0.9787984556614095	-0.9483779968064683	248	316	0.54494	0.6462399999999999
main_labels_100k	subckt_0279	undetected_node_count	delta_test_coverage	946	303.34249471458776	0.01889585623678639	-0.9787984556614097	-0.9483779968064683	248	316	-0.00077	0.1005299999999999
main_labels_100k	subckt_0281	undetected_node_count	test_coverage	966	72.44306418219462	0.8716815838509316	-0.997040541133429	-0.9934089882536318	24	89	0.8379800000000001	0.95862
main_labels_100k	subckt_0281	undetected_node_count	delta_test_coverage	966	72.44306418219462	0.02168158385093166	-0.9970405411334293	-0.9934089882536318	24	89	-0.0120199999999999	0.1086199999999999
main_labels_100k	subckt_0283	undetected_node_count	test_coverage	771	19.8715953307393	0.9469224513618676	-0.9855865274490041	-0.718331254568944	9	24	0.93717	0.97644
main_labels_100k	subckt_0283	undetected_node_count	delta_test_coverage	771	19.8715953307393	0.0015624513618676735	-0.985586527449004	-0.718331254568944	9	24	-0.00819	0.0310800000000001
main_labels_100k	subckt_0288	undetected_node_count	test_coverage	1141	205.8492550394391	0.6467679754601227	-0.9946374671680616	-0.9859355994798004	133	230	0.6059599999999999	0.78268
main_labels_100k	subckt_0288	undetected_node_count	delta_test_coverage	1141	205.8492550394391	0.018817975460122677	-0.994637467168061	-0.9859355994798004	133	230	-0.02199	0.15473
main_labels_100k	subckt_0289	undetected_node_count	test_coverage	1306	32.98698315467075	0.9602167534456355	-0.9150955310175446	-0.6502424650381415	31	36	0.95531	0.96301
main_labels_100k	subckt_0289	undetected_node_count	delta_test_coverage	1306	32.98698315467075	0.00045675344563556237	-0.9150955310175477	-0.6502424650381415	31	36	-0.0044499999999998	0.00325
main_labels_100k	subckt_0292	undetected_node_count	test_coverage	1346	22.910846953937593	0.9732482838038633	-0.9518476042600722	-0.7261248162903157	20	26	0.96963	0.97674
main_labels_100k	subckt_0292	undetected_node_count	delta_test_coverage	1346	22.910846953937593	0.00036828380386327755	-0.9518476042600764	-0.7261248162903157	20	26	-0.0032499999999999	0.00386
main_labels_100k	subckt_0295	undetected_node_count	test_coverage	886	18.530474040632054	0.9617983182844245	-0.996670013519808	-0.5654518191901703	1	21	0.95661	0.99798
main_labels_100k	subckt_0295	undetected_node_count	delta_test_coverage	886	18.530474040632054	0.0017183182844244054	-0.9966700135198082	-0.5654518191901703	1	21	-0.0034699999999999	0.0379
main_labels_100k	subckt_0297	undetected_node_count	test_coverage	516	47.08527131782946	0.7212783333333334	-0.9967880611654745	-0.9937198988413536	2	80	0.53371	0.98901
main_labels_100k	subckt_0297	undetected_node_count	delta_test_coverage	516	47.08527131782946	0.11151833333333333	-0.9967880611654747	-0.9937198988413536	2	80	-0.0760499999999999	0.37925
main_labels_100k	subckt_0298	undetected_node_count	test_coverage	1241	16.9129734085415	0.9785803464947623	-0.971797426123611	-0.6626832140339785	14	19	0.97595	0.98246
main_labels_100k	subckt_0298	undetected_node_count	delta_test_coverage	1241	16.9129734085415	0.00037034649476221386	-0.9717974261236072	-0.6626832140339785	14	19	-0.00226	0.0042499999999999
main_labels_100k	subckt_0299	undetected_node_count	test_coverage	681	35.5359765051395	0.8609140822320117	-0.9971098644997425	-0.994632863355293	5	52	0.79008	0.98134
