checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0360	prefix_0176	176	9	R794_U40::observe	observe	__aig_and_384::observe	observe	0	1	0	0.0	0.055000000000005045	0.055000000000005045	0.0	0	0.2166146853791818	0.5517241379310345	0.0
horizon_joint_late	typed_marginal_pred	subckt_0360	prefix_0208	208	9	U1016::observe	observe	__buf_split_967::observe	observe	0	1	0	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.4852168952493673	0.6551724137931034	0.25
horizon_joint_late	typed_return_pred	subckt_0360	prefix_0208	208	9	__buf_split_967::observe	observe	__buf_split_967::observe	observe	1	1	1	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.4765523078342	0.6551724137931034	0.0
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0360	prefix_0208	208	9	__buf_split_967::observe	observe	__buf_split_967::observe	observe	1	1	1	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.5545335945707054	0.7241379310344828	0.75
horizon_joint_late	typed_marginal_pred	subckt_0360	prefix_0240	240	9	__buf_split_1011::observe	observe	__buf_split_518::observe	observe	0	1	0	0.0	0.04999999999999449	0.04999999999999449	0.0	0	0.5984873720496733	0.7419354838709677	0.3333333333333333
horizon_joint_late	typed_return_pred	subckt_0360	prefix_0240	240	9	__buf_split_1277::observe	observe	__buf_split_518::observe	observe	0	1	0	0.0	0.04999999999999449	0.04999999999999449	0.0	0	0.7352844856610271	0.8064516129032258	0.3333333333333333
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0360	prefix_0240	240	9	__buf_split_518::observe	observe	__buf_split_518::observe	observe	1	1	1	0.0	0.04999999999999449	0.04999999999999449	0.0	0	0.6070371916503828	0.7419354838709677	0.3333333333333333
horizon_joint_late	typed_marginal_pred	subckt_0360	prefix_0255	255	9	__aig_and_950::observe	observe	__aig_and_950::observe	observe	1	1	1	0.0	0.4190000000000027	0.4190000000000027	0.0	0	0.48105119936474167	0.6666666666666666	0.42857142857142855
horizon_joint_late	typed_return_pred	subckt_0360	prefix_0255	255	9	__aig_and_950::observe	observe	__aig_and_950::observe	observe	1	1	1	0.0	0.4190000000000027	0.4190000000000027	0.0	0	0.725796546409961	0.8181818181818182	0.7142857142857143
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0360	prefix_0255	255	9	__buf_split_518::observe	observe	__aig_and_950::observe	observe	0	1	0	0.37400000000001876	0.04499999999998394	0.4190000000000027	0.37400000000001876	0	0.22786635759382498	0.5757575757575758	0.2857142857142857
