split	checkpoint_name	benchmark_id	state_id	candidate_strategy	rows	positive	zero	negative	negative_rate	control_negative	observe_negative	best_action	best_delta_tc	worst_action	worst_delta_tc	mean_delta_tc
topup		subckt_0294	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n9618_::control0	0.0	new_n9618_::control0	0.0	0.0
topup		subckt_0294	initial	cached_random	36	0	36	0	0.0	0	0	new_n1234_::control0	0.0	new_n1234_::control0	0.0	0.0
topup		subckt_0294	initial	cached_stride	36	0	36	0	0.0	0	0	new_n9588_::control0	0.0	new_n9588_::control0	0.0	0.0
topup		subckt_0296	initial	cached_hard_cone	36	36	0	0	0.0	0	0	new_n1964_::observe	1.999999999990898e-05	new_n1964_::control0	9.999999999843467e-06	1.305555555541904e-05
topup		subckt_0296	initial	cached_random	36	36	0	0	0.0	0	0	new_n418_::observe	0.00266999999999995	new_n2107_::control0	9.999999999843467e-06	8.694444444431089e-05
topup		subckt_0296	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_760::observe	1.999999999990898e-05	new_n1960_::control0	9.999999999843467e-06	1.2777777777639443e-05
topup		subckt_0300	initial	cached_hard_cone	36	36	0	0	0.0	0	0	U905::observe	8.999999999992347e-05	U905::control0	4.999999999988347e-05	5.999999999989347e-05
topup		subckt_0300	initial	cached_random	36	36	0	0	0.0	0	0	__aig_and_172::observe	8.999999999992347e-05	__aig_and_172::control0	4.999999999988347e-05	6.222222222211792e-05
topup		subckt_0300	initial	cached_stride	36	34	0	2	0.05555555555555555	1	1	__aig_not_832::control1	0.004549999999999943	__aig_and_463::observe	-0.00884000000000007	-0.00018500000000009866
topup		subckt_0302	initial	cached_hard_cone	36	36	0	0	0.0	0	0	429::observe	0.005560000000000009	360::control0	6.999999999990347e-05	0.00037999999999991437
topup		subckt_0302	initial	cached_random	36	36	0	0	0.0	0	0	__aig_not_63::observe	0.00012999999999996348	__aig_not_63::control0	6.999999999990347e-05	8.999999999992347e-05
topup		subckt_0302	initial	cached_stride	36	36	0	0	0.0	0	0	__aig_and_338::control0	0.005560000000000009	__buf_split_230::control0	6.999999999990347e-05	0.00024083333333325808
topup		subckt_0303	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n1010_::control0	0.0	new_n1010_::control0	0.0	0.0
topup		subckt_0303	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_707::control0	0.0	__buf_split_707::control0	0.0	0.0
topup		subckt_0303	initial	cached_stride	36	0	36	0	0.0	0	0	new_n1809_::control0	0.0	new_n1809_::control0	0.0	0.0
topup		subckt_0305	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n1581_::control0	0.0	new_n1581_::control0	0.0	0.0
topup		subckt_0305	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_49::control0	0.0	__buf_split_49::control0	0.0	0.0
topup		subckt_0305	initial	cached_stride	36	0	36	0	0.0	0	0	new_n9748_::control0	0.0	new_n9748_::control0	0.0	0.0
topup		subckt_0310	initial	cached_hard_cone	36	0	36	0	0.0	0	0	U271::control0	0.0	U271::control0	0.0	0.0
topup		subckt_0310	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_90::control0	0.0	__aig_and_90::control0	0.0	0.0
topup		subckt_0310	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_105::control0	0.0	__buf_split_105::control0	0.0	0.0
topup		subckt_0311	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n683_::control0	0.0	new_n683_::control0	0.0	0.0
topup		subckt_0311	initial	cached_random	36	0	36	0	0.0	0	0	new_n950_::control0	0.0	new_n950_::control0	0.0	0.0
topup		subckt_0311	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_476::control0	0.0	__buf_split_476::control0	0.0	0.0
topup		subckt_0314	initial	cached_hard_cone	36	0	36	0	0.0	0	0	R182_U35::control0	0.0	R182_U35::control0	0.0	0.0
topup		subckt_0314	initial	cached_random	36	0	36	0	0.0	0	0	R182_U78::control0	0.0	R182_U78::control0	0.0	0.0
topup		subckt_0314	initial	cached_stride	36	0	36	0	0.0	0	0	R182_U35::control0	0.0	R182_U35::control0	0.0	0.0
topup		subckt_0316	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n164_::control0	0.0	new_n164_::control0	0.0	0.0
topup		subckt_0316	initial	cached_random	36	0	36	0	0.0	0	0	new_n960_::control0	0.0	new_n960_::control0	0.0	0.0
topup		subckt_0316	initial	cached_stride	36	0	36	0	0.0	0	0	new_n139_::control0	0.0	new_n139_::control0	0.0	0.0
topup		subckt_0317	initial	cached_hard_cone	36	36	0	0	0.0	0	0	new_n43385_::control0	0.0021200000000000108	new_n43385_::control1	2.0000000000020002e-05	0.00014222222222221644
topup		subckt_0317	initial	cached_random	36	36	0	0	0.0	0	0	new_n43563_::observe	3.999999999992898e-05	new_n43563_::control0	2.0000000000020002e-05	2.666666666665633e-05
topup		subckt_0317	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_33187::observe	3.999999999992898e-05	__buf_split_33547::control1	-0.0020799999999999708	-3.166666666667675e-05
topup		subckt_0318	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n1430_::control0	0.0	new_n1430_::control0	0.0	0.0
topup		subckt_0318	initial	cached_random	36	0	36	0	0.0	0	0	new_n1268_::control0	0.0	new_n1268_::control0	0.0	0.0
topup		subckt_0318	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_622::control0	0.0	__buf_split_622::control0	0.0	0.0
topup		subckt_0319	initial	cached_hard_cone	36	36	0	0	0.0	0	0	R229_U63::observe	6.999999999990347e-05	R229_U63::control0	3.999999999981796e-05	4.9999999999846466e-05
topup		subckt_0319	initial	cached_random	36	36	0	0	0.0	0	0	R229_U49::observe	6.999999999990347e-05	R229_U49::control0	3.999999999981796e-05	4.9999999999846466e-05
topup		subckt_0319	initial	cached_stride	36	34	0	2	0.05555555555555555	1	1	__buf_split_408::observe	6.999999999990347e-05	R229_U82::observe	-0.008400000000000074	-0.0003041666666668182
topup		subckt_0320	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n28979_::control0	0.0	new_n28979_::control0	0.0	0.0
topup		subckt_0320	initial	cached_random	36	0	36	0	0.0	0	0	new_n7094_::control0	0.0	new_n7094_::control0	0.0	0.0
topup		subckt_0320	initial	cached_stride	36	0	36	0	0.0	0	0	new_n28978_::control0	0.0	new_n28978_::control0	0.0	0.0
topup		subckt_0321	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n405_::control0	0.0	new_n405_::control0	0.0	0.0
topup		subckt_0321	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_158::control0	0.0	__buf_split_158::control0	0.0	0.0
topup		subckt_0321	initial	cached_stride	36	0	36	0	0.0	0	0	new_n405_::control0	0.0	new_n405_::control0	0.0	0.0
topup		subckt_0323	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n5586_::control0	0.0	new_n5586_::control0	0.0	0.0
topup		subckt_0323	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_3953::control0	0.0	__buf_split_3953::control0	0.0	0.0
topup		subckt_0323	initial	cached_stride	36	0	36	0	0.0	0	0	new_n5586_::control0	0.0	new_n5586_::control0	0.0	0.0
topup		subckt_0324	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__aig_not_1105::observe	0.0022100000000000453	4722::control0	7.00000000000145e-05	0.00014444444444444704
topup		subckt_0324	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_1512::control0	0.0021600000000000508	__aig_and_1208::control0	7.00000000000145e-05	0.0001463888888888888
topup		subckt_0324	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_1742::observe	0.00012999999999996348	4562::control1	-0.0020300000000000873	2.999999999999608e-05
topup		subckt_0326	initial	cached_hard_cone	36	0	36	0	0.0	0	0	847::control0	0.0	847::control0	0.0	0.0
topup		subckt_0326	initial	cached_random	36	0	36	0	0.0	0	0	942::control0	0.0	942::control0	0.0	0.0
topup		subckt_0326	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_128::control0	0.0	__buf_split_128::control0	0.0	0.0
topup		subckt_0328	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_534::control0	0.0	__aig_not_534::control0	0.0	0.0
topup		subckt_0328	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_339::control0	0.0	__aig_and_339::control0	0.0	0.0
topup		subckt_0328	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_227::control0	0.0	__buf_split_227::control0	0.0	0.0
topup		subckt_0329	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_642::control0	0.0	__aig_not_642::control0	0.0	0.0
topup		subckt_0329	initial	cached_random	36	0	36	0	0.0	0	0	U905::control0	0.0	U905::control0	0.0	0.0
topup		subckt_0329	initial	cached_stride	36	0	36	0	0.0	0	0	__aig_not_642::control0	0.0	__aig_not_642::control0	0.0	0.0
topup		subckt_0330	initial	cached_hard_cone	36	0	36	0	0.0	0	0	5303::control0	0.0	5303::control0	0.0	0.0
topup		subckt_0330	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_139::control0	0.0	__buf_split_139::control0	0.0	0.0
topup		subckt_0330	initial	cached_stride	36	0	36	0	0.0	0	0	5303::control0	0.0	5303::control0	0.0	0.0
topup		subckt_0332	initial	cached_hard_cone	36	35	0	1	0.027777777777777776	0	1	new_n4644_::control0	0.005999999999999894	new_n4652_::observe	-0.0019400000000000528	0.00013749999999990468
topup		subckt_0332	initial	cached_random	36	36	0	0	0.0	0	0	new_n4641_::control1	0.004009999999999958	new_n4617_::control0	1.999999999990898e-05	0.0002494444444443485
topup		subckt_0332	initial	cached_stride	36	36	0	0	0.0	0	0	new_n4644_::control0	0.005999999999999894	new_n4644_::control1	1.999999999990898e-05	0.00041611111111101225
topup		subckt_0333	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_4198::control0	0.0	__aig_not_4198::control0	0.0	0.0
topup		subckt_0333	initial	cached_random	36	0	36	0	0.0	0	0	new_n2343::control0	0.0	new_n2343::control0	0.0	0.0
topup		subckt_0333	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_2684::control0	0.0	__buf_split_2684::control0	0.0	0.0
topup		subckt_0336	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n46995_::control0	0.0	new_n46995_::control0	0.0	0.0
topup		subckt_0336	initial	cached_random	36	0	36	0	0.0	0	0	new_n48976_::control0	0.0	new_n48976_::control0	0.0	0.0
topup		subckt_0336	initial	cached_stride	36	0	36	0	0.0	0	0	new_n46995_::control0	0.0	new_n46995_::control0	0.0	0.0
topup		subckt_0337	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_60446::control0	0.0	__aig_not_60446::control0	0.0	0.0
topup		subckt_0337	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_64435::control0	0.0	__aig_not_64435::control0	0.0	0.0
topup		subckt_0337	initial	cached_stride	36	0	36	0	0.0	0	0	__aig_not_59853::control0	0.0	__aig_not_59853::control0	0.0	0.0
topup		subckt_0338	initial	cached_hard_cone	36	17	0	19	0.5277777777777778	18	1	new_n1269_::control0	0.005190000000000028	new_n1374_::control0	-0.015210000000000057	-0.0027908333333333565
topup		subckt_0338	initial	cached_random	36	13	0	23	0.6388888888888888	23	0	__buf_split_2081::observe	0.0027200000000000557	new_n3122_::control1	-0.015210000000000057	-0.004272777777777798
topup		subckt_0338	initial	cached_stride	36	13	0	23	0.6388888888888888	23	0	new_n3814_::observe	0.0027200000000000557	__buf_split_792::control1	-0.007560000000000011	-0.0031436111111111417
topup		subckt_0339	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n552336_::control0	0.0	new_n552336_::control0	0.0	0.0
topup		subckt_0339	initial	cached_random	36	0	36	0	0.0	0	0	new_n551309_::control0	0.0	new_n551309_::control0	0.0	0.0
topup		subckt_0339	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_303627::control0	0.0	__buf_split_303627::control0	0.0	0.0
topup		subckt_0340	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n46996::control0	0.0	new_n46996::control0	0.0	0.0
topup		subckt_0340	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_98884::control0	0.0	__aig_and_98884::control0	0.0	0.0
topup		subckt_0340	initial	cached_stride	36	0	36	0	0.0	0	0	new_n46996::control0	0.0	new_n46996::control0	0.0	0.0
topup		subckt_0341	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_21195::control0	0.0	__aig_not_21195::control0	0.0	0.0
topup		subckt_0341	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_21183::control0	0.0	__aig_and_21183::control0	0.0	0.0
topup		subckt_0341	initial	cached_stride	36	0	36	0	0.0	0	0	new_n9822::control0	0.0	new_n9822::control0	0.0	0.0
topup		subckt_0342	initial	cached_hard_cone	36	11	25	0	0.0	0	0	__aig_not_132316::observe	1.0000000000065512e-05	__aig_not_132316::control0	0.0	3.055555555575573e-06
topup		subckt_0342	initial	cached_random	36	11	25	0	0.0	0	0	__aig_not_132730::observe	1.0000000000065512e-05	__aig_not_132730::control0	0.0	3.055555555575573e-06
topup		subckt_0342	initial	cached_stride	36	13	23	0	0.0	0	0	__aig_and_55::control1	0.0016200000000000658	__buf_split_79462::control0	0.0	4.8333333333356996e-05
topup		subckt_0343	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n543894_::control0	0.0	new_n543894_::control0	0.0	0.0
topup		subckt_0343	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_296695::control0	0.0	__buf_split_296695::control0	0.0	0.0
topup		subckt_0343	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_296826::control0	0.0	__buf_split_296826::control0	0.0	0.0
topup		subckt_0345	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_43603::control0	0.0	__aig_not_43603::control0	0.0	0.0
topup		subckt_0345	initial	cached_random	36	0	36	0	0.0	0	0	new_n20820::control0	0.0	new_n20820::control0	0.0	0.0
topup		subckt_0345	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_28476::control0	0.0	__buf_split_28476::control0	0.0	0.0
topup		subckt_0346	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n36819_::control0	0.0	new_n36819_::control0	0.0	0.0
topup		subckt_0346	initial	cached_random	36	0	36	0	0.0	0	0	new_n27635_::control0	0.0	new_n27635_::control0	0.0	0.0
topup		subckt_0346	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_22618::control0	0.0	__buf_split_22618::control0	0.0	0.0
topup		subckt_0349	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_5621::control0	0.0	__aig_not_5621::control0	0.0	0.0
topup		subckt_0349	initial	cached_random	36	0	36	0	0.0	0	0	new_n2627::control0	0.0	new_n2627::control0	0.0	0.0
topup		subckt_0349	initial	cached_stride	36	0	36	0	0.0	0	0	new_n2815::control0	0.0	new_n2815::control0	0.0	0.0
topup		subckt_0351	initial	cached_hard_cone	36	36	0	0	0.0	0	0	429::observe	0.005490000000000106	360::control0	6.0000000000060005e-05	0.0003658333333334047
topup		subckt_0351	initial	cached_random	36	36	0	0	0.0	0	0	372::observe	0.00011000000000016552	372::control0	6.0000000000060005e-05	7.38888888889782e-05
topup		subckt_0351	initial	cached_stride	36	36	0	0	0.0	0	0	__aig_and_323::observe	0.00011000000000016552	360::control0	6.0000000000060005e-05	7.527777777787003e-05
topup		subckt_0352	initial	cached_hard_cone	36	0	34	2	0.05555555555555555	2	0	__aig_not_444::observe	0.0	__aig_not_444::control0	-0.0028599999999999737	-0.00015888888888888742
topup		subckt_0352	initial	cached_random	36	0	32	4	0.1111111111111111	4	0	__buf_split_186::control0	0.0	__aig_and_454::control0	-0.0028599999999999737	-0.00031777777777777485
topup		subckt_0352	initial	cached_stride	36	0	32	4	0.1111111111111111	4	0	__buf_split_621::control0	0.0	__buf_split_312::control0	-0.0028599999999999737	-0.00031777777777777485
topup		subckt_0353	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n389_::control0	0.0	new_n389_::control0	0.0	0.0
topup		subckt_0353	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_212::control0	0.0	__buf_split_212::control0	0.0	0.0
topup		subckt_0353	initial	cached_stride	36	0	36	0	0.0	0	0	new_n389_::control0	0.0	new_n389_::control0	0.0	0.0
topup		subckt_0354	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n1592_::control0	0.0	new_n1592_::control0	0.0	0.0
topup		subckt_0354	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_1269::control0	0.0	__buf_split_1269::control0	0.0	0.0
topup		subckt_0354	initial	cached_stride	36	0	36	0	0.0	0	0	new_n1592_::control0	0.0	new_n1592_::control0	0.0	0.0
topup		subckt_0355	initial	cached_hard_cone	36	0	36	0	0.0	0	0	CO2::control0	0.0	CO2::control0	0.0	0.0
topup		subckt_0355	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_79::control0	0.0	__aig_not_79::control0	0.0	0.0
topup		subckt_0355	initial	cached_stride	36	0	36	0	0.0	0	0	UC_27::control0	0.0	UC_27::control0	0.0	0.0
topup		subckt_0356	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_1253::control0	0.0	__aig_not_1253::control0	0.0	0.0
topup		subckt_0356	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_1200::control0	0.0	__aig_not_1200::control0	0.0	0.0
topup		subckt_0356	initial	cached_stride	36	0	36	0	0.0	0	0	new_n881::control0	0.0	new_n881::control0	0.0	0.0
topup		subckt_0357	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n2521_::control0	0.0	new_n2521_::control0	0.0	0.0
topup		subckt_0357	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_1995::control0	0.0	__buf_split_1995::control0	0.0	0.0
topup		subckt_0357	initial	cached_stride	36	0	36	0	0.0	0	0	new_n2521_::control0	0.0	new_n2521_::control0	0.0	0.0
topup		subckt_0359	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__buf_split_46737::control1	0.0037600000000000966	__buf_split_46737::control0	3.0000000000085514e-05	0.0012825000000000813
topup		subckt_0359	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_37162::control0	0.0037600000000000966	__buf_split_44726::control0	3.0000000000085514e-05	0.002112222222222305
topup		subckt_0359	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_45302::control1	0.0037600000000000966	__buf_split_45302::control0	3.0000000000085514e-05	0.0014905555555556368
topup		subckt_0360	initial	cached_hard_cone	36	34	0	2	0.05555555555555555	2	0	U787::control0	0.01436000000000004	__buf_split_657::control0	-0.0004499999999998394	0.0024033333333333593
topup		subckt_0360	initial	cached_random	36	28	0	8	0.2222222222222222	7	1	__aig_not_736::control0	0.04893000000000003	__buf_split_831::control0	-0.0016899999999999693	0.004836666666666705
topup		subckt_0360	initial	cached_stride	36	27	0	9	0.25	6	3	GT_126_U8::control0	0.046459999999999946	GT_114_U11::control0	-0.0016899999999999693	0.0047569444444444785
topup		subckt_0361	initial	cached_hard_cone	36	6	30	0	0.0	0	0	new_n1837_::observe	0.0015500000000000513	new_n1869_::control0	0.0	4.444444444445497e-05
topup		subckt_0361	initial	cached_random	36	10	26	0	0.0	0	0	new_n1985_::observe	1.0000000000065512e-05	new_n1985_::control0	0.0	2.7777777777959756e-06
topup		subckt_0361	initial	cached_stride	36	10	26	0	0.0	0	0	new_n1835_::observe	0.0015500000000000513	new_n1869_::control0	0.0	4.555555555557336e-05
topup		subckt_0364	initial	cached_hard_cone	36	34	0	2	0.05555555555555555	1	1	new_n236432_::observe	7.999999999996898e-05	__buf_split_178274::observe	-0.003920000000000035	-0.00011805555555561657
topup		subckt_0364	initial	cached_random	36	36	0	0	0.0	0	0	new_n235594_::control0	0.010079999999999978	new_n236972_::control0	3.999999999992898e-05	0.0011666666666666121
topup		subckt_0364	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_177920::control0	0.010079999999999978	new_n236427_::control0	3.999999999992898e-05	0.00032999999999994145
topup		subckt_0365	initial	cached_hard_cone	36	0	36	0	0.0	0	0	R254_U31::control0	0.0	R254_U31::control0	0.0	0.0
topup		subckt_0365	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_620::control0	0.0	__aig_and_620::control0	0.0	0.0
topup		subckt_0365	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_810::control0	0.0	__buf_split_810::control0	0.0	0.0
topup		subckt_0367	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__buf_split_742::control0	1.0000000000065512e-05	__buf_split_742::control0	1.0000000000065512e-05	1.0000000000065512e-05
topup		subckt_0367	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_352::control0	0.0019000000000000128	new_n2006_::control0	1.0000000000065512e-05	6.250000000006405e-05
topup		subckt_0367	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_741::control0	1.0000000000065512e-05	__buf_split_741::control0	1.0000000000065512e-05	1.0000000000065512e-05
topup		subckt_0368	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_6052::control0	0.0	__aig_not_6052::control0	0.0	0.0
topup		subckt_0368	initial	cached_random	36	0	36	0	0.0	0	0	new_n1095::control0	0.0	new_n1095::control0	0.0	0.0
topup		subckt_0368	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_3748::control0	0.0	__buf_split_3748::control0	0.0	0.0
topup		subckt_0370	initial	cached_hard_cone	36	33	0	3	0.08333333333333333	3	0	new_n36979_::observe	0.008969999999999978	new_n27332_::control0	-0.0022000000000000908	0.004540277777777705
topup		subckt_0370	initial	cached_random	36	18	0	18	0.5	18	0	new_n26650_::observe	0.05562999999999996	new_n26583_::control0	-0.0022000000000000908	0.006992499999999925
topup		subckt_0370	initial	cached_stride	36	20	0	16	0.4444444444444444	16	0	new_n26945_::observe	0.07562999999999992	__buf_split_27240::control0	-0.0022000000000000908	0.006717222222222146
topup		subckt_0372	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n97211_::control0	0.0	new_n97211_::control0	0.0	0.0
topup		subckt_0372	initial	cached_random	36	0	36	0	0.0	0	0	new_n105928_::control0	0.0	new_n105928_::control0	0.0	0.0
topup		subckt_0372	initial	cached_stride	36	0	36	0	0.0	0	0	new_n97211_::control0	0.0	new_n97211_::control0	0.0	0.0
topup		subckt_0373	initial	cached_hard_cone	36	12	0	24	0.6666666666666666	24	0	__aig_not_14887::observe	0.24634	__aig_not_14885::control0	-0.026330000000000076	0.032194444444444414
topup		subckt_0373	initial	cached_random	36	30	0	6	0.16666666666666666	6	0	new_n7704::observe	0.28889	__aig_not_14887::control1	-0.026330000000000076	0.041593055555555584
topup		subckt_0373	initial	cached_stride	36	26	0	10	0.2777777777777778	10	0	new_n7702::observe	0.27825	__aig_and_14884::control1	-0.026330000000000076	0.04301250000000002
topup		subckt_0375	initial	cached_hard_cone	36	28	0	8	0.2222222222222222	6	2	new_n30437_::observe	0.008919999999999928	new_n30437_::control0	-0.0041400000000000325	-0.00015888888888895527
topup		subckt_0375	initial	cached_random	36	35	0	1	0.027777777777777776	1	0	__buf_split_368::control1	0.017410000000000037	__buf_split_25698::control0	-0.0019900000000000473	0.0013561111111110673
topup		subckt_0375	initial	cached_stride	36	32	0	4	0.1111111111111111	2	2	new_n30444_::control0	0.0044800000000000395	__buf_split_25700::observe	-0.003960000000000075	0.0001547222222221688
topup		subckt_0377	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n375_::control0	0.0	new_n375_::control0	0.0	0.0
topup		subckt_0377	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_240::control0	0.0	__buf_split_240::control0	0.0	0.0
topup		subckt_0377	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_231::control0	0.0	__buf_split_231::control0	0.0	0.0
topup		subckt_0380	initial	cached_hard_cone	36	36	0	0	0.0	0	0	429::observe	0.005680000000000018	360::control0	6.0000000000060005e-05	0.00037888888888894094
topup		subckt_0380	initial	cached_random	36	36	0	0	0.0	0	0	__aig_and_338::control0	0.005680000000000018	386::control0	6.0000000000060005e-05	0.00023444444444448772
topup		subckt_0380	initial	cached_stride	36	36	0	0	0.0	0	0	422::control1	0.005680000000000018	__buf_split_230::control0	6.0000000000060005e-05	0.00023444444444448772
topup		subckt_0382	initial	cached_hard_cone	36	0	36	0	0.0	0	0	886::control0	0.0	886::control0	0.0	0.0
topup		subckt_0382	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_542::control0	0.0	__buf_split_542::control0	0.0	0.0
topup		subckt_0382	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_92::control0	0.0	__buf_split_92::control0	0.0	0.0
topup		subckt_0385	initial	cached_hard_cone	36	34	0	2	0.05555555555555555	2	0	__aig_not_1233::observe	0.0016800000000000148	4859::control0	-0.003090000000000037	-2.027777777787053e-05
topup		subckt_0385	initial	cached_random	36	34	0	2	0.05555555555555555	2	0	__buf_split_1700::control0	0.0016299999999999093	__buf_split_1456::control0	-0.003090000000000037	-1.8333333333425683e-05
topup		subckt_0385	initial	cached_stride	36	36	0	0	0.0	0	0	4847::control0	0.0016299999999999093	__buf_split_1662::control0	4.999999999988347e-05	0.00024388888888879356
topup		subckt_0386	initial	cached_hard_cone	36	0	36	0	0.0	0	0	I407::control0	0.0	I407::control0	0.0	0.0
topup		subckt_0386	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_532::control0	0.0	__aig_not_532::control0	0.0	0.0
topup		subckt_0386	initial	cached_stride	36	0	36	0	0.0	0	0	I407::control0	0.0	I407::control0	0.0	0.0
topup		subckt_0387	initial	cached_hard_cone	36	32	0	4	0.1111111111111111	2	2	__aig_not_90::observe	0.0005299999999999194	I293::control1	-0.003390000000000004	-5.444444444451123e-05
topup		subckt_0387	initial	cached_random	36	34	0	2	0.05555555555555555	2	0	I315::control1	0.00391000000000008	__buf_split_237::control0	-0.007039999999999935	4.583333333326969e-05
topup		subckt_0387	initial	cached_stride	36	34	0	2	0.05555555555555555	2	0	__buf_split_188::observe	0.0005299999999999194	__buf_split_265::control0	-0.007039999999999935	-5.555555555562345e-05
topup		subckt_0388	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__buf_split_486::control0	0.0	__buf_split_486::control0	0.0	0.0
topup		subckt_0388	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_718::control0	0.0	__buf_split_718::control0	0.0	0.0
topup		subckt_0388	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_357::control0	0.0	__buf_split_357::control0	0.0	0.0
topup		subckt_0389	initial	cached_hard_cone	36	0	35	1	0.027777777777777776	1	0	__aig_not_697::control0	0.0	__aig_not_651::control0	-0.006170000000000009	-0.00017138888888888914
topup		subckt_0389	initial	cached_random	36	0	35	1	0.027777777777777776	1	0	__buf_split_438::control0	0.0	__aig_and_116::control1	-0.006170000000000009	-0.00017138888888888914
topup		subckt_0389	initial	cached_stride	36	0	35	1	0.027777777777777776	1	0	I1094_1::control0	0.0	__buf_split_228::control0	-0.006170000000000009	-0.00017138888888888914
topup		subckt_0390	initial	cached_hard_cone	36	36	0	0	0.0	0	0	429::observe	0.004029999999999867	__aig_not_126::control0	9.00000000000345e-05	0.0003222222222222361
topup		subckt_0390	initial	cached_random	36	36	0	0	0.0	0	0	__aig_and_88::control1	0.007839999999999847	__buf_split_256::control0	9.00000000000345e-05	0.00033277777777778367
topup		subckt_0390	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_95::observe	0.00017999999999995797	__buf_split_95::control1	-0.0037800000000000056	1.0000000000010001e-05
