step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
61,N516,control1,0.622511088848114,5.821158902943134,4.325276279449462,0.718961605131626,3.7837532869130373,0.622511088848114,0.8230499029159546,2.7612397903203965,2.0734755396842957,0.008230499029159545,0.026639342308044434,2.2768714427948,1.0614153146743774,2.3058464527130127,-0.03164555877447128,-0.031294360756874084,-0.03199675679206848,0.8230499029159546,2.4285138446092605,0.028466038405895233,0.06367409229278564,0.02907273918390274,32311.90625,13654.0625,18657.84375,32374.34375,13689.646484375,18684.697265625,-0.0019323372980579734,-0.0026061097159981728,-0.001439261483028531,-0.19323372980579734,5.946525186300278,3.4765528410673143,3.621584177017212,1.6256294220685958,3.1265446662902834,2.727876182086766,2.3058464527130127,127.25693917274475,127.25693917274475,greedy,2.3058464527130127,0.0,hard_fault_cluster,,False
62,N583,control1,0.5821805000305176,-0.3495655228197573,1.0538691639900206,-1.2843016430735585,-0.22721758983284224,0.5821805000305176,0.7093572616577148,-2.3141623663157223,-2.6571027278900146,0.007093572616577148,0.03272053599357605,2.129974842071533,1.0780771970748901,2.3400981426239014,-0.03283461183309555,-0.02425675094127655,-0.04141247272491455,0.7093572616577148,-1.8331707088649272,0.031280048191547394,0.05648811161518097,0.031471967697143555,32367.453125,13681.60546875,18685.84765625,32298.818359375,13679.958984375,18618.859375,0.0021204871591180563,0.0001203429201268591,0.0035849742125719786,0.21204871591180563,5.967336922883987,0.34905389569699763,3.8378378450870514,0.4920593085885048,0.4751456029713155,-0.023001043088734074,2.3400981426239014,129.59703731536865,129.59703731536865,greedy,2.3400981426239014,0.0,hard_fault_cluster,,False
63,N520,control1,0.613318920135498,2.6478288345038887,3.295497632026672,0.35231750234961506,1.7210887424275276,0.613318920135498,0.758472204208374,1.7183042684197425,1.6221813559532166,0.0075847220420837405,0.03364771604537964,2.1540157794952393,1.0101318359375,2.219454765319824,-0.02902119606733322,-0.02661888301372528,-0.03142350912094116,0.758472204208374,1.7031007292866707,0.03073718398809433,0.06315433979034424,0.03388441726565361,32306.59765625,13689.0107421875,18617.5859375,32405.55078125,13750.51953125,18655.03125,-0.0030629385728389025,-0.004493297077715397,-0.002011287258937955,-0.30629385728389025,5.986206382513046,3.9455275911092755,3.8018403947353363,2.081603254675865,1.7856146261096,2.2746578691899773,2.219454765319824,131.81649208068848,131.81649208068848,greedy,2.219454765319824,0.0,hard_fault_cluster,,False
64,N7370,control1,0.5311183929443359,-2.7614757984876634,-2.1938877999782562,0.06500835120677946,-1.7949592690169813,0.5311183929443359,0.7272062301635742,-0.3351184621453285,0.4469962060451508,0.007272062301635743,0.03371283411979675,2.1784677505493164,1.031564712524414,2.2412924766540527,-0.032510243356227875,-0.019918665289878845,-0.045101821422576904,0.7272062301635742,-0.3688113079965114,0.024956651031970978,0.05967918038368225,0.028026465326547623,32406.1484375,13752.46484375,18653.68359375,32437.482421875,13742.955078125,18694.52734375,-0.0009669148130342364,0.0006914953701198101,-0.002189581049606204,-0.09669148130342364,5.401339083909988,-2.442502344250679,3.2220835983753204,-2.9166725522279737,-1.327206626534462,-0.9242163415625692,2.2412924766540527,134.05778455734253,134.05778455734253,greedy,2.2412924766540527,0.0,hard_fault_cluster,,False
65,N555,control1,0.6029191613197327,6.150013058334589,4.496250736713408,0.47728103712201114,3.997508487917483,0.6029191613197327,0.772763729095459,2.6779024013876915,1.6865072965621946,0.00772763729095459,0.0351276695728302,2.208488702774048,1.021878719329834,2.2684669494628906,-0.023934729397296906,-0.02166561782360077,-0.026203840970993042,0.772763729095459,2.640706938207149,0.030134286731481552,0.06702525913715363,0.03417085111141205,32437.509765625,13741.63671875,18695.873046875,32457.50390625,13762.6787109375,18694.826171875,-0.0006163895013742149,-0.0015312581090256572,5.59949767193757e-05,-0.06163895013742149,5.994681105017662,6.792443175911904,3.758741781115532,5.661543603539467,3.781951767206192,2.9214862936362627,2.2684669494628906,136.32625150680542,136.32625150680542,greedy,2.2684669494628906,0.0,hard_fault_cluster,,False
66,N556,control1,0.6095612049102783,6.157402106821537,4.441003686189651,0.48198315888643256,4.002311369433999,0.6095612049102783,0.7844880819320679,2.3934737823903562,1.2928804636001585,0.00784488081932068,0.03295868635177612,2.2265098094940186,1.031436800956726,2.277604579925537,-0.02154918760061264,-0.01865999400615692,-0.02443838119506836,0.7844880819320679,2.271508459746838,0.03123609721660614,0.06854599714279175,0.03447480872273445,32457.396484375,13762.205078125,18695.19140625,32474.25390625,13770.0830078125,18704.171875,-0.0005193707183934748,-0.0005724322400055826,-0.00048036250518634915,-0.05193707183934748,6.1346076130867,5.211144488453865,3.8763591945171356,4.457592027783393,3.7494070351123816,2.8762214297615,2.277604579925537,138.60385608673096,138.60385608673096,greedy,2.277604579925537,0.0,hard_fault_cluster,,False
67,N7587,control1,0.6064389944076538,6.156858039349317,4.576044631004333,0.4816369341313838,4.001957725577056,0.6064389944076538,0.7749000787734985,1.7659500485658643,1.0086493909358978,0.0077490007877349856,0.037533968687057495,2.2351322174072266,1.0087028741836548,2.2387752532958984,-0.005141817033290863,0.016983285546302795,-0.02726691961288452,0.7749000787734985,1.5092493918538092,0.03232898935675621,0.06845319271087646,0.034804824739694595,32475.10546875,13772.1845703125,18702.921875,32395.21875,13717.095703125,18678.123046875,0.0024599372409284115,0.004000009503215551,0.0013259333791211247,0.24599372409284115,6.242931231856346,6.538073710203171,3.9854070097208023,4.789913085699082,4.016237053275109,3.2227960711717607,2.2387752532958984,140.84263134002686,140.84263134002686,greedy,2.2387752532958984,0.0,hard_fault_cluster,,False
68,N7870,control1,0.5989129543304443,6.245754250138998,4.703667283058166,0.5382072500884533,4.059740262590349,0.5989129543304443,0.8082337379455566,3.031411024108529,1.9669108152389525,0.008082337379455566,0.038605183362960815,2.2601077556610107,1.0259326696395874,2.3350367546081543,-0.004629217088222504,0.02166302502155304,-0.030921459197998047,0.8082337379455566,2.972432538419962,0.030465010553598404,0.07034805417060852,0.03315310180187225,32394.39453125,13716.1435546875,18678.25,32442.392578125,13734.8515625,18707.541015625,-0.0014816775219514966,-0.0013639407698065042,-0.0015681884251534939,-0.14816775219514966,6.114842548966408,4.764426557123661,3.8135864287614822,1.6740929900854828,3.632776883989573,2.850039712302387,2.3350367546081543,143.177668094635,143.177668094635,greedy,2.3350367546081543,0.0,hard_fault_cluster,,False
69,N7413,control1,0.5855444669723511,1.3316285103559493,0.7714330554008483,0.3679662615060806,0.8655585317313671,0.5855444669723511,0.7833399772644043,0.8537476067245005,0.7382392287254333,0.007833399772644044,0.033456236124038696,2.2761693000793457,1.0237796306610107,2.236990451812744,-0.016074687242507935,0.01311512291431427,-0.04526449739933014,0.7833399772644043,0.6879279372096061,0.028777122497558594,0.06651037931442261,0.0281435064971447,32443.021484375,13735.517578125,18707.50390625,32358.33984375,13668.5908203125,18689.75,0.002610165160149336,0.004872532561421394,0.0009490259108133614,0.2610165160149336,5.937221527099609,-0.4754588904976845,3.642589569091797,-1.3436680141091348,1.1567241370677948,1.037651742324233,2.236990451812744,145.41465854644775,145.41465854644775,greedy,2.236990451812744,0.0,hard_fault_cluster,,False
70,N640,control1,0.46602919697761536,-6.969817615002394,-5.360828447341918,-1.0775751277804375,-4.530381449751556,0.46602919697761536,0.7085227966308594,-3.920474420487881,-1.9538579404354095,0.007085227966308593,0.03349396586418152,2.1593427658081055,0.9342935681343079,2.223206043243408,-0.013313718140125275,-0.0015418678522109985,-0.02508556842803955,0.7085227966308594,-4.084360538125038,0.025655940175056458,0.06562677025794983,0.03044697269797325,32354.87109375,13664.2080078125,18690.6640625,32557.5703125,13773.84765625,18783.72265625,-0.006264874711632729,-0.00802385713905096,-0.0049788812175393105,-0.6264874711632729,5.433459579944611,-7.326302266716957,3.282560408115387,-5.464973275661468,-5.108158874511719,-4.293662260919809,2.223206043243408,147.63786458969116,147.63786458969116,greedy,2.223206043243408,0.0,hard_fault_cluster,,False
71,N3180,control1,0.5692621469497681,1.7525200019031761,1.2620193123817445,0.3544303119927644,1.1391380012370644,0.5692621469497681,0.7496018409729004,0.8740263232588767,0.6476785808801651,0.007496018409729004,0.037183135747909546,2.2273502349853516,1.0015932321548462,2.211458921432495,-0.01474800705909729,0.012770190834999084,-0.042266204953193665,0.7496018409729004,0.6075391481816769,0.02967071905732155,0.06764283776283264,0.031118221580982208,32561.322265625,13777.966796875,18783.35546875,32439.099609375,13719.25,18719.849609375,0.0037536146119236946,0.004261644557118416,0.003380964510142803,0.37536146119236946,5.944023981690407,-0.5066292710602284,3.711309924721718,-3.365152222663164,0.7431498140096664,0.8948459282517433,2.211458921432495,149.84932351112366,149.84932351112366,greedy,2.211458921432495,0.0,hard_fault_cluster,,False
72,N7871,control1,0.58732008934021,5.039475450962781,3.979292750358581,0.5259322403371334,3.275659043125808,0.58732008934021,0.755457878112793,1.2124635309725997,0.27373378872871396,0.00755457878112793,0.03806865215301514,2.2327017784118652,1.0022445917129517,2.2371623516082764,0.00017567723989486694,0.024131253361701965,-0.02377989888191223,0.755457878112793,0.7823303921520709,0.0319799929857254,0.06836670637130737,0.03254341334104538,32438.984375,13719.7353515625,18719.248046875,32363.873046875,13681.900390625,18681.97265625,0.0023154648952186108,0.0027577034197747707,0.0019912866409868,0.23154648952186108,6.1861589550971985,4.711393213570118,3.945039212703705,1.7812332751601936,3.16494911313057,2.5696518829464914,2.2371623516082764,152.08648586273193,152.08648586273193,greedy,2.2371623516082764,0.0,hard_fault_cluster,,False
73,N510,control1,0.5988756418228149,5.97716339096427,5.449535131454468,0.8176661412417887,3.8851562041267753,0.5988756418228149,0.7864320278167725,2.9331101132184267,1.7215681552886961,0.007864320278167724,0.03010234236717224,2.2623131275177,1.0438910722732544,2.301504373550415,-0.02176661044359207,-0.02373509109020233,-0.01979812979698181,0.7864320278167725,2.610697079449892,0.031211338937282562,0.06938736140727997,0.02923833206295967,32363.4296875,13679.181640625,18684.248046875,32384.294921875,13681.07421875,18703.220703125,-0.0006447164341807365,-0.00013835463323630393,-0.00101543590426445,-0.06447164341807365,6.169879049062729,3.7385488822311164,3.8833201825618744,1.0121201350539921,3.8036081612110135,3.5798301495611664,2.301504373550415,154.38799023628235,154.38799023628235,greedy,2.301504373550415,0.0,hard_fault_cluster,,False
74,N7588,control1,0.5697540640830994,0.5069028099626303,-0.1838398775085807,0.3836118173599243,0.3294868264757097,0.5697540640830994,0.7709906101226807,0.4423404694488271,0.22858287692070006,0.007709906101226806,0.03089204430580139,2.2559680938720703,1.0126231908798218,2.216322422027588,-0.01604808121919632,0.013478413224220276,-0.045574575662612915,0.7709906101226807,0.14814213453792036,0.028987552970647812,0.06627362966537476,0.025681577622890472,32384.5703125,13683.103515625,18701.466796875,32337.58984375,13644.671875,18692.91796875,0.0014507053419947624,0.002808693330734968,0.0004571207391563803,0.14507053419947624,5.925714001059532,-5.876103373691439,3.655494973063469,-3.248831959888339,0.4150418967939913,0.35116805239114907,2.216322422027588,156.60431265830994,156.60431265830994,greedy,2.216322422027588,0.0,hard_fault_cluster,,False
75,N7590,control1,0.5559557676315308,-0.8944434305280446,-1.2358838975429536,0.4526958569139242,-0.581388229843229,0.5559557676315308,0.7597897052764893,0.09572003364562987,0.11924223005771636,0.0075978970527648924,0.03005388379096985,2.2520222663879395,1.0004591941833496,2.216355800628662,-0.02045196294784546,0.0055621713399887085,-0.046466097235679626,0.7597897052764893,-0.3594576931744814,0.027375467121601105,0.06386341154575348,0.023024149239063263,32337.82421875,13645.1025390625,18692.720703125,32304.9375,13621.47265625,18683.46484375,0.0010169737506657839,0.0017317482270300388,0.0004951584851369262,0.10169737506657839,5.749358683824539,-6.135662382692098,3.4904997050762177,-4.909734076112509,-0.4891608208417892,-0.26131288751959797,2.216355800628662,158.8206684589386,158.8206684589386,greedy,2.216355800628662,0.0,hard_fault_cluster,,False
76,N620,control1,0.5585331916809082,-3.373956354185939,-3.4196792244911194,0.7077523224800826,-2.1930716302208606,0.5585331916809082,0.7988115549087524,0.5447848215699196,0.900917026400566,0.007988115549087524,0.029615730047225952,2.329129457473755,1.0959457159042358,2.3024423122406006,0.002482868731021881,0.04722435772418976,-0.042258620262145996,0.7988115549087524,-0.2178824750334024,0.02651488035917282,0.0630744993686676,0.02175477147102356,32304.98828125,13620.6611328125,18684.326171875,32289.45703125,13607.3291015625,18682.126953125,0.00048076940583996475,0.0009788094321265817,0.00011770393757615238,0.048076940583996475,5.779429048299789,-6.466460187882185,3.433473289012909,-6.466460187882185,-1.5548672929406167,-0.9923224066942932,2.3024423122406006,161.1231107711792,161.1231107711792,greedy,2.3024423122406006,0.0,hard_fault_cluster,,False
77,N3410,control1,0.5608282089233398,-0.3288612043857575,-1.467333972454071,0.523617650270462,-0.21375978285074237,0.5608282089233398,0.8080859184265137,0.16058135956525793,-0.07945806980133055,0.008080859184265137,0.031075090169906616,2.2998971939086914,1.0278247594833374,2.2466773986816406,-0.010173395276069641,0.02025105059146881,-0.04059784114360809,0.8080859184265137,-0.37908082067966464,0.027253076434135437,0.06497438251972198,0.021728515625,32289.810546875,13607.9453125,18681.865234375,32235.62109375,13563.1689453125,18672.453125,0.0016782215097919106,0.0032904576510190964,0.0005038099479861557,0.16782215097919106,5.833290755748749,-6.08406109213829,3.502303421497345,-4.52494711279869,-0.3288178563117981,-0.5013122332096099,2.2466773986816406,163.36978816986084,163.36978816986084,greedy,2.2466773986816406,0.0,hard_fault_cluster,,False
78,N8241,control1,0.6139408349990845,4.289749008491635,3.850659489631653,0.338755693808198,2.7883368555195633,0.6139408349990845,0.8305981159210205,1.0530245803296565,0.5603955358266831,0.008305981159210205,0.06287994980812073,2.164095640182495,1.022822618484497,2.236074447631836,-0.012986905872821808,0.0038926154375076294,-0.029866427183151245,0.8305981159210205,0.8830467994511126,0.0373343899846077,0.08322684466838837,0.038713157176971436,32235.818359375,13564.037109375,18671.78125,32236.54296875,13573.2978515625,18663.244140625,-2.2478392565972172e-05,-0.0006827423349022865,0.00045721986680291593,-0.002247839256597217,6.728132754564285,6.483252925276757,4.482112437486649,4.227953738570213,3.315816305577755,2.915549849271774,2.236074447631836,165.60586261749268,165.60586261749268,greedy,2.236074447631836,0.0,hard_fault_cluster,,False
79,N632,control1,0.481179416179657,-7.188495596051216,-5.639698648452758,-1.3205506622791292,-4.67252213743329,0.481179416179657,0.7447466850280762,-4.7701726198196415,-2.638195848464966,0.007447466850280761,0.05315771698951721,2.0635483264923096,0.9259020090103149,2.1957943439483643,-0.01132924109697342,-0.003142043948173523,-0.019516438245773315,0.7447466850280762,-5.026589148640632,0.030739031732082367,0.07905277609825134,0.037064433097839355,32232.48828125,13568.005859375,18664.482421875,32460.36328125,13688.2734375,18772.08984375,-0.007069730199873447,-0.008864057250320911,-0.0057653579860925674,-0.7069730199873447,5.882198184728622,-7.3843928056955335,3.775976926088333,-4.067088129520417,-5.20305781364441,-4.446967070996762,2.1957943439483643,167.80165696144104,167.80165696144104,greedy,2.1957943439483643,0.0,hard_fault_cluster,,False
80,N638,control1,0.5816365480422974,3.505929828882217,2.2699256658554074,0.8126183235645293,2.2788543887734414,0.5816365480422974,0.8222067356109619,2.889312922656536,2.0625441551208494,0.008222067356109619,0.05863186717033386,2.1899454593658447,1.0799628496170044,2.2752771377563477,0.0024747326970100403,0.03981386125087738,-0.0348643958568573,0.8222067356109619,2.7558581334352494,0.035201914608478546,0.08286683261394501,0.03894348815083504,32463.73828125,13692.0185546875,18771.71875,32376.52734375,13651.2724609375,18725.25390625,0.0026864109095185995,0.002975901123136282,0.0024752577301114798,0.26864109095185995,6.532343655824661,6.210936003923416,4.273229509592056,3.247050343453884,3.006545427441597,2.57755672480911,2.2752771377563477,170.0769340991974,170.0769340991974,greedy,2.2752771377563477,0.0,hard_fault_cluster,,False
81,N7424,control1,0.5997858047485352,4.412847132980823,4.373535776138306,0.49007620960474013,2.868350636437535,0.5997858047485352,0.8095507621765137,1.7086958591639996,0.7927770793437957,0.008095507621765136,0.05954563617706299,2.171680450439453,1.0150525569915771,2.235537052154541,-0.0026884153485298157,0.01533864438533783,-0.02071547508239746,0.8095507621765137,1.567699910700321,0.03799498453736305,0.08488115668296814,0.04223862290382385,32377.13671875,13652.60546875,18724.53125,32307.1484375,13613.6796875,18693.46875,0.002161657437682152,0.0028511614073067904,0.0016589200822636485,0.21616574376821518,6.780729666352272,6.583583317995071,4.544806256890297,5.050442944765091,3.5660795241594316,3.4314987267553807,2.235537052154541,172.31247115135193,172.31247115135193,greedy,2.235537052154541,0.0,hard_fault_cluster,,False
82,N7877,control1,0.5910943746566772,5.556394911855459,4.658626842498779,0.6448683528602123,3.6116566927060485,0.5910943746566772,0.797487735748291,1.9417827358841895,0.6765699565410613,0.00797487735748291,0.06081274151802063,2.153801679611206,1.008444905281067,2.216629981994629,0.003108106553554535,0.024589315056800842,-0.018373101949691772,0.797487735748291,1.6631318125128745,0.0373116210103035,0.08414994180202484,0.043221063911914825,32306.904296875,13613.412109375,18693.4921875,32267.01953125,13593.62890625,18673.390625,0.0012345585273578763,0.0014532142085954547,0.0010753241367638111,0.12345585273578763,6.682451516389847,5.953321577310562,4.468984454870224,4.339714140594006,4.356486716866494,3.800899571329355,2.216629981994629,174.52910113334656,174.52910113334656,greedy,2.216629981994629,0.0,hard_fault_cluster,,False
83,N7879,control1,0.5844559669494629,6.199453543573618,5.999999999999999,0.5087431640923022,4.029644803322852,0.5844559669494629,0.7892820835113525,1.9536751946806905,0.7814145267009734,0.007892820835113525,0.061268240213394165,2.137061834335327,1.0036617517471313,2.2004330158233643,0.0035331323742866516,0.02590598165988922,-0.018839716911315918,0.7892820835113525,1.739615754187107,0.03688736632466316,0.08331133425235748,0.043232858180999756,32267.060546875,13593.642578125,18673.41796875,32240.62890625,13578.80078125,18661.828125,0.0008191523957066238,0.0010918190237134695,0.0006206600228324533,0.08191523957066238,6.615080550312996,4.77674927353859,4.420322611927986,2.8381546351313593,4.255198320746422,3.866993228197098,2.2004330158233643,176.72953414916992,176.72953414916992,greedy,2.2004330158233643,0.0,hard_fault_cluster,,False
84,N1599,observe,0.5190061926841736,-6.2546988491714,-5.999999999999999,-0.2829987213015556,-4.0655542519614105,0.5190061926841736,0.7712477445602417,-1.4305568799376485,1.7999999999999998,0.007712477445602417,0.05427330732345581,2.023148536682129,0.9520738124847412,2.1416192054748535,-0.010913573205471039,0.05875922739505768,-0.08058637380599976,0.7712477445602417,-1.2084070283174513,0.03655798360705376,0.08539460599422455,0.04659811407327652,32240.943359375,13579.251953125,18661.69140625,32568.005859375,13751.357421875,18816.6484375,-0.010144321247935295,-0.012674149125814438,-0.00830348301678896,-1.0144321247935295,6.450194641947746,1.2665959143638612,4.354397431015968,1.2918359303474425,-3.1804652690887454,-2.4984632872045047,2.1416192054748535,178.87115335464478,178.87115335464478,greedy,2.1416192054748535,0.0,hard_fault_cluster,,False
85,N3237,control1,0.5420069694519043,6.782616311907768,5.476208496093749,0.879846743941307,4.4087006027400495,0.5420069694519043,0.7751702070236206,3.774647876024246,2.18592277765274,0.007751702070236206,0.0625971257686615,2.0582029819488525,0.9733723998069763,2.1053099632263184,-0.013774409890174866,0.013449952006340027,-0.04099877178668976,0.7751702070236206,3.6287016069889066,0.03506093472242355,0.08374980092048645,0.046201061457395554,32567.595703125,13750.384765625,18817.2109375,32481.20703125,13700.7529296875,18780.453125,0.0026525959838181734,0.0036094870883971453,0.0019534144084900618,0.26525959838181734,6.3394666612148285,4.93177915751934,4.214436769485474,3.1545449608564375,4.748047971725464,4.0391512081027034,2.1053099632263184,180.9764633178711,180.9764633178711,greedy,2.1053099632263184,0.0,hard_fault_cluster,,False
86,N7594,control1,0.5786585807800293,7.037581945359706,5.999999999999999,1.0420976015925407,4.574428264483809,0.5786585807800293,0.7874836921691895,4.688068514168262,2.9074545860290524,0.007874836921691894,0.06851658225059509,2.0676753520965576,0.9807019829750061,2.1605184078216553,-0.0011314228177070618,0.019551530480384827,-0.02181437611579895,0.7874836921691895,4.648456741571426,0.03727587312459946,0.08800160884857178,0.049983929842710495,32481.25390625,13701.2685546875,18779.984375,32402.421875,13659.5673828125,18742.85546875,0.0024270007852464914,0.0030435994267463684,0.0019770467188209295,0.24270007852464914,6.582746356725693,7.271991658210754,4.4413770735263824,5.4884263455867766,5.362052953243255,4.956528820693493,2.1605184078216553,183.13698172569275,183.13698172569275,greedy,2.1605184078216553,0.0,hard_fault_cluster,,False
87,N7423,control1,0.5821388363838196,5.969734741747379,5.377838230133056,0.8715999200940132,3.8803275821357963,0.5821388363838196,0.7835649251937866,3.6090379121899603,2.2717721462249756,0.007835649251937866,0.06932470202445984,2.070350170135498,0.9865863919258118,2.1594364643096924,0.00048794597387313843,0.021297499537467957,-0.02032160758972168,0.7835649251937866,3.4792096042633056,0.03703264147043228,0.08786401152610779,0.050141677260398865,32402.6328125,13659.7822265625,18742.8515625,32344.84765625,13627.48046875,18717.3671875,0.0017833475722000003,0.0023647344205528498,0.0013596850913017988,0.17833475722000003,6.557179242372513,6.938981275558472,4.416742920875549,3.396978256702423,4.437279319763184,4.486913203597069,2.1594364643096924,185.29641819000244,185.29641819000244,greedy,2.1594364643096924,0.0,hard_fault_cluster,,False
88,N7856,control1,0.5796030163764954,5.227698167264461,4.831517648696899,0.8463843938708304,3.3980038087218998,0.5796030163764954,0.7813980579376221,3.43998219281435,2.2472185611724855,0.00781398057937622,0.06963467597961426,2.0711472034454346,0.986666738986969,2.1565937995910645,0.003239847719669342,0.024683251976966858,-0.018203556537628174,0.7813980579376221,3.3253974163532254,0.036786917597055435,0.0877564400434494,0.050155650824308395,32344.638671875,13627.181640625,18717.45703125,32300.796875,13601.9599609375,18698.8359375,0.001355457934550941,0.0018508360954001546,0.000994851696304977,0.1355457934550941,6.5312370210886,4.454821100234986,4.391828075051308,2.739152421951294,4.029866731166839,4.178979022502899,2.1565937995910645,187.4530119895935,187.4530119895935,greedy,2.1565937995910645,0.0,hard_fault_cluster,,False
89,N7892,control1,0.5766345262527466,4.821072978377342,4.457470202445983,0.8936617296934127,3.1336974359452725,0.5766345262527466,0.7786865234375,3.6445325016975403,2.4485378742218016,0.007786865234375,0.06977066397666931,2.0734715461730957,0.9867598414421082,2.155581474304199,0.0046317800879478455,0.026254549622535706,-0.016990989446640015,0.7786865234375,3.5607119834423067,0.03662005811929703,0.08753517270088196,0.0501527339220047,32300.890625,13602.03125,18698.859375,32265.08984375,13581.0419921875,18684.046875,0.001108352793380618,0.0015430973144248128,0.0007921606302261353,0.11083527933806181,6.5141638815402985,3.868160085082054,4.375045329332352,2.5823494952917097,3.9024780392646794,4.078648568391801,2.155581474304199,189.6085934638977,189.6085934638977,greedy,2.155581474304199,0.0,hard_fault_cluster,,False
90,N3124,control1,0.5527483224868774,3.9412987547926606,2.753800249099731,0.9559553709812462,2.5618441906152296,0.5527483224868774,0.7788528203964233,4.283704269398004,3.293387484550476,0.007788528203964234,0.06983509659767151,2.0720369815826416,0.9848653674125671,2.1009631156921387,-0.005317792296409607,0.026143506169319153,-0.03677909076213837,0.7788528203964233,4.518143679620699,0.033342596143484116,0.08501234650611877,0.048317112028598785,32265.12890625,13580.541015625,18684.587890625,32251.45703125,13564.2080078125,18687.25,0.00042373532778583467,0.0012026772601529956,-0.00014247621584217995,0.04237353277858347,6.1851494163274765,1.3602945553604513,4.046982064843178,1.0608434277120977,3.4938604764640333,3.1917537400498985,2.1009631156921387,191.70955657958984,191.70955657958984,greedy,2.1009631156921387,0.0,hard_fault_cluster,,False
91,N3352,control1,0.5547385215759277,6.05594841517508,5.425175762176513,0.8877324587851761,3.936366469863802,0.5547385215759277,0.7867996692657471,3.644483235888183,3.47849702835083,0.00786799669265747,0.0699906051158905,2.0960652828216553,0.9859321713447571,2.1239707469940186,-0.004781939089298248,0.025925472378730774,-0.03548935055732727,0.7867996692657471,3.4560854082554577,0.03194291889667511,0.08373527228832245,0.04702775180339813,32251.51171875,13564.20703125,18687.3046875,32231.111328125,13547.44921875,18683.662109375,0.0006325406138785183,0.0012354436330497265,0.00019492259889375418,0.06325406138785183,6.077156841754913,1.3291965157166123,3.9150081276893616,1.0169388458505273,4.0782512634992605,4.225863321274519,2.1239707469940186,193.83352732658386,193.83352732658386,greedy,2.1239707469940186,0.0,hard_fault_cluster,,False
92,N1598,observe,0.5924263000488281,5.179800016582012,5.999999999999999,-0.20018180310726164,3.366870010778308,0.5924263000488281,0.7622089385986328,0.07178634345531454,1.403447115421295,0.007622089385986328,0.06151103973388672,2.0450356006622314,0.9502035975456238,2.1303300857543945,0.0427398607134819,0.08135609328746796,0.00412362813949585,0.7622089385986328,-0.11377564013004315,0.038156986236572266,0.08963724970817566,0.05179787054657936,32231.0859375,13547.9853515625,18683.1015625,32426.703125,13675.2587890625,18751.4453125,-0.00606920849531889,-0.009394270367920399,-0.0036580516025424004,-0.606920849531889,6.622943162918091,2.836940257549286,4.517509758472443,2.545248739719391,1.7895574212074281,3.007594021260738,2.1303300857543945,195.96385741233826,195.96385741233826,greedy,2.1303300857543945,0.0,hard_fault_cluster,,False
93,N626,control1,0.5356571674346924,0.42960839182138433,1.4122375786304473,0.7649869951605796,0.27924545468389983,0.5356571674346924,0.7567596435546875,2.559505668282509,3.376368522644043,0.007567596435546875,0.07112959027290344,2.0720198154449463,0.9728732705116272,2.1151480674743652,-0.010001495480537415,0.021767154335975647,-0.041770145297050476,0.7567596435546875,2.603164847791195,0.03428049385547638,0.08591160178184509,0.049038827419281006,32426.791015625,13674.5390625,18752.251953125,32382.890625,13649.53515625,18733.35546875,0.0013538309140130877,0.0018285008845850825,0.001007691491395235,0.13538309140130877,6.256828844547272,1.5485865147411824,4.135244250297546,0.7772044809162616,1.6850780591368673,2.6703007384389634,2.1151480674743652,198.07900547981262,198.07900547981262,greedy,2.1151480674743652,0.0,hard_fault_cluster,,False
94,N3295,control1,0.5610747337341309,2.961974382549524,3.0954094052314756,0.8644140695035456,1.9252833486571908,0.5610747337341309,0.7936960458755493,3.995205243676901,4.484333300590515,0.007936960458755494,0.0652083158493042,2.095421075820923,0.9804115891456604,2.254199743270874,-0.0026273950934410095,0.021775290369987488,-0.027030080556869507,0.7936960458755493,4.262313308343291,0.033919911831617355,0.08655531704425812,0.044555116444826126,32382.763671875,13649.623046875,18733.140625,32422.85546875,13674.06640625,18748.7890625,-0.0012380597181618214,-0.0017907717265188694,-0.0008353344164788723,-0.12380597181618214,6.281108304858208,2.0484647765010595,4.114270463585854,1.331828834041953,2.558735770732164,3.5356330886855716,2.254199743270874,200.3332052230835,200.3332052230835,greedy,2.254199743270874,0.0,hard_fault_cluster,,False
