line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
29,test_en->__tpi_cp_320_new_n15333 /0 undetected,input_edge,test_en,__tpi_cp_320_new_n15333,__tpi_cp_320_new_n15333,0,undetected,__tpi_cp_320_new_n15333,__tpi_cp_320_new_n15333,__tpi_cp_320_new_n15333,sa0,1
30,test_en->__tpi_cp_253___aig_and_35505 /0 undetected,input_edge,test_en,__tpi_cp_253___aig_and_35505,__tpi_cp_253___aig_and_35505,0,undetected,__tpi_cp_253___aig_and_35505,__tpi_cp_253___aig_and_35505,__tpi_cp_253___aig_and_35505,sa0,1
31,test_en->__tpi_cp_319_new_n15332 /0 undetected,input_edge,test_en,__tpi_cp_319_new_n15332,__tpi_cp_319_new_n15332,0,undetected,__tpi_cp_319_new_n15332,__tpi_cp_319_new_n15332,__tpi_cp_319_new_n15332,sa0,1
32,test_en->__tpi_cp_47___aig_and_35504 /0 undetected,input_edge,test_en,__tpi_cp_47___aig_and_35504,__tpi_cp_47___aig_and_35504,0,undetected,__tpi_cp_47___aig_and_35504,__tpi_cp_47___aig_and_35504,__tpi_cp_47___aig_and_35504,sa0,1
33,__tpi_not_test_en->__tpi_cp_130___aig_not_35503 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_130___aig_not_35503,__tpi_cp_130___aig_not_35503,1,undetected,__tpi_cp_130___aig_not_35503,__tpi_cp_130___aig_not_35503,__tpi_cp_130___aig_not_35503,sa1,1
34,__tpi_not_test_en->__tpi_cp_243_new_n15334 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_243_new_n15334,__tpi_cp_243_new_n15334,1,undetected,__tpi_cp_243_new_n15334,__tpi_cp_243_new_n15334,__tpi_cp_243_new_n15334,sa1,1
35,__tpi_not_test_en->__tpi_cp_29___aig_and_35508 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_29___aig_and_35508,__tpi_cp_29___aig_and_35508,1,undetected,__tpi_cp_29___aig_and_35508,__tpi_cp_29___aig_and_35508,__tpi_cp_29___aig_and_35508,sa1,1
36,__tpi_not_test_en->__tpi_cp_270___aig_not_35507 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_270___aig_not_35507,__tpi_cp_270___aig_not_35507,1,undetected,__tpi_cp_270___aig_not_35507,__tpi_cp_270___aig_not_35507,__tpi_cp_270___aig_not_35507,sa1,1
37,__tpi_not_test_en->__tpi_cp_246___aig_not_35506 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_246___aig_not_35506,__tpi_cp_246___aig_not_35506,1,undetected,__tpi_cp_246___aig_not_35506,__tpi_cp_246___aig_not_35506,__tpi_cp_246___aig_not_35506,sa1,1
38,__tpi_not_test_en->__tpi_cp_30___aig_not_35494 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_30___aig_not_35494,__tpi_cp_30___aig_not_35494,1,undetected,__tpi_cp_30___aig_not_35494,__tpi_cp_30___aig_not_35494,__tpi_cp_30___aig_not_35494,sa1,1
