line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
75,test_en->__tpi_cp_178_new_n2130 /0 undetected,input_edge,test_en,__tpi_cp_178_new_n2130,__tpi_cp_178_new_n2130,0,undetected,__tpi_cp_178_new_n2130,__tpi_cp_178_new_n2130,__tpi_cp_178_new_n2130,sa0,1
76,__tpi_not_test_en->__tpi_cp_96___aig_and_4584 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_96___aig_and_4584,__tpi_cp_96___aig_and_4584,1,undetected,__tpi_cp_96___aig_and_4584,__tpi_cp_96___aig_and_4584,__tpi_cp_96___aig_and_4584,sa1,1
77,__aig_not_4583 /1 undetected,output,,__aig_not_4583,__aig_not_4583,1,undetected,__aig_not_4583,__aig_not_4583,__aig_not_4583,sa1,1
78,test_en->__tpi_cp_179___aig_and_4560 /0 undetected,input_edge,test_en,__tpi_cp_179___aig_and_4560,__tpi_cp_179___aig_and_4560,0,undetected,__tpi_cp_179___aig_and_4560,__tpi_cp_179___aig_and_4560,__tpi_cp_179___aig_and_4560,sa0,1
79,__tpi_not_test_en->__tpi_cp_308___buf_split_2731 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_308___buf_split_2731,__tpi_cp_308___buf_split_2731,1,undetected,__tpi_cp_308___buf_split_2731,__tpi_cp_308___buf_split_2731,__tpi_cp_308___buf_split_2731,sa1,1
80,__tpi_not_test_en->__tpi_cp_29___aig_not_4559 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_29___aig_not_4559,__tpi_cp_29___aig_not_4559,1,undetected,__tpi_cp_29___aig_not_4559,__tpi_cp_29___aig_not_4559,__tpi_cp_29___aig_not_4559,sa1,1
81,__tpi_not_test_en->__tpi_cp_177___aig_not_4561 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_177___aig_not_4561,__tpi_cp_177___aig_not_4561,1,undetected,__tpi_cp_177___aig_not_4561,__tpi_cp_177___aig_not_4561,__tpi_cp_177___aig_not_4561,sa1,1
82,__tpi_not_test_en->__tpi_cp_186_new_n2104 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_186_new_n2104,__tpi_cp_186_new_n2104,1,undetected,__tpi_cp_186_new_n2104,__tpi_cp_186_new_n2104,__tpi_cp_186_new_n2104,sa1,1
83,__tpi_not_test_en->__tpi_cp_114___aig_not_4528 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_114___aig_not_4528,__tpi_cp_114___aig_not_4528,1,undetected,__tpi_cp_114___aig_not_4528,__tpi_cp_114___aig_not_4528,__tpi_cp_114___aig_not_4528,sa1,1
84,__tpi_not_test_en->__tpi_cp_306___buf_split_2711 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_306___buf_split_2711,__tpi_cp_306___buf_split_2711,1,undetected,__tpi_cp_306___buf_split_2711,__tpi_cp_306___buf_split_2711,__tpi_cp_306___buf_split_2711,sa1,1
85,__tpi_not_test_en->__tpi_cp_245___aig_not_4527 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_245___aig_not_4527,__tpi_cp_245___aig_not_4527,1,undetected,__tpi_cp_245___aig_not_4527,__tpi_cp_245___aig_not_4527,__tpi_cp_245___aig_not_4527,sa1,1
86,__tpi_not_test_en->__tpi_cp_272___buf_split_2710 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_272___buf_split_2710,__tpi_cp_272___buf_split_2710,1,undetected,__tpi_cp_272___buf_split_2710,__tpi_cp_272___buf_split_2710,__tpi_cp_272___buf_split_2710,sa1,1
87,__tpi_not_test_en->__tpi_cp_100___aig_not_57278 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_100___aig_not_57278,__tpi_cp_100___aig_not_57278,1,undetected,__tpi_cp_100___aig_not_57278,__tpi_cp_100___aig_not_57278,__tpi_cp_100___aig_not_57278,sa1,1
88,test_en->__tpi_cp_198___aig_not_57277 /0 undetected,input_edge,test_en,__tpi_cp_198___aig_not_57277,__tpi_cp_198___aig_not_57277,0,undetected,__tpi_cp_198___aig_not_57277,__tpi_cp_198___aig_not_57277,__tpi_cp_198___aig_not_57277,sa0,1
89,__tpi_not_test_en->__tpi_cp_226_new_n2111 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_226_new_n2111,__tpi_cp_226_new_n2111,1,undetected,__tpi_cp_226_new_n2111,__tpi_cp_226_new_n2111,__tpi_cp_226_new_n2111,sa1,1
90,__tpi_not_test_en->__tpi_cp_214_new_n2103 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_214_new_n2103,__tpi_cp_214_new_n2103,1,undetected,__tpi_cp_214_new_n2103,__tpi_cp_214_new_n2103,__tpi_cp_214_new_n2103,sa1,1
91,test_en->__tpi_cp_140___aig_and_4526 /0 undetected,input_edge,test_en,__tpi_cp_140___aig_and_4526,__tpi_cp_140___aig_and_4526,0,undetected,__tpi_cp_140___aig_and_4526,__tpi_cp_140___aig_and_4526,__tpi_cp_140___aig_and_4526,sa0,1
92,__tpi_not_test_en->__tpi_cp_17___aig_not_4525 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17___aig_not_4525,__tpi_cp_17___aig_not_4525,1,undetected,__tpi_cp_17___aig_not_4525,__tpi_cp_17___aig_not_4525,__tpi_cp_17___aig_not_4525,sa1,1
93,test_en->__tpi_cp_258_new_n2102 /0 undetected,input_edge,test_en,__tpi_cp_258_new_n2102,__tpi_cp_258_new_n2102,0,undetected,__tpi_cp_258_new_n2102,__tpi_cp_258_new_n2102,__tpi_cp_258_new_n2102,sa0,1
94,__tpi_not_test_en->__tpi_cp_239___aig_not_4524 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_239___aig_not_4524,__tpi_cp_239___aig_not_4524,1,undetected,__tpi_cp_239___aig_not_4524,__tpi_cp_239___aig_not_4524,__tpi_cp_239___aig_not_4524,sa1,1
95,__tpi_not_test_en->__tpi_cp_223___aig_and_4544 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_223___aig_and_4544,__tpi_cp_223___aig_and_4544,1,undetected,__tpi_cp_223___aig_and_4544,__tpi_cp_223___aig_and_4544,__tpi_cp_223___aig_and_4544,sa1,1
96,__tpi_not_test_en->__tpi_cp_275___aig_not_4543 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_275___aig_not_4543,__tpi_cp_275___aig_not_4543,1,undetected,__tpi_cp_275___aig_not_4543,__tpi_cp_275___aig_not_4543,__tpi_cp_275___aig_not_4543,sa1,1
97,test_en->__tpi_cp_110___buf_split_2721 /0 undetected,input_edge,test_en,__tpi_cp_110___buf_split_2721,__tpi_cp_110___buf_split_2721,0,undetected,__tpi_cp_110___buf_split_2721,__tpi_cp_110___buf_split_2721,__tpi_cp_110___buf_split_2721,sa0,1
98,__tpi_not_test_en->__tpi_cp_303_new_n2110 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_303_new_n2110,__tpi_cp_303_new_n2110,1,undetected,__tpi_cp_303_new_n2110,__tpi_cp_303_new_n2110,__tpi_cp_303_new_n2110,sa1,1
99,__tpi_not_test_en->__tpi_cp_24___aig_not_4542 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_24___aig_not_4542,__tpi_cp_24___aig_not_4542,1,undetected,__tpi_cp_24___aig_not_4542,__tpi_cp_24___aig_not_4542,__tpi_cp_24___aig_not_4542,sa1,1
100,test_en->__tpi_cp_287___buf_split_2720 /0 undetected,input_edge,test_en,__tpi_cp_287___buf_split_2720,__tpi_cp_287___buf_split_2720,0,undetected,__tpi_cp_287___buf_split_2720,__tpi_cp_287___buf_split_2720,__tpi_cp_287___buf_split_2720,sa0,1
101,test_en->__tpi_cp_288_new_n2107 /0 undetected,input_edge,test_en,__tpi_cp_288_new_n2107,__tpi_cp_288_new_n2107,0,undetected,__tpi_cp_288_new_n2107,__tpi_cp_288_new_n2107,__tpi_cp_288_new_n2107,sa0,1
102,__tpi_not_test_en->__tpi_cp_98_new_n24632 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_98_new_n24632,__tpi_cp_98_new_n24632,1,undetected,__tpi_cp_98_new_n24632,__tpi_cp_98_new_n24632,__tpi_cp_98_new_n24632,sa1,1
103,test_en->__tpi_cp_199___aig_not_57244 /0 undetected,input_edge,test_en,__tpi_cp_199___aig_not_57244,__tpi_cp_199___aig_not_57244,0,undetected,__tpi_cp_199___aig_not_57244,__tpi_cp_199___aig_not_57244,__tpi_cp_199___aig_not_57244,sa0,1
104,__tpi_not_test_en->__tpi_cp_235___aig_and_57243 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_235___aig_and_57243,__tpi_cp_235___aig_and_57243,1,undetected,__tpi_cp_235___aig_and_57243,__tpi_cp_235___aig_and_57243,__tpi_cp_235___aig_and_57243,sa1,1
105,__tpi_not_test_en->__tpi_cp_200___aig_not_57242 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_200___aig_not_57242,__tpi_cp_200___aig_not_57242,1,undetected,__tpi_cp_200___aig_not_57242,__tpi_cp_200___aig_not_57242,__tpi_cp_200___aig_not_57242,sa1,1
106,__tpi_not_test_en->__tpi_cp_35___aig_not_57241 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_35___aig_not_57241,__tpi_cp_35___aig_not_57241,1,undetected,__tpi_cp_35___aig_not_57241,__tpi_cp_35___aig_not_57241,__tpi_cp_35___aig_not_57241,sa1,1
107,test_en->__tpi_cp_211_new_n2122 /0 undetected,input_edge,test_en,__tpi_cp_211_new_n2122,__tpi_cp_211_new_n2122,0,undetected,__tpi_cp_211_new_n2122,__tpi_cp_211_new_n2122,__tpi_cp_211_new_n2122,sa0,1
108,test_en->__tpi_cp_215___aig_and_4568 /0 undetected,input_edge,test_en,__tpi_cp_215___aig_and_4568,__tpi_cp_215___aig_and_4568,0,undetected,__tpi_cp_215___aig_and_4568,__tpi_cp_215___aig_and_4568,__tpi_cp_215___aig_and_4568,sa0,1
109,__tpi_not_test_en->__tpi_cp_22___aig_not_4567 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_22___aig_not_4567,__tpi_cp_22___aig_not_4567,1,undetected,__tpi_cp_22___aig_not_4567,__tpi_cp_22___aig_not_4567,__tpi_cp_22___aig_not_4567,sa1,1
110,__tpi_not_test_en->__tpi_cp_187___aig_not_4569 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_187___aig_not_4569,__tpi_cp_187___aig_not_4569,1,undetected,__tpi_cp_187___aig_not_4569,__tpi_cp_187___aig_not_4569,__tpi_cp_187___aig_not_4569,sa1,1
111,test_en->__tpi_cp_221___aig_and_4566 /0 undetected,input_edge,test_en,__tpi_cp_221___aig_and_4566,__tpi_cp_221___aig_and_4566,0,undetected,__tpi_cp_221___aig_and_4566,__tpi_cp_221___aig_and_4566,__tpi_cp_221___aig_and_4566,sa0,1
112,__tpi_not_test_en->__tpi_cp_27___aig_not_4565 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_27___aig_not_4565,__tpi_cp_27___aig_not_4565,1,undetected,__tpi_cp_27___aig_not_4565,__tpi_cp_27___aig_not_4565,__tpi_cp_27___aig_not_4565,sa1,1
113,__tpi_not_test_en->__tpi_cp_296_new_n2100 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_296_new_n2100,__tpi_cp_296_new_n2100,1,undetected,__tpi_cp_296_new_n2100,__tpi_cp_296_new_n2100,__tpi_cp_296_new_n2100,sa1,1
114,test_en->__tpi_cp_197___aig_not_57252 /0 undetected,input_edge,test_en,__tpi_cp_197___aig_not_57252,__tpi_cp_197___aig_not_57252,0,undetected,__tpi_cp_197___aig_not_57252,__tpi_cp_197___aig_not_57252,__tpi_cp_197___aig_not_57252,sa0,1
115,__tpi_not_test_en->__tpi_cp_103___aig_and_57250 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_103___aig_and_57250,__tpi_cp_103___aig_and_57250,1,undetected,__tpi_cp_103___aig_and_57250,__tpi_cp_103___aig_and_57250,__tpi_cp_103___aig_and_57250,sa1,1
