benchmark_id	state_id	sequence_id	prefix_step	state_actions	prefix_actions	candidate_strategy	candidate_rank	candidate_pool_rank	candidate_pool_size	node	type	action_key	onpolicy_chosen	onpolicy_in_pool	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_pattern_count	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_undetected_sa0_count	oracle_undetected_sa1_count	oracle_hard_reduction_total	oracle_hard_reduction_sa0	oracle_hard_reduction_sa1	prefix_test_coverage	prefix_fault_coverage	prefix_pattern_count	prefix_hard_fault_count	prefix_undetected_fault_count	prefix_undetected_sa0_count	prefix_undetected_sa1_count	oracle_error	eval_dir	source_plan_csv	source_plan_sha256	task_signature
subckt_0063	prefix_0031	onpolicy:subckt_0063	31	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	hard_fault_cluster	5	5	48	__buf_split_1411	control1	__buf_split_1411::control1	0	1	ok	0.00046999999999997044	0.00046999999999997044	0	0.9130400000000001	0.9130400000000001	300000	32	32	0	32	0	0	0	0.9125700000000001	0.9125700000000001	300000	32	32	0	32		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0063/prefix_0031/actions/005___buf_split_1411__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0063.csv	4f9565ee4e9ca9137fbd565620ba1fb7d9440e7a955ccca54aeb7536e064dd74	db50d418e4a67afa67e6
subckt_0063	prefix_0031	onpolicy:subckt_0063	31	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	hard_fault_cluster	6	6	48	__buf_split_1380	control0	__buf_split_1380::control0	0	1	ok	-0.0022400000000001308	-0.0022400000000001308	0	0.91033	0.91033	300000	33	33	0	33	-1	0	-1	0.9125700000000001	0.9125700000000001	300000	32	32	0	32		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0063/prefix_0031/actions/006___buf_split_1380__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0063.csv	4f9565ee4e9ca9137fbd565620ba1fb7d9440e7a955ccca54aeb7536e064dd74	db50d418e4a67afa67e6
subckt_0063	prefix_0031	onpolicy:subckt_0063	31	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	hard_fault_cluster	7	30	48	__aig_and_1925	control0	__aig_and_1925::control0	1	1	ok	0.00046999999999997044	0.00046999999999997044	0	0.9130400000000001	0.9130400000000001	300000	32	32	0	32	0	0	0	0.9125700000000001	0.9125700000000001	300000	32	32	0	32		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0063/prefix_0031/actions/007___aig_and_1925__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0063.csv	4f9565ee4e9ca9137fbd565620ba1fb7d9440e7a955ccca54aeb7536e064dd74	db50d418e4a67afa67e6
subckt_0063	prefix_0031	onpolicy:subckt_0063	31	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	hard_fault_cluster	8	46	48	new_n1220	control1	new_n1220::control1	0	1	ok	-0.0022400000000001308	-0.0022400000000001308	0	0.91033	0.91033	300000	33	33	1	32	-1	-1	0	0.9125700000000001	0.9125700000000001	300000	32	32	0	32		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0063/prefix_0031/actions/008_new_n1220__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0063.csv	4f9565ee4e9ca9137fbd565620ba1fb7d9440e7a955ccca54aeb7536e064dd74	db50d418e4a67afa67e6
subckt_0063	prefix_0031	onpolicy:subckt_0063	31	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	"[[""__aig_and_11954"", ""observe""], [""__aig_and_11960"", ""observe""], [""__aig_and_11964"", ""observe""], [""new_n6240"", ""observe""], [""new_n6232"", ""observe""], [""__aig_and_1965"", ""control1""], [""__aig_and_1947"", ""control1""], [""__aig_and_1893"", ""control1""], [""__aig_and_1929"", ""control1""], [""__aig_and_1911"", ""control1""], [""__aig_and_1875"", ""control1""], [""__aig_and_11958"", ""control0""], [""__buf_split_1410"", ""control0""], [""__buf_split_1397"", ""control0""], [""__aig_not_12005"", ""control0""], [""__aig_not_12001"", ""control0""], [""__aig_not_11997"", ""control0""], [""__aig_not_12009"", ""control0""], [""__aig_not_1901"", ""control0""], [""__aig_not_12013"", ""control0""], [""__aig_not_11945"", ""control0""], [""__buf_split_1419"", ""control0""], [""__aig_and_12016"", ""control1""], [""__aig_not_1919"", ""control0""], [""new_n6228"", ""control0""], [""__buf_split_6553"", ""control0""], [""__buf_split_1412"", ""control0""], [""__buf_split_1374"", ""control0""], [""new_n1232"", ""control0""], [""__buf_split_1359"", ""control0""], [""__aig_and_1889"", ""control0""]]"	hard_fault_cluster	9	48	48	__aig_and_11982	observe	__aig_and_11982::observe	0	1	ok	0.04418999999999995	0.04418999999999995	0	0.95676	0.95676	300000	16	16	0	16	16	0	16	0.9125700000000001	0.9125700000000001	300000	32	32	0	32		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0063/prefix_0031/actions/009___aig_and_11982__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0063.csv	4f9565ee4e9ca9137fbd565620ba1fb7d9440e7a955ccca54aeb7536e064dd74	db50d418e4a67afa67e6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	1	1	48	__buf_split_365	control0	__buf_split_365::control0	0	1	ok	-0.00658000000000003	-0.00658000000000003	0	0.99342	0.99342	300000	1	1	0	1	-1	0	-1	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/001___buf_split_365__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	2	2	48	II2017_2	observe	II2017_2::observe	0	1	ok	0.0	0.0	0	1.0	1.0	300000	0	0	0	0	0	0	0	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/002_II2017_2__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	3	3	48	__aig_and_136	control1	__aig_and_136::control1	0	1	ok	-0.01316000000000006	-0.01316000000000006	0	0.9868399999999999	0.9868399999999999	300000	2	2	1	1	-2	-1	-1	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/003___aig_and_136__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	4	4	48	II1528	control0	II1528::control0	0	1	ok	-0.00658000000000003	-0.00658000000000003	0	0.99342	0.99342	300000	1	1	0	1	-1	0	-1	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/004_II1528__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	5	5	48	__aig_and_133	observe	__aig_and_133::observe	0	1	ok	0.0	0.0	0	1.0	1.0	300000	0	0	0	0	0	0	0	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/005___aig_and_133__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	6	30	48	__buf_split_283	control1	__buf_split_283::control1	1	1	ok	-0.00658000000000003	-0.00658000000000003	0	0.99342	0.99342	300000	1	1	1	0	-1	-1	0	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/006___buf_split_283__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	7	39	48	__aig_not_371	control1	__aig_not_371::control1	0	1	ok	0.0	0.0	0	1.0	1.0	300000	0	0	0	0	0	0	0	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/007___aig_not_371__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	8	43	48	__aig_not_454	observe	__aig_not_454::observe	0	1	ok	0.0	0.0	0	1.0	1.0	300000	0	0	0	0	0	0	0	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/008___aig_not_454__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0001	onpolicy:subckt_0081	1	"[[""II1465"", ""control1""]]"	"[[""II1465"", ""control1""]]"	hard_fault_cluster	9	48	48	__buf_split_350	control0	__buf_split_350::control0	0	1	ok	0.0	0.0	0	1.0	1.0	300000	0	0	0	0	0	0	0	1.0	1.0	300000	0	0	0	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0001/actions/009___buf_split_350__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	404f0c461fb3ed0662f6
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	1	1	48	__aig_not_473	control0	__aig_not_473::control0	0	1	ok	-0.019389999999999907	-0.019389999999999907	0	0.9740300000000001	0.9740300000000001	300000	4	4	1	3	-3	0	-3	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/001___aig_not_473__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	2	2	48	__aig_and_169	observe	__aig_and_169::observe	0	1	ok	0.00017000000000000348	0.00017000000000000348	0	0.99359	0.99359	300000	1	1	1	0	0	0	0	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/002___aig_and_169__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	3	3	48	II1978	control1	II1978::control1	0	1	ok	-0.019389999999999907	-0.019389999999999907	0	0.9740300000000001	0.9740300000000001	300000	4	4	1	3	-3	0	-3	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/003_II1978__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	4	4	48	__buf_split_365	control0	__buf_split_365::control0	0	1	ok	-0.006410000000000027	-0.006410000000000027	0	0.9870099999999999	0.9870099999999999	300000	2	2	1	1	-1	0	-1	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/004___buf_split_365__control0	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	5	5	48	II2001	observe	II2001::observe	0	1	ok	0.00017000000000000348	0.00017000000000000348	0	0.99359	0.99359	300000	1	1	1	0	0	0	0	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/005_II2001__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	6	24	48	__aig_not_383	control1	__aig_not_383::control1	1	1	ok	-0.006410000000000027	-0.006410000000000027	0	0.9870099999999999	0.9870099999999999	300000	2	2	2	0	-1	-1	0	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/006___aig_not_383__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	7	30	48	__aig_and_137	control1	__aig_and_137::control1	0	1	ok	-0.012899999999999912	-0.012899999999999912	0	0.9805200000000001	0.9805200000000001	300000	3	3	2	1	-2	-1	-1	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/007___aig_and_137__control1	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
subckt_0081	prefix_0002	onpolicy:subckt_0081	2	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	"[[""II1465"", ""control1""], [""__buf_split_283"", ""control1""]]"	hard_fault_cluster	8	42	48	__buf_split_54	observe	__buf_split_54::observe	0	1	ok	0.00017000000000000348	0.00017000000000000348	0	0.99359	0.99359	300000	1	1	1	0	0	0	0	0.99342	0.99342	300000	1	1	1	0		autoresearch/loop-260720-0945/model_training_round5/onpolicy_prefix_oracle/states/subckt_0081/prefix_0002/actions/008___buf_split_54__observe	autoresearch/loop-260720-0945/model_training_round5/onpolicy_plans/subckt_0081.csv	a07546b2995e2f8eaa0638d275f56150f5be894e19b73cc4789d72dbb7d62f40	9889fde4e2a17c7c5b1e
