benchmark_id	state_id	candidate_strategy	score_field	k	oracle_top_m	candidate_count	oracle_action_recall	oracle_node_recall	regret	best_in_topk_delta_tc	oracle_best_delta_tc	top1_real_delta_tc	top1_regret	negative_top1
iscas99__b20	initial	heuristic_recall_pool	reward_pred	8	5	96	0.0	0.0	0.008669999999999844	0.0043999999999999595	0.013069999999999804	0.0006999999999999229	0.012369999999999881	0
iscas99__b20	initial	heuristic_recall_pool	reward_pred	16	5	96	0.0	0.0	0.008669999999999844	0.0043999999999999595	0.013069999999999804	0.0006999999999999229	0.012369999999999881	0
iscas99__b20	initial	heuristic_recall_pool	reward_pred	32	5	96	0.4	0.4	0.0030799999999998606	0.009989999999999943	0.013069999999999804	0.0006999999999999229	0.012369999999999881	0
iscas99__b20	initial	heuristic_recall_pool	reward_pred	48	5	96	0.6	0.6	0.0	0.013069999999999804	0.013069999999999804	0.0006999999999999229	0.012369999999999881	0
iscas99__b20	initial	heuristic_recall_pool	reward_pred	96	5	96	1.0	1.0	0.0	0.013069999999999804	0.013069999999999804	0.0006999999999999229	0.012369999999999881	0
iscas99__b21	initial	heuristic_recall_pool	reward_pred	1	5	96	0.0	0.0	0.008760000000000101	0.00256999999999985	0.011329999999999951	0.00256999999999985	0.008760000000000101	0
iscas99__b21	initial	heuristic_recall_pool	reward_pred	8	5	96	0.0	0.0	0.00611000000000006	0.005219999999999891	0.011329999999999951	0.00256999999999985	0.008760000000000101	0
iscas99__b21	initial	heuristic_recall_pool	reward_pred	16	5	96	0.0	0.0	0.00611000000000006	0.005219999999999891	0.011329999999999951	0.00256999999999985	0.008760000000000101	0
iscas99__b21	initial	heuristic_recall_pool	reward_pred	32	5	96	0.2	0.2	0.0013499999999999623	0.009979999999999989	0.011329999999999951	0.00256999999999985	0.008760000000000101	0
iscas99__b21	initial	heuristic_recall_pool	reward_pred	48	5	96	0.4	0.4	0.0	0.011329999999999951	0.011329999999999951	0.00256999999999985	0.008760000000000101	0
iscas99__b21	initial	heuristic_recall_pool	reward_pred	96	5	96	1.0	1.0	0.0	0.011329999999999951	0.011329999999999951	0.00256999999999985	0.008760000000000101	0
iscas99__b22	initial	heuristic_recall_pool	reward_pred	1	5	96	0.0	0.0	0.007050000000000001	0.0010900000000000354	0.008140000000000036	0.0010900000000000354	0.007050000000000001	0
iscas99__b22	initial	heuristic_recall_pool	reward_pred	8	5	96	0.0	0.0	0.0023800000000000487	0.005759999999999987	0.008140000000000036	0.0010900000000000354	0.007050000000000001	0
iscas99__b22	initial	heuristic_recall_pool	reward_pred	16	5	96	0.0	0.0	0.0023800000000000487	0.005759999999999987	0.008140000000000036	0.0010900000000000354	0.007050000000000001	0
iscas99__b22	initial	heuristic_recall_pool	reward_pred	32	5	96	0.0	0.0	0.0023800000000000487	0.005759999999999987	0.008140000000000036	0.0010900000000000354	0.007050000000000001	0
iscas99__b22	initial	heuristic_recall_pool	reward_pred	48	5	96	0.0	0.0	0.0021700000000000053	0.005970000000000031	0.008140000000000036	0.0010900000000000354	0.007050000000000001	0
iscas99__b22	initial	heuristic_recall_pool	reward_pred	96	5	96	1.0	1.0	0.0	0.008140000000000036	0.008140000000000036	0.0010900000000000354	0.007050000000000001	0
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	reward_pred	1	5	96	0.0	0.0	0.04127999999999998	0.0005500000000000504	0.041830000000000034	0.0005500000000000504	0.04127999999999998	0
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	reward_pred	8	5	96	0.2	0.2	0.03983000000000003	0.0020000000000000018	0.041830000000000034	0.0005500000000000504	0.04127999999999998	0
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	reward_pred	16	5	96	0.2	0.2	0.03983000000000003	0.0020000000000000018	0.041830000000000034	0.0005500000000000504	0.04127999999999998	0
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	reward_pred	32	5	96	0.2	0.2	0.03983000000000003	0.0020000000000000018	0.041830000000000034	0.0005500000000000504	0.04127999999999998	0
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	reward_pred	48	5	96	0.4	0.4	0.0	0.041830000000000034	0.041830000000000034	0.0005500000000000504	0.04127999999999998	0
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	reward_pred	96	5	96	1.0	1.0	0.0	0.041830000000000034	0.041830000000000034	0.0005500000000000504	0.04127999999999998	0
