checkpoint_name	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	score_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred
scratch_0p00	b15_C	initial	cached_hard_cone	12	N16717	observe	N16717::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_hard_cone	13	__buf_split_5	control0	__buf_split_5::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control0	0.26751723885536194	0.0026751723885536194	0.26751723885536194	0.49038460850715637	-0.051707711070775986	-4.41286925971508	-4.981295645236969	0.26751723885536194	-0.6432416439056396	0.027415666729211807	0.04845568165183067
scratch_0p00	b15_C	initial	cached_hard_cone	14	__buf_split_5	control1	__buf_split_5::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control1	0.26747798919677734	0.0026747798919677735	0.26747798919677734	0.5037054419517517	-0.05156148970127106	-4.384965538978577	-4.9633531123399734	0.26747798919677734	-0.6488839983940125	0.025805924087762833	0.04772244021296501
scratch_0p00	b15_C	initial	cached_hard_cone	15	__buf_split_5	observe	__buf_split_5::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__observe	0.26656267046928406	0.0026656267046928405	0.26656267046928406	0.49142903089523315	-0.05342715233564377	-4.58472353219986	-5.1532173082232475	0.26656267046928406	-0.6412311792373657	0.033092696219682693	0.04857730492949486
scratch_0p00	b15_C	initial	cached_hard_cone	16	N16719	control0	N16719::control0	ok	0.030510000000000037	0.030510000000000037	0	0.84815	0.84815	3526	3526		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__control0	0.26779213547706604	0.0026779213547706605	0.26779213547706604	0.49550068378448486	-0.05274328961968422	-4.511036142706871	-5.083505757153034	0.26779213547706604	-0.6485832929611206	0.032086748629808426	0.047633979469537735
scratch_0p00	b15_C	initial	cached_hard_cone	17	N16719	control1	N16719::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__control1	0.26822856068611145	0.0026822856068611147	0.26822856068611145	0.5017854571342468	-0.05224323272705078	-4.45430925488472	-5.0318197682499886	0.26822856068611145	-0.6503794193267822	0.030663054436445236	0.04723553732037544
scratch_0p00	b15_C	initial	cached_hard_cone	18	N16719	observe	N16719::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_hard_cone	19	__buf_split_7	control0	__buf_split_7::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_7__control0	0.26751723885536194	0.0026751723885536194	0.26751723885536194	0.4903845489025116	-0.051707711070775986	-4.412869319319725	-4.98129566013813	0.26751723885536194	-0.6432416439056396	0.027415681630373	0.048455674201250076
scratch_0p00	b15_C	initial	cached_hard_cone	20	__buf_split_7	control1	__buf_split_7::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_7__control1	0.26747798919677734	0.0026747798919677735	0.26747798919677734	0.5037054419517517	-0.05156147480010986	-4.384964048862457	-4.963351622223854	0.26747798919677734	-0.6488840579986572	0.025805924087762833	0.047722410410642624
scratch_0p00	b15_C	initial	cached_hard_cone	21	__buf_split_7	observe	__buf_split_7::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_7__observe	0.26656267046928406	0.0026656267046928405	0.26656267046928406	0.49142900109291077	-0.05342714488506317	-4.584722816944122	-5.153216570615768	0.26656267046928406	-0.641231119632721	0.0330926887691021	0.04857730492949486
scratch_0p00	b15_C	initial	cached_hard_cone	22	N16721	control0	N16721::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16721__control0	0.26779213547706604	0.0026779213547706605	0.26779213547706604	0.49550071358680725	-0.05274330452084541	-4.511037603020668	-5.083507239818573	0.26779213547706604	-0.6485832929611206	0.03208676353096962	0.04763398692011833
scratch_0p00	b15_C	initial	cached_hard_cone	23	N16721	control1	N16721::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16721__control1	0.26822856068611145	0.0026822856068611147	0.26822856068611145	0.5017854571342468	-0.05224323272705078	-4.45430925488472	-5.0318197682499886	0.26822856068611145	-0.6503794193267822	0.030663054436445236	0.04723553732037544
scratch_0p00	b15_C	initial	cached_hard_cone	24	N16721	observe	N16721::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16721__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_hard_cone	25	__buf_split_9	control0	__buf_split_9::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_9__control0	0.26751717925071716	0.0026751717925071715	0.26751717925071716	0.490384578704834	-0.05170772597193718	-4.412870839238167	-4.98129715770483	0.26751717925071716	-0.6432416439056396	0.027415696531534195	0.04845569655299187
scratch_0p00	b15_C	initial	cached_hard_cone	26	__buf_split_9	control1	__buf_split_9::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_9__control1	0.26747795939445496	0.0026747795939445498	0.26747795939445496	0.5037054419517517	-0.051561471074819565	-4.38496370613575	-4.963351257145405	0.26747795939445496	-0.6488839387893677	0.02580595389008522	0.047722432762384415
scratch_0p00	b15_C	initial	cached_hard_cone	27	__buf_split_9	observe	__buf_split_9::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_9__observe	0.26656267046928406	0.0026656267046928405	0.26656267046928406	0.49142900109291077	-0.053427137434482574	-4.584722071886063	-5.153215825557709	0.26656267046928406	-0.6412311792373657	0.0330926887691021	0.048577312380075455
scratch_0p00	b15_C	initial	cached_hard_cone	28	N16723	control0	N16723::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16723__control0	0.26779213547706604	0.0026779213547706605	0.26779213547706604	0.49550071358680725	-0.05274330452084541	-4.511037603020668	-5.083507239818573	0.26779213547706604	-0.6485832929611206	0.03208676353096962	0.04763398692011833
scratch_0p00	b15_C	initial	cached_hard_cone	29	N16723	control1	N16723::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16723__control1	0.2682285010814667	0.002682285010814667	0.2682285010814667	0.501785397529602	-0.05224321782588959	-4.45430788397789	-5.031818307936192	0.2682285010814667	-0.6503794193267822	0.030663061887025833	0.04723553732037544
scratch_0p00	b15_C	initial	cached_hard_cone	30	N16723	observe	N16723::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16723__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_hard_cone	31	__buf_split_11	control0	__buf_split_11::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_11__control0	0.2675171494483948	0.0026751714944839478	0.2675171494483948	0.490384578704834	-0.05170771852135658	-4.4128701239824295	-4.981296420097351	0.2675171494483948	-0.6432417631149292	0.027415689080953598	0.048455704003572464
scratch_0p00	b15_C	initial	cached_hard_cone	32	__buf_split_11	control1	__buf_split_11::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_11__control1	0.2674780488014221	0.0026747804880142213	0.2674780488014221	0.5037055015563965	-0.051561497151851654	-4.384966164827347	-4.963353827595711	0.2674780488014221	-0.6488839983940125	0.02580597624182701	0.04772244021296501
scratch_0p00	b15_C	initial	cached_hard_cone	33	__buf_split_11	observe	__buf_split_11::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_11__observe	0.2665626108646393	0.002665626108646393	0.2665626108646393	0.49142900109291077	-0.05342714488506317	-4.584722876548767	-5.15321658551693	0.2665626108646393	-0.6412312388420105	0.03309272602200508	0.04857729747891426
scratch_0p00	b15_C	initial	cached_hard_cone	34	N16725	control0	N16725::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16725__control0	0.26779213547706604	0.0026779213547706605	0.26779213547706604	0.49550068378448486	-0.05274328961968422	-4.511036142706871	-5.083505757153034	0.26779213547706604	-0.6485832929611206	0.032086748629808426	0.047633979469537735
scratch_0p00	b15_C	initial	cached_hard_cone	35	N16725	control1	N16725::control1	ok	0.030510000000000037	0.030510000000000037	0	0.84815	0.84815	3526	3526		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16725__control1	0.26822856068611145	0.0026822856068611147	0.26822856068611145	0.5017854571342468	-0.05224323272705078	-4.45430925488472	-5.0318197682499886	0.26822856068611145	-0.6503794193267822	0.030663054436445236	0.04723553732037544
scratch_0p00	b15_C	initial	cached_hard_cone	36	N16725	observe	N16725::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16725__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_hard_cone	37	__buf_split_13	control0	__buf_split_13::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_13__control0	0.2675171196460724	0.002675171196460724	0.2675171196460724	0.49038460850715637	-0.051707711070775986	-4.41286937892437	-4.981295675039291	0.2675171196460724	-0.6432416439056396	0.027415689080953598	0.04845569655299187
scratch_0p00	b15_C	initial	cached_hard_cone	38	__buf_split_13	control1	__buf_split_13::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_13__control1	0.26747795939445496	0.0026747795939445498	0.26747795939445496	0.5037054419517517	-0.051561471074819565	-4.38496370613575	-4.963351257145405	0.26747795939445496	-0.6488839387893677	0.02580595389008522	0.047722432762384415
scratch_0p00	b15_C	initial	cached_hard_cone	39	__buf_split_13	observe	__buf_split_13::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_13__observe	0.26656267046928406	0.0026656267046928405	0.26656267046928406	0.49142900109291077	-0.05342715233564377	-4.584723562002182	-5.153217315673828	0.26656267046928406	-0.6412311792373657	0.033092696219682693	0.048577312380075455
scratch_0p00	b15_C	initial	cached_hard_cone	40	N16727	control0	N16727::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16727__control0	0.26779213547706604	0.0026779213547706605	0.26779213547706604	0.49550071358680725	-0.05274330452084541	-4.511037603020668	-5.083507239818573	0.26779213547706604	-0.6485832929611206	0.03208676353096962	0.04763398692011833
scratch_0p00	b15_C	initial	cached_hard_cone	41	N16727	control1	N16727::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16727__control1	0.26822856068611145	0.0026822856068611147	0.26822856068611145	0.5017854571342468	-0.05224323272705078	-4.45430925488472	-5.0318197682499886	0.26822856068611145	-0.6503794193267822	0.030663054436445236	0.04723553732037544
scratch_0p00	b15_C	initial	cached_hard_cone	42	N16727	observe	N16727::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16727__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_hard_cone	43	__buf_split_15	control0	__buf_split_15::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_15__control0	0.26751717925071716	0.0026751717925071715	0.26751717925071716	0.490384578704834	-0.051707711070775986	-4.412869349122047	-4.981295667588711	0.26751717925071716	-0.6432416439056396	0.027415689080953598	0.04845569655299187
scratch_0p00	b15_C	initial	cached_hard_cone	44	__buf_split_15	control1	__buf_split_15::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_15__control1	0.26747798919677734	0.0026747798919677735	0.26747798919677734	0.5037055015563965	-0.05156148225069046	-4.384964734315872	-4.963352352380753	0.26747798919677734	-0.6488839983940125	0.025805961340665817	0.04772244021296501
scratch_0p00	b15_C	initial	cached_hard_cone	45	__buf_split_15	observe	__buf_split_15::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_15__observe	0.26656267046928406	0.0026656267046928405	0.26656267046928406	0.49142900109291077	-0.05342715233564377	-4.584723562002182	-5.153217315673828	0.26656267046928406	-0.6412311792373657	0.033092696219682693	0.048577312380075455
scratch_0p00	b15_C	initial	cached_hard_cone	46	N16729	control0	N16729::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16729__control0	0.26779213547706604	0.0026779213547706605	0.26779213547706604	0.49550071358680725	-0.05274330452084541	-4.511037603020668	-5.083507239818573	0.26779213547706604	-0.6485832929611206	0.03208676353096962	0.04763398692011833
scratch_0p00	b15_C	initial	cached_hard_cone	47	N16729	control1	N16729::control1	ok	0.030510000000000037	0.030510000000000037	0	0.84815	0.84815	3526	3526		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16729__control1	0.26822856068611145	0.0026822856068611147	0.26822856068611145	0.5017854571342468	-0.05224323272705078	-4.45430925488472	-5.0318197682499886	0.26822856068611145	-0.6503794193267822	0.030663054436445236	0.04723553732037544
scratch_0p00	b15_C	initial	cached_hard_cone	48	N16729	observe	N16729::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16729__observe	0.26535677909851074	0.0026535677909851076	0.26535677909851074	0.4902542233467102	-0.05419696122407913	-4.664085119962692	-5.230793371796608	0.26535677909851074	-0.6449489593505859	0.03756164386868477	0.047961968928575516
scratch_0p00	b15_C	initial	cached_stride	1	__buf_split_1	control0	__buf_split_1::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control0	0.26751708984375	0.0026751708984375	0.26751708984375	0.490384578704834	-0.05170770362019539	-4.412868693470955	-4.981294944882393	0.26751708984375	-0.6432417035102844	0.027415696531534195	0.04845568165183067
scratch_0p00	b15_C	initial	cached_stride	2	__buf_split_1	control1	__buf_split_1::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control1	0.26747798919677734	0.0026747798919677735	0.26747798919677734	0.5037053823471069	-0.05156145617365837	-4.384962245821953	-4.963349774479866	0.26747798919677734	-0.6488840579986572	0.025805938988924026	0.047722432762384415
scratch_0p00	b15_C	initial	cached_stride	3	__buf_split_1	observe	__buf_split_1::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__observe	0.2665630877017975	0.0026656308770179747	0.2665630877017975	0.49142688512802124	-0.05342738702893257	-4.584748730063438	-5.1532412096858025	0.2665630877017975	-0.6412311792373657	0.0330931730568409	0.048577409237623215
scratch_0p00	b15_C	initial	cached_stride	4	N17981	control0	N17981::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N17981__control0	0.26548948884010315	0.0026548948884010317	0.26548948884010315	0.4891030490398407	-0.053006403148174286	-4.546047776937485	-5.111992180347443	0.26548948884010315	-0.6463688611984253	0.03282357379794121	0.04843269661068916
scratch_0p00	b15_C	initial	cached_stride	5	N17981	control1	N17981::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N17981__control1	0.2676641047000885	0.002676641047000885	0.2676641047000885	0.4941518008708954	-0.05226141959428787	-4.464326053857803	-5.035687983036041	0.2676641047000885	-0.6448869705200195	0.03176823630928993	0.048277128487825394
scratch_0p00	b15_C	initial	cached_stride	6	N17981	observe	N17981::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N17981__observe	0.26506340503692627	0.002650634050369263	0.26506340503692627	0.48338446021080017	-0.05449046939611435	-4.7005990743637085	-5.261934973299503	0.26506340503692627	-0.6405338644981384	0.03899451717734337	0.049269650131464005
scratch_0p00	b15_C	initial	cached_stride	7	__buf_split_2536	control0	__buf_split_2536::control0	ok	0.028960000000000097	0.028960000000000097	0	0.8466	0.8466	3562	3562		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_2536__control0	0.2670842409133911	0.0026708424091339113	0.2670842409133911	0.490509957075119	-0.0516781285405159	-4.41021865606308	-4.978414304554462	0.2670842409133911	-0.6422539949417114	0.027548376470804214	0.04835214838385582
scratch_0p00	b15_C	initial	cached_stride	8	__buf_split_2536	control1	__buf_split_2536::control1	ok	0.03266000000000013	0.03266000000000013	0	0.8503000000000001	0.8503000000000001	3476	3476		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_2536__control1	0.2669990360736847	0.0026699903607368468	0.2669990360736847	0.506070613861084	-0.05220894515514374	-4.447824865579605	-5.027627103030682	0.2669990360736847	-0.6492406725883484	0.02631964161992073	0.048304248601198196
scratch_0p00	b15_C	initial	cached_stride	9	__buf_split_2536	observe	__buf_split_2536::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_2536__observe	0.2661944329738617	0.002661944329738617	0.2661944329738617	0.4899492561817169	-0.05357768014073372	-4.601624324917793	-5.168732091784477	0.2661944329738617	-0.6422379016876221	0.03439183160662651	0.048691149801015854
scratch_0p00	b15_C	initial	cached_stride	10	N11452	control0	N11452::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N11452__control0	0.2750585973262787	0.002750585973262787	0.2750585973262787	0.4941568672657013	-0.05033356696367264	-4.264141231775284	-4.841052830219269	0.2750585973262787	-0.6375619769096375	0.024945255368947983	0.048488322645425797
scratch_0p00	b15_C	initial	cached_stride	11	N11452	control1	N11452::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N11452__control1	0.27233901619911194	0.0027233901619911193	0.27233901619911194	0.5062867999076843	-0.05050456151366234	-4.271830335259438	-4.855799697339535	0.27233901619911194	-0.6444358825683594	0.023597169667482376	0.048277195543050766
scratch_0p00	b15_C	initial	cached_stride	12	N11452	observe	N11452::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N11452__observe	0.26850399374961853	0.0026850399374961855	0.26850399374961853	0.4943822920322418	-0.05193875730037689	-4.430989444255829	-5.003154158592224	0.26850399374961853	-0.6426176428794861	0.031480614095926285	0.04785003140568733
scratch_0p00	b15_C	initial	cached_stride	13	__buf_split_4089	control0	__buf_split_4089::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_4089__control0	0.2698710560798645	0.002698710560798645	0.2698710560798645	0.493303507566452	-0.050858207046985626	-4.322646141052246	-4.8950270637869835	0.2698710560798645	-0.6391635537147522	0.025076474994421005	0.04827278479933739
scratch_0p00	b15_C	initial	cached_stride	14	__buf_split_4089	control1	__buf_split_4089::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_4089__control1	0.270546019077301	0.00270546019077301	0.270546019077301	0.4979344606399536	-0.051224999129772186	-4.354019433259964	-4.930379793047905	0.270546019077301	-0.6429767608642578	0.026341725140810013	0.048298757523298264
scratch_0p00	b15_C	initial	cached_stride	15	__buf_split_4089	observe	__buf_split_4089::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_4089__observe	0.27081790566444397	0.00270817905664444	0.27081790566444397	0.48613712191581726	-0.05302979424595833	-4.546024397015572	-5.1137406677007675	0.27081790566444397	-0.6381815671920776	0.034140694886446	0.04859847202897072
scratch_0p00	b15_C	initial	cached_stride	16	__buf_split_4693	control0	__buf_split_4693::control0	ok	0.03064000000000011	0.03064000000000011	0	0.84828	0.84828	3523	3523		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_4693__control0	0.27133697271347046	0.0027133697271347046	0.27133697271347046	0.4840506613254547	-0.05086956173181534	-4.331568539142609	-4.8981092646718025	0.27133697271347046	-0.6364089250564575	0.02734004333615303	0.04779737815260887
scratch_0p00	b15_C	initial	cached_stride	17	__buf_split_4693	control1	__buf_split_4693::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_4693__control1	0.27333295345306396	0.00273332953453064	0.27333295345306396	0.4891118109226227	-0.049913786351680756	-4.228933870792389	-4.800767444074154	0.27333295345306396	-0.6373902559280396	0.026477377861738205	0.04811931774020195
scratch_0p00	b15_C	initial	cached_stride	18	__buf_split_4693	observe	__buf_split_4693::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_4693__observe	0.2734428644180298	0.0027344286441802978	0.2734428644180298	0.481524258852005	-0.05195346102118492	-4.440378978848457	-5.006604321300983	0.2734428644180298	-0.6335983872413635	0.032837558537721634	0.048044782131910324
scratch_0p00	b15_C	initial	cached_stride	19	__buf_split_5349	control0	__buf_split_5349::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5349__control0	0.2696799337863922	0.0026967993378639223	0.2696799337863922	0.4902590215206146	-0.0493965670466423	-4.1797177493572235	-4.749671965837479	0.2696799337863922	-0.640828013420105	0.024615135043859482	0.04924154654145241
scratch_0p00	b15_C	initial	cached_stride	20	__buf_split_5349	control1	__buf_split_5349::control1	ok	0.03029000000000015	0.03029000000000015	0	0.8479300000000001	0.8479300000000001	3531	3531		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5349__control1	0.26998206973075867	0.0026998206973075866	0.26998206973075867	0.4943898618221283	-0.04980536177754402	-4.216164246201515	-4.78944319486618	0.26998206973075867	-0.6434757113456726	0.027045700699090958	0.0494559146463871
scratch_0p00	b15_C	initial	cached_stride	21	__buf_split_5349	observe	__buf_split_5349::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5349__observe	0.2719496190547943	0.002719496190547943	0.2719496190547943	0.47693952918052673	-0.05013951659202576	-4.265062510967255	-4.826729372143745	0.2719496190547943	-0.6304975748062134	0.030285153537988663	0.045705635100603104
scratch_0p00	b15_C	initial	cached_stride	22	N7958	control0	N7958::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N7958__control0	0.27300217747688293	0.0027300217747688294	0.27300217747688293	0.49591079354286194	-0.051066212356090546	-4.33770826458931	-4.914392992854118	0.27300217747688293	-0.6431061029434204	0.02775932475924492	0.04657772555947304
