split	benchmark_id	state_id	candidate_strategy	input_rows	kept_rows	positive	zero	negative	control_negative	observe_negative	decision	reason
train	subckt_0318	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0318	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0319	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0319	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0319	initial	cached_stride	36	0	34	0	2	1	1	drop	negative<3
train	subckt_0320	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0320	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0320	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0321	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0321	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0321	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0322	initial	cached_hard_cone	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0322	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0322	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0323	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0323	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0323	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0324	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0324	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0324	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0326	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0326	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0326	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0327	initial	cached_hard_cone	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0327	initial	cached_random	18	0	16	0	2	2	0	drop	negative<3
train	subckt_0327	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
train	subckt_0328	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0328	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0328	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0329	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0329	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0329	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0330	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0330	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0330	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0332	initial	cached_hard_cone	36	0	35	0	1	0	1	drop	negative<3
train	subckt_0332	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0332	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0333	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0333	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0333	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0336	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0336	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0336	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0337	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0337	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0337	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0338	initial	cached_hard_cone	36	36	17	0	19	18	1	keep	balanced
train	subckt_0338	initial	cached_random	36	36	13	0	23	23	0	keep	balanced
train	subckt_0338	initial	cached_stride	36	36	13	0	23	23	0	keep	balanced
train	subckt_0339	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0339	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0339	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0340	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0340	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0340	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0341	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0341	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0341	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0342	initial	cached_hard_cone	36	0	11	25	0	0	0	drop	negative<3
train	subckt_0342	initial	cached_random	36	0	11	25	0	0	0	drop	negative<3
train	subckt_0342	initial	cached_stride	36	0	13	23	0	0	0	drop	negative<3
train	subckt_0343	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0343	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0343	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0345	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0345	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0345	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0346	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0346	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0346	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0347	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0347	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0347	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0349	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0349	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0349	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0351	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0351	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0351	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0352	initial	cached_hard_cone	36	0	0	34	2	2	0	drop	negative<3
train	subckt_0352	initial	cached_random	36	0	0	32	4	4	0	drop	positive<3
train	subckt_0352	initial	cached_stride	36	0	0	32	4	4	0	drop	positive<3
train	subckt_0353	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0353	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0353	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0354	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0354	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0354	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0355	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0355	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0355	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0356	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0356	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0356	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0357	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0357	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0357	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0359	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0359	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0359	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0360	initial	cached_hard_cone	36	0	34	0	2	2	0	drop	negative<3
train	subckt_0360	initial	cached_random	36	36	28	0	8	7	1	keep	balanced
train	subckt_0360	initial	cached_stride	36	36	27	0	9	6	3	keep	balanced
train	subckt_0361	initial	cached_hard_cone	36	0	6	30	0	0	0	drop	negative<3
train	subckt_0361	initial	cached_random	36	0	10	26	0	0	0	drop	negative<3
train	subckt_0361	initial	cached_stride	36	0	10	26	0	0	0	drop	negative<3
train	subckt_0364	initial	cached_hard_cone	36	0	34	0	2	1	1	drop	negative<3
train	subckt_0364	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0364	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0365	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0365	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0365	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0367	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0367	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0367	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0368	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0368	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0368	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0370	initial	cached_hard_cone	36	36	33	0	3	3	0	keep	balanced
train	subckt_0370	initial	cached_random	36	36	18	0	18	18	0	keep	balanced
train	subckt_0370	initial	cached_stride	36	36	20	0	16	16	0	keep	balanced
train	subckt_0371	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0371	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0371	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
train	subckt_0372	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0372	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0372	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0373	initial	cached_hard_cone	36	36	12	0	24	24	0	keep	balanced
train	subckt_0373	initial	cached_random	36	36	30	0	6	6	0	keep	balanced
train	subckt_0373	initial	cached_stride	36	36	26	0	10	10	0	keep	balanced
train	subckt_0375	initial	cached_hard_cone	36	36	28	0	8	6	2	keep	balanced
train	subckt_0375	initial	cached_random	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0375	initial	cached_stride	36	36	32	0	4	2	2	keep	balanced
train	subckt_0377	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0377	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0377	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0380	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0380	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0380	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0382	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0382	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0382	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0384	initial	cached_hard_cone	18	18	9	0	9	9	0	keep	balanced
train	subckt_0384	initial	cached_random	18	18	10	0	8	8	0	keep	balanced
train	subckt_0384	initial	cached_stride	18	18	7	0	11	10	1	keep	balanced
train	subckt_0385	initial	cached_hard_cone	36	0	34	0	2	2	0	drop	negative<3
train	subckt_0385	initial	cached_random	36	0	34	0	2	2	0	drop	negative<3
train	subckt_0385	initial	cached_stride	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0386	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0386	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0386	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0387	initial	cached_hard_cone	36	36	32	0	4	2	2	keep	balanced
train	subckt_0387	initial	cached_random	36	0	34	0	2	2	0	drop	negative<3
train	subckt_0387	initial	cached_stride	36	0	34	0	2	2	0	drop	negative<3
train	subckt_0388	initial	cached_hard_cone	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0388	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0388	initial	cached_stride	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0389	initial	cached_hard_cone	36	0	0	35	1	1	0	drop	negative<3
train	subckt_0389	initial	cached_random	36	0	0	35	1	1	0	drop	negative<3
train	subckt_0389	initial	cached_stride	36	0	0	35	1	1	0	drop	negative<3
train	subckt_0390	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0390	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0390	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0391	initial	cached_hard_cone	18	18	7	0	11	11	0	keep	balanced
train	subckt_0391	initial	cached_random	18	18	7	0	11	11	0	keep	balanced
train	subckt_0391	initial	cached_stride	18	18	9	0	9	9	0	keep	balanced
train	subckt_0393	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0393	initial	cached_random	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0393	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0394	initial	cached_hard_cone	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0394	initial	cached_random	36	0	36	0	0	0	0	drop	negative<3
train	subckt_0394	initial	cached_stride	36	0	35	0	1	1	0	drop	negative<3
train	subckt_0395	initial	cached_hard_cone	36	36	12	0	24	24	0	keep	balanced
train	subckt_0395	initial	cached_random	36	36	12	0	24	24	0	keep	balanced
train	subckt_0395	initial	cached_stride	36	36	12	0	24	24	0	keep	balanced
train	subckt_0397	initial	cached_hard_cone	36	0	0	34	2	2	0	drop	negative<3
train	subckt_0397	initial	cached_random	36	0	0	36	0	0	0	drop	negative<3
train	subckt_0397	initial	cached_stride	36	0	0	34	2	2	0	drop	negative<3
expanded_val	subckt_0008	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0008	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0008	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0045	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0045	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0045	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0050	initial	cached_hard_cone	18	18	7	0	11	11	0	keep	balanced
expanded_val	subckt_0050	initial	cached_random	18	18	5	0	13	12	1	keep	balanced
expanded_val	subckt_0050	initial	cached_stride	18	18	5	0	13	12	1	keep	balanced
expanded_val	subckt_0106	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0106	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0106	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0111	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0111	initial	cached_random	18	18	8	0	10	10	0	keep	balanced
expanded_val	subckt_0111	initial	cached_stride	18	18	6	0	12	11	1	keep	balanced
expanded_val	subckt_0150	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0150	initial	cached_random	18	18	7	0	11	11	0	keep	balanced
expanded_val	subckt_0150	initial	cached_stride	18	18	5	0	13	12	1	keep	balanced
expanded_val	subckt_0164	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0164	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0164	initial	cached_stride	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0216	initial	cached_hard_cone	18	18	9	0	9	9	0	keep	balanced
expanded_val	subckt_0216	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0216	initial	cached_stride	18	18	9	0	9	9	0	keep	balanced
expanded_val	subckt_0217	initial	cached_hard_cone	18	18	9	0	9	9	0	keep	balanced
expanded_val	subckt_0217	initial	cached_random	18	18	8	0	10	10	0	keep	balanced
expanded_val	subckt_0217	initial	cached_stride	18	18	9	0	9	9	0	keep	balanced
expanded_val	subckt_0249	initial	cached_hard_cone	18	18	7	0	11	11	0	keep	balanced
expanded_val	subckt_0249	initial	cached_random	18	18	6	0	12	11	1	keep	balanced
expanded_val	subckt_0249	initial	cached_stride	18	18	10	0	8	8	0	keep	balanced
expanded_val	subckt_0251	initial	cached_hard_cone	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0251	initial	cached_random	18	0	17	0	1	1	0	drop	negative<3
expanded_val	subckt_0251	initial	cached_stride	18	18	14	0	4	2	2	keep	balanced
expanded_val	subckt_0298	initial	cached_hard_cone	18	0	16	0	2	2	0	drop	negative<3
expanded_val	subckt_0298	initial	cached_random	18	0	18	0	0	0	0	drop	negative<3
expanded_val	subckt_0298	initial	cached_stride	18	0	17	0	1	1	0	drop	negative<3
expanded_val	subckt_0299	initial	cached_hard_cone	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0299	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0299	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0350	initial	cached_hard_cone	18	18	15	0	3	3	0	keep	balanced
expanded_val	subckt_0350	initial	cached_random	18	18	11	0	7	7	0	keep	balanced
expanded_val	subckt_0350	initial	cached_stride	18	18	12	0	6	6	0	keep	balanced
expanded_val	subckt_0362	initial	cached_hard_cone	18	18	7	0	11	11	0	keep	balanced
expanded_val	subckt_0362	initial	cached_random	18	18	5	0	13	12	1	keep	balanced
expanded_val	subckt_0362	initial	cached_stride	18	18	7	0	11	11	0	keep	balanced
expanded_val	subckt_0399	initial	cached_hard_cone	18	18	10	0	8	8	0	keep	balanced
expanded_val	subckt_0399	initial	cached_random	18	18	6	0	12	12	0	keep	balanced
expanded_val	subckt_0399	initial	cached_stride	18	18	6	0	12	12	0	keep	balanced
transfer_eval_only	b15_C	initial	cached_hard_cone	48	0	48	0	0	0	0	eval_only	transfer_not_used_for_training
transfer_eval_only	b15_C	initial	cached_stride	48	0	48	0	0	0	0	eval_only	transfer_not_used_for_training
transfer_eval_only	b15_C	initial	hard_fault_recall_union	48	0	48	0	0	0	0	eval_only	transfer_not_used_for_training
transfer_eval_only	i2c_aig	initial	cached_hard_cone	48	0	16	0	32	32	0	eval_only	transfer_not_used_for_training
transfer_eval_only	i2c_aig	initial	cached_stride	48	0	16	0	32	32	0	eval_only	transfer_not_used_for_training
transfer_eval_only	i2c_aig	initial	hard_fault_recall_union	48	0	14	0	34	32	2	eval_only	transfer_not_used_for_training
