line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
36,__tpi_not_test_en->__tpi_cp_16___aig_not_12684 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_16___aig_not_12684,__tpi_cp_16___aig_not_12684,1,undetected,__tpi_cp_16___aig_not_12684,__tpi_cp_16___aig_not_12684,__tpi_cp_16___aig_not_12684,sa1,1
37,__tpi_not_test_en->__tpi_cp_13___aig_not_12662 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13___aig_not_12662,__tpi_cp_13___aig_not_12662,1,undetected,__tpi_cp_13___aig_not_12662,__tpi_cp_13___aig_not_12662,__tpi_cp_13___aig_not_12662,sa1,1
38,test_en->__tpi_cp_118___aig_and_12661 /0 undetected,input_edge,test_en,__tpi_cp_118___aig_and_12661,__tpi_cp_118___aig_and_12661,0,undetected,__tpi_cp_118___aig_and_12661,__tpi_cp_118___aig_and_12661,__tpi_cp_118___aig_and_12661,sa0,1
39,__tpi_not_test_en->__tpi_cp_112___aig_not_12667 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_112___aig_not_12667,__tpi_cp_112___aig_not_12667,1,undetected,__tpi_cp_112___aig_not_12667,__tpi_cp_112___aig_not_12667,__tpi_cp_112___aig_not_12667,sa1,1
40,__tpi_not_test_en->__tpi_cp_93___aig_not_12702 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_93___aig_not_12702,__tpi_cp_93___aig_not_12702,1,undetected,__tpi_cp_93___aig_not_12702,__tpi_cp_93___aig_not_12702,__tpi_cp_93___aig_not_12702,sa1,1
41,test_en->__tpi_cp_101_new_n5587 /0 undetected,input_edge,test_en,__tpi_cp_101_new_n5587,__tpi_cp_101_new_n5587,0,undetected,__tpi_cp_101_new_n5587,__tpi_cp_101_new_n5587,__tpi_cp_101_new_n5587,sa0,1
42,__tpi_not_test_en->__tpi_cp_5___aig_and_12683 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_5___aig_and_12683,__tpi_cp_5___aig_and_12683,1,undetected,__tpi_cp_5___aig_and_12683,__tpi_cp_5___aig_and_12683,__tpi_cp_5___aig_and_12683,sa1,1
43,__tpi_not_test_en->__tpi_cp_21___aig_not_12657 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___aig_not_12657,__tpi_cp_21___aig_not_12657,1,undetected,__tpi_cp_21___aig_not_12657,__tpi_cp_21___aig_not_12657,__tpi_cp_21___aig_not_12657,sa1,1
44,test_en->__tpi_cp_89___aig_and_12728 /0 undetected,input_edge,test_en,__tpi_cp_89___aig_and_12728,__tpi_cp_89___aig_and_12728,0,undetected,__tpi_cp_89___aig_and_12728,__tpi_cp_89___aig_and_12728,__tpi_cp_89___aig_and_12728,sa0,1
45,__tpi_not_test_en->__tpi_cp_100___aig_not_12700 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_100___aig_not_12700,__tpi_cp_100___aig_not_12700,1,undetected,__tpi_cp_100___aig_not_12700,__tpi_cp_100___aig_not_12700,__tpi_cp_100___aig_not_12700,sa1,1
46,__tpi_not_test_en->__tpi_cp_18___aig_not_12679 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_18___aig_not_12679,__tpi_cp_18___aig_not_12679,1,undetected,__tpi_cp_18___aig_not_12679,__tpi_cp_18___aig_not_12679,__tpi_cp_18___aig_not_12679,sa1,1
47,test_en->__tpi_cp_154___aig_and_12647 /0 undetected,input_edge,test_en,__tpi_cp_154___aig_and_12647,__tpi_cp_154___aig_and_12647,0,undetected,__tpi_cp_154___aig_and_12647,__tpi_cp_154___aig_and_12647,__tpi_cp_154___aig_and_12647,sa0,1
48,__tpi_not_test_en->__tpi_cp_11___aig_not_12648 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_11___aig_not_12648,__tpi_cp_11___aig_not_12648,1,undetected,__tpi_cp_11___aig_not_12648,__tpi_cp_11___aig_not_12648,__tpi_cp_11___aig_not_12648,sa1,1
49,test_en->__tpi_cp_120___aig_and_12640 /0 undetected,input_edge,test_en,__tpi_cp_120___aig_and_12640,__tpi_cp_120___aig_and_12640,0,undetected,__tpi_cp_120___aig_and_12640,__tpi_cp_120___aig_and_12640,__tpi_cp_120___aig_and_12640,sa0,1
50,__tpi_not_test_en->__tpi_cp_15___aig_not_12692 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_15___aig_not_12692,__tpi_cp_15___aig_not_12692,1,undetected,__tpi_cp_15___aig_not_12692,__tpi_cp_15___aig_not_12692,__tpi_cp_15___aig_not_12692,sa1,1
51,__buf_split_7031 /1 undetected,output,,__buf_split_7031,__buf_split_7031,1,undetected,__buf_split_7031,__buf_split_7031,__buf_split_7031,sa1,1
52,test_en->__tpi_cp_141___buf_split_7030 /0 undetected,input_edge,test_en,__tpi_cp_141___buf_split_7030,__tpi_cp_141___buf_split_7030,0,undetected,__tpi_cp_141___buf_split_7030,__tpi_cp_141___buf_split_7030,__tpi_cp_141___buf_split_7030,sa0,1
53,__aig_not_11916 /1 undetected,output,,__aig_not_11916,__aig_not_11916,1,undetected,__aig_not_11916,__aig_not_11916,__aig_not_11916,sa1,1
54,__buf_split_7029 /1 undetected,output,,__buf_split_7029,__buf_split_7029,1,undetected,__buf_split_7029,__buf_split_7029,__buf_split_7029,sa1,1
55,__aig_not_11913 /1 undetected,output,,__aig_not_11913,__aig_not_11913,1,undetected,__aig_not_11913,__aig_not_11913,__aig_not_11913,sa1,1
56,__tpi_not_test_en->__tpi_cp_7_new_n5604 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_7_new_n5604,__tpi_cp_7_new_n5604,1,undetected,__tpi_cp_7_new_n5604,__tpi_cp_7_new_n5604,__tpi_cp_7_new_n5604,sa1,1
57,__tpi_not_test_en->__tpi_cp_87___aig_not_12736 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_87___aig_not_12736,__tpi_cp_87___aig_not_12736,1,undetected,__tpi_cp_87___aig_not_12736,__tpi_cp_87___aig_not_12736,__tpi_cp_87___aig_not_12736,sa1,1
58,__tpi_not_test_en->__tpi_cp_82___aig_not_11883 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_82___aig_not_11883,__tpi_cp_82___aig_not_11883,1,undetected,__tpi_cp_82___aig_not_11883,__tpi_cp_82___aig_not_11883,__tpi_cp_82___aig_not_11883,sa1,1
59,__tpi_not_test_en->__tpi_cp_9_new_n5238 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_9_new_n5238,__tpi_cp_9_new_n5238,1,undetected,__tpi_cp_9_new_n5238,__tpi_cp_9_new_n5238,__tpi_cp_9_new_n5238,sa1,1
60,__tpi_not_test_en->__tpi_cp_109_new_n5254 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_109_new_n5254,__tpi_cp_109_new_n5254,1,undetected,__tpi_cp_109_new_n5254,__tpi_cp_109_new_n5254,__tpi_cp_109_new_n5254,sa1,1
61,__tpi_not_test_en->__tpi_cp_76_new_n5592 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_76_new_n5592,__tpi_cp_76_new_n5592,1,undetected,__tpi_cp_76_new_n5592,__tpi_cp_76_new_n5592,__tpi_cp_76_new_n5592,sa1,1
62,__tpi_not_test_en->__tpi_cp_152_new_n5243 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_152_new_n5243,__tpi_cp_152_new_n5243,1,undetected,__tpi_cp_152_new_n5243,__tpi_cp_152_new_n5243,__tpi_cp_152_new_n5243,sa1,1
63,__tpi_not_test_en->__tpi_cp_95___aig_not_11885 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_95___aig_not_11885,__tpi_cp_95___aig_not_11885,1,undetected,__tpi_cp_95___aig_not_11885,__tpi_cp_95___aig_not_11885,__tpi_cp_95___aig_not_11885,sa1,1
