split	checkpoint_name	method	benchmark_id	state_id	candidate_strategy	score_field	candidate_count	spearman	kendall_tau	pearson	topk	topk_real_gain_by_pred	topk_hit_rate	top1_real_delta_tc	top1_regret	sign_accuracy	negative_top1	calibration_slope	calibration_intercept
expanded	Q_v0_rank0p5	group_rank_pct	subckt_0399	initial	cached_stride	q_calibrated	18	0.739691326985495	0.76	0.6983211174941729	5	0.00029799999999995385	1.0	0.00032999999999994145	0.0	0.3333333333333333	0	0.002457192982456052	-0.0022974853801169103
expanded	Q_v0_rank0p5	circuit_zscore	subckt_0399	initial	cached_stride	q_calibrated	18	0.739691326985495	0.76	0.703151540414604	5	0.00029799999999995385	1.0	0.00032999999999994145	0.0	0.8888888888888888	0	0.0007904648575401953	-0.0009115823471695168
expanded	Q_v0_rank0p5	global_zscore	subckt_0399	initial	cached_stride	q_calibrated	18	0.739691326985495	0.76	0.7031515404146038	5	0.00029799999999995385	1.0	0.00032999999999994145	0.0	0.6666666666666666	0	0.0044723112166089015	-0.0017036851088919423
expanded	Q_v0_rank0p5	platt	subckt_0399	initial	cached_stride	q_calibrated	18	0.739691326985495	0.76	0.7031057276631163	5	0.00029799999999995385	1.0	0.00032999999999994145	0.0	0.3333333333333333	0	0.014233128250616954	-0.008110298479759992
expanded	Q_v0_rank1p0	raw	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.6470217923261162	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.6666666666666666	0	0.007746588786145894	-0.0023635616185510547
expanded	Q_v0_rank1p0	group_center	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.6470217923261162	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.7222222222222222	0	0.007746588786145894	-0.0008699999999999264
expanded	Q_v0_rank1p0	group_zscore	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.6470217923261162	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.7222222222222222	0	0.0020588107361816954	-0.0008699999999999264
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.7268973606788075	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.3333333333333333	0	0.007578947368420966	-0.00465947368421041
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.6470217923261162	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.5	0	0.008114897741270678	-0.0028116278502303424
expanded	Q_v0_rank1p0	global_zscore	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.6470217923261162	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.3333333333333333	0	0.01005138591292529	-0.005333032890793645
expanded	Q_v0_rank1p0	platt	subckt_0008	initial	cached_hard_cone	q_calibrated	18	0.7268973606788074	0.8888888888888888	0.6381770281390846	5	0.0022800000000000376	1.0	0.003630000000000022	0.0	0.3333333333333333	0	0.027549063670879375	-0.01741110773404849
expanded	Q_v0_rank1p0	raw	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.8348800597011572	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	1.0	0	0.03369482975214218	0.019395063041993545
expanded	Q_v0_rank1p0	group_center	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.8348800597011572	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	0.9444444444444444	0	0.03369482975214218	0.012965000000000036
expanded	Q_v0_rank1p0	group_zscore	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.8348800597011573	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	0.9444444444444444	0	0.041547309398718105	0.012965000000000036
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.7236686502322998	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	0.3333333333333333	0	0.11800403508771941	-0.046037017543859665
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.8348800597011572	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	1.0	0	0.03529683908576182	0.017446138707566745
expanded	Q_v0_rank1p0	global_zscore	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.8348800597011572	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	0.8333333333333334	0	0.0437198548236867	0.006478948383754247
expanded	Q_v0_rank1p0	platt	subckt_0008	initial	cached_random	q_calibrated	18	0.9314707695251626	0.90625	0.8118989651042688	5	0.07323600000000005	1.0	0.09676000000000007	0.06373000000000006	0.3333333333333333	0	0.15597184142276863	-0.06121169677709559
expanded	Q_v0_rank1p0	raw	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.8302348999108667	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.9444444444444444	0	0.025534442941586806	0.008993300576921822
expanded	Q_v0_rank1p0	group_center	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.8302348999108667	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.8888888888888888	0	0.025534442941586806	0.004512222222222262
expanded	Q_v0_rank1p0	group_zscore	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.8302348999108669	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.8888888888888888	0	0.03236595477744603	0.004512222222222262
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.676661408267144	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.3333333333333333	0	0.08643649122807025	-0.03870602339181286
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.8302348999108666	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.9444444444444444	0	0.026748469432360204	0.007516376740803394
expanded	Q_v0_rank1p0	global_zscore	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.8302348999108667	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.6666666666666666	0	0.033131555987129246	-0.0007947231404805957
expanded	Q_v0_rank1p0	platt	subckt_0008	initial	cached_stride	q_calibrated	18	0.8267613886689528	0.75	0.7587125805500101	5	0.046766000000000044	1.0	0.11147000000000007	0.0	0.3333333333333333	0	0.11732133619975461	-0.05229452232009345
expanded	Q_v0_rank1p0	raw	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.374938822746981	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.7222222222222222	0	0.002236680516920719	-0.0005471777779262975
expanded	Q_v0_rank1p0	group_center	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.374938822746981	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.6666666666666666	0	0.002236680516920719	-0.0009444444444444761
expanded	Q_v0_rank1p0	group_zscore	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.37493882274698087	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.6666666666666666	0	0.0006826921372534545	-0.0009444444444444761
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.4075544146541119	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.3888888888888889	0	0.0024315789473684183	-0.002160233918128685
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.3749388227469809	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.7222222222222222	0	0.0011497961908018678	-0.0013683327981172165
expanded	Q_v0_rank1p0	global_zscore	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.3749388227469809	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.7222222222222222	0	0.002902146952694588	-0.0014045562607055816
expanded	Q_v0_rank1p0	platt	subckt_0050	initial	cached_hard_cone	q_calibrated	18	0.5916913469811869	0.5490196078431373	0.37479774305885866	5	-0.0002860000000000307	0.0	7.999999999996898e-05	0.0035399999999999876	0.3888888888888889	0	0.007920943442067745	-0.004884227491195685
expanded	Q_v0_rank1p0	raw	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.10508342274010528	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.7777777777777778	0	0.0003636033242250495	-0.001353162737649359
expanded	Q_v0_rank1p0	group_center	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.10508342274010529	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.6111111111111112	0	0.0003636033242250496	-0.0015383333333333638
expanded	Q_v0_rank1p0	group_zscore	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.10508342274010529	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.6111111111111112	0	0.0001872655684402812	-0.0015383333333333638
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.18930959113927023	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.2777777777777778	0	0.001105438596491226	-0.002091052631578977
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.10508342274010529	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.7222222222222222	0	0.00018691525856916893	-0.0014866528328090194
expanded	Q_v0_rank1p0	global_zscore	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.10508342274010526	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.6666666666666666	0	0.00047178408870038606	-0.0014925414571844865
expanded	Q_v0_rank1p0	platt	subckt_0050	initial	cached_random	q_calibrated	18	0.37342464336182235	0.32608695652173914	0.1205640122283547	5	6.999999999997008e-05	1.0	7.999999999996898e-05	0.0017800000000000038	0.2777777777777778	0	0.001844297790744244	-0.0023026705418781744
expanded	Q_v0_rank1p0	raw	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.25151846951772827	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.7777777777777778	0	0.0009105330720681638	-0.0008659050396168573
expanded	Q_v0_rank1p0	group_center	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.25151846951772827	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.7222222222222222	0	0.0009105330720681638	-0.001243333333333368
expanded	Q_v0_rank1p0	group_zscore	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.25151846951772827	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.7222222222222222	0	0.0005583319765783961	-0.001243333333333368
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.25937867871982984	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.2777777777777778	0	0.0018866666666666567	-0.002186666666666696
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.25151846951772827	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.7222222222222222	0	0.0004680719709153735	-0.0012001900649131788
expanded	Q_v0_rank1p0	global_zscore	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.25151846951772827	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.7222222222222222	0	0.0011814386366043215	-0.0012149363196518478
expanded	Q_v0_rank1p0	platt	subckt_0050	initial	cached_stride	q_calibrated	18	0.31831463279142097	0.3402061855670103	0.28458554098586203	5	-0.0002900000000000347	1.0	0.003649999999999931	0.0	0.2777777777777778	0	0.004490120405796304	-0.0032292830831617885
expanded	Q_v0_rank1p0	raw	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.6734161968351619	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.8888888888888888	0	0.012313264063130276	-0.013972851561845506
expanded	Q_v0_rank1p0	group_center	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.6734161968351619	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.6666666666666666	0	0.012313264063130276	-0.02034222222222211
expanded	Q_v0_rank1p0	group_zscore	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.6734161968351617	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.6666666666666666	0	0.010804983934681009	-0.02034222222222211
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.6731309487335058	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.3333333333333333	0	0.035389824561403535	-0.038037134502923876
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.6734161968351619	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.7222222222222222	0	0.010221874494666276	-0.019532596921408997
expanded	Q_v0_rank1p0	global_zscore	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.6734161968351619	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.7222222222222222	0	0.01597675730091942	-0.018692849603873216
expanded	Q_v0_rank1p0	platt	subckt_0111	initial	cached_hard_cone	q_calibrated	18	0.648889126951342	0.5658914728682171	0.7046454378983339	5	-0.004925999999999875	1.0	0.0018000000000001348	0.0	0.3333333333333333	0	0.06048682614824987	-0.04618612826301487
expanded	Q_v0_rank1p0	raw	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.5260170814367299	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.7222222222222222	0	0.02376543720603994	-0.0023299568894001622
expanded	Q_v0_rank1p0	group_center	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.5260170814367299	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.6666666666666666	0	0.02376543720603994	-0.01325555555555544
expanded	Q_v0_rank1p0	group_zscore	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.5260170814367299	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.6666666666666666	0	0.019801285781981256	-0.01325555555555544
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.4582502151717993	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.4444444444444444	0	0.05652421052631586	-0.04151766081871337
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.5260170814367298	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.6666666666666666	0	0.019728913079872307	-0.01306064361445104
expanded	Q_v0_rank1p0	global_zscore	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.5260170814367299	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.6666666666666666	0	0.030836228350536538	-0.01143987417090484
expanded	Q_v0_rank1p0	platt	subckt_0111	initial	cached_random	q_calibrated	18	0.4175640616307171	0.35251798561151076	0.5008760311519382	5	0.010462000000000148	1.0	0.0018000000000001348	0.07397000000000009	0.4444444444444444	0	0.09351227635783896	-0.05375192183782988
expanded	Q_v0_rank1p0	raw	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6179467132811984	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.8333333333333334	0	0.014290522626848308	-0.013787089060927408
expanded	Q_v0_rank1p0	group_center	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6179467132811984	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.6666666666666666	0	0.014290522626848308	-0.019182777777777677
expanded	Q_v0_rank1p0	group_zscore	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6179467132811985	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.6666666666666666	0	0.011007952270314252	-0.019182777777777677
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6544305801677472	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.3333333333333333	0	0.038199473684210505	-0.038282514619882926
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6179467132811985	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.6666666666666666	0	0.01186329863518712	-0.020239615901333587
expanded	Q_v0_rank1p0	global_zscore	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6179467132811984	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.6666666666666666	0	0.018542298008218813	-0.019265022326424946
expanded	Q_v0_rank1p0	platt	subckt_0111	initial	cached_stride	q_calibrated	18	0.5784546172126886	0.5	0.6149298662760295	5	-0.005695999999999923	0.0	0.0047599999999999865	0.002100000000000102	0.3333333333333333	0	0.057496891578985534	-0.04527273618744776
expanded	Q_v0_rank1p0	raw	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.5482872723116372	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.8888888888888888	1	0.009979616712461743	-0.040267536732412686
expanded	Q_v0_rank1p0	group_center	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.5482872723116372	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.8888888888888888	1	0.009979616712461743	-0.05269666666666658
expanded	Q_v0_rank1p0	group_zscore	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.5482872723116372	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.8888888888888888	1	0.022085842697577546	-0.05269666666666658
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.5451730205091057	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.3333333333333333	1	0.07195789473684214	-0.08867561403508764
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.5482872723116374	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.8888888888888888	1	0.02867090517798066	-0.05263221965507026
expanded	Q_v0_rank1p0	global_zscore	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.5482872723116373	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.8888888888888888	1	0.012948793541155272	-0.04409298635336654
expanded	Q_v0_rank1p0	platt	subckt_0150	initial	cached_hard_cone	q_calibrated	18	0.5451730205091055	0.6666666666666666	0.619966134926702	5	-0.029909999999999902	0.0	-0.08117999999999992	0.08545000000000003	0.3333333333333333	1	0.07017950694237213	-0.07811342778853
expanded	Q_v0_rank1p0	raw	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.05562086641874798	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.8333333333333334	1	0.001487108559978455	-0.08762647385361017
expanded	Q_v0_rank1p0	group_center	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.05562086641874798	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.8333333333333334	1	0.001487108559978455	-0.08900277777777772
expanded	Q_v0_rank1p0	group_zscore	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.05562086641874798	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.8333333333333334	1	0.005518568235438075	-0.08900277777777772
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.3500947564534144	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.3888888888888889	1	0.1138184210526316	-0.14591198830409352
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.05562086641874797	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.8333333333333334	1	0.0042723833731273765	-0.0894689920930875
expanded	Q_v0_rank1p0	global_zscore	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.055620866418748006	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.8333333333333334	1	0.001929559247741456	-0.08819652168620709
expanded	Q_v0_rank1p0	platt	subckt_0150	initial	cached_random	q_calibrated	18	0.4466359613445073	0.3013698630136986	0.3730736546461909	5	-0.06457799999999995	0.0	-0.25451999999999997	0.27866	0.3888888888888889	1	0.09294135976882445	-0.12363958500459146
expanded	Q_v0_rank1p0	raw	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.6332624745444655	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.8888888888888888	1	0.025514420526870134	-0.050479801696577876
expanded	Q_v0_rank1p0	group_center	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.6332624745444655	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.8888888888888888	1	0.025514420526870134	-0.08992611111111105
expanded	Q_v0_rank1p0	group_zscore	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.6332624745444655	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.8888888888888888	1	0.061974349763410284	-0.08992611111111105
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.562555504983827	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.2777777777777778	1	0.18039807017543869	-0.1801251461988304
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.6332624745444655	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.8888888888888888	1	0.07330156584907231	-0.08209200974622691
expanded	Q_v0_rank1p0	global_zscore	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.6332624745444654	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.8888888888888888	1	0.03310557642079602	-0.06026015029568714
expanded	Q_v0_rank1p0	platt	subckt_0150	initial	cached_stride	q_calibrated	18	0.6224794913907441	0.4557823129251701	0.649724443365026	5	-0.010169999999999924	1.0	-0.08117999999999992	0.10863	0.2777777777777778	1	0.1642309861034332	-0.14373889807995816
expanded	Q_v0_rank1p0	raw	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.2647450673915802	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.7777777777777778	0	0.0013874626318236705	-0.0004050799996578624
expanded	Q_v0_rank1p0	group_center	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.2647450673915802	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.7777777777777778	0	0.0013874626318236705	-0.0009855555555555728
expanded	Q_v0_rank1p0	group_zscore	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.2647450673915802	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.7777777777777778	0	0.0007768543522689739	-0.0009855555555555728
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.2518721131443226	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.5	0	0.002421754385964869	-0.0021964327485380075
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.26474506739158027	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.7777777777777778	0	0.0007622614376615313	-0.0009683398216323963
expanded	Q_v0_rank1p0	global_zscore	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.2647450673915802	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.7777777777777778	0	0.0018002662510192583	-0.0009369309265947366
expanded	Q_v0_rank1p0	platt	subckt_0216	initial	cached_hard_cone	q_calibrated	18	0.407641788584998	0.3333333333333333	0.25798084260331827	5	0.00012999999999996348	0.0	0.00012999999999996348	0.00820999999999994	0.5	0	0.004961289382627349	-0.003137043171553083
expanded	Q_v0_rank1p0	raw	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.5505215707923018	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.8333333333333334	1	0.002327016961435254	-0.001734239434117592
expanded	Q_v0_rank1p0	group_center	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.5505215707923018	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.8888888888888888	1	0.002327016961435254	-0.0023672222222222306
expanded	Q_v0_rank1p0	group_zscore	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.5505215707923018	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.8888888888888888	1	0.0009676064699571258	-0.0023672222222222306
expanded	Q_v0_rank1p0	group_rank_pct	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.6808015460658022	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.3333333333333333	1	0.003920877192982442	-0.004327660818713452
expanded	Q_v0_rank1p0	circuit_zscore	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.5505215707923018	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.6666666666666666	1	0.0012784454541704966	-0.0026789244507561647
expanded	Q_v0_rank1p0	global_zscore	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.5505215707923017	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.7222222222222222	1	0.0030193606697103983	-0.002626246252571824
expanded	Q_v0_rank1p0	platt	subckt_0216	initial	cached_random	q_calibrated	18	0.6624847238041922	0.7402597402597403	0.5686424768033055	5	-0.0006320000000000104	1.0	-0.003610000000000002	0.0037399999999999656	0.3333333333333333	1	0.008783476503750916	-0.0065052284333673134
