split	checkpoint_name	method	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	oracle_delta_tc	q_pred	q_calibrated
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	4	new_n219_	control0	new_n219_::control0	-0.022909999999999875	-0.44966596364974976	-0.2542789710892571
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	5	new_n219_	control1	new_n219_::control1	-0.04373999999999989	-1.7993000745773315	-1.603913082016839
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	6	new_n219_	observe	new_n219_::observe	0.0018000000000001348	0.6717539429664612	0.8671409355269538
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	7	__buf_split_178	control0	__buf_split_178::control0	-0.031829999999999914	0.22830358147621155	0.4236905740367042
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	8	__buf_split_178	control1	__buf_split_178::control1	-0.028859999999999886	-0.8803766369819641	-0.6849896444214715
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	9	__buf_split_178	observe	__buf_split_178::observe	0.0018000000000001348	0.6895293593406677	0.8849163519011604
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	10	new_n272_	control0	new_n272_::control0	-0.028859999999999886	0.3523806035518646	0.5477675961123573
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	11	new_n272_	control1	new_n272_::control1	-0.028859999999999886	-0.6233275532722473	-0.4279405607117547
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	12	new_n272_	observe	new_n272_::observe	0.0018000000000001348	1.2408944368362427	1.4362814293967352
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	13	new_n441_	control0	new_n441_::control0	-0.028859999999999886	0.8344391584396362	1.0298261510001288
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	14	new_n441_	control1	new_n441_::control1	-0.028859999999999886	0.897163450717926	1.0925504432784185
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	15	new_n441_	observe	new_n441_::observe	0.0018000000000001348	0.332062304019928	0.5274492965804206
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	16	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-2.070281638039483
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	17	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-3.5012279881371393
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_hard_cone	18	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.8853331671820747
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	1	__buf_split_23	control0	__buf_split_23::control0	-0.0348099999999999	-0.3684433400630951	-0.13930510360017845
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	2	__buf_split_23	control1	__buf_split_23::control1	-0.031829999999999914	0.31547823548316956	0.4112309923638076
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	3	__buf_split_23	observe	__buf_split_23::observe	0.0018000000000001348	0.3144800662994385	0.410427496487714
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	4	new_n219_	control0	new_n219_::control0	-0.022909999999999875	-0.44966596364974976	-0.2046868486601051
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	5	new_n219_	control1	new_n219_::control1	-0.04373999999999989	-1.7993000745773315	-1.2911013163078415
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	6	new_n219_	observe	new_n219_::observe	0.0018000000000001348	0.6717539429664612	0.6980221159337792
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	7	__buf_split_178	control0	__buf_split_178::control0	-0.031829999999999914	0.22830358147621155	0.34105804359308206
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	8	__buf_split_178	control1	__buf_split_178::control1	-0.028859999999999886	-0.8803766369819641	-0.5513958589686951
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	9	__buf_split_178	observe	__buf_split_178::observe	0.0018000000000001348	0.6895293593406677	0.7123307862326708
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	10	new_n272_	control0	new_n272_::control0	-0.028859999999999886	0.3523806035518646	0.4409362778450245
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	11	new_n272_	control1	new_n272_::control1	-0.028859999999999886	-0.6233275532722473	-0.34447915378413346
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	12	new_n272_	observe	new_n272_::observe	0.0018000000000001348	1.2408944368362427	1.1561629273269836
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	13	new_n441_	control0	new_n441_::control0	-0.028859999999999886	0.8344391584396362	0.8289787732466072
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	14	new_n441_	control1	new_n441_::control1	-0.028859999999999886	0.897163450717926	0.8794699234423181
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	15	new_n441_	observe	new_n441_::observe	0.0018000000000001348	0.332062304019928	0.42458066383766585
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	16	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-1.6665138391661727
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	17	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-2.8183821896966466
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_hard_cone	18	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.7126663098741196
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	1	__buf_split_23	control0	__buf_split_23::control0	-0.0348099999999999	-0.3684433400630951	0.35294117647058826
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	2	__buf_split_23	control1	__buf_split_23::control1	-0.031829999999999914	0.31547823548316956	0.5294117647058824
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	3	__buf_split_23	observe	__buf_split_23::observe	0.0018000000000001348	0.3144800662994385	0.47058823529411764
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	4	new_n219_	control0	new_n219_::control0	-0.022909999999999875	-0.44966596364974976	0.29411764705882354
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	5	new_n219_	control1	new_n219_::control1	-0.04373999999999989	-1.7993000745773315	0.11764705882352941
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	6	new_n219_	observe	new_n219_::observe	0.0018000000000001348	0.6717539429664612	0.7058823529411765
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	7	__buf_split_178	control0	__buf_split_178::control0	-0.031829999999999914	0.22830358147621155	0.4117647058823529
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	8	__buf_split_178	control1	__buf_split_178::control1	-0.028859999999999886	-0.8803766369819641	0.17647058823529413
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	9	__buf_split_178	observe	__buf_split_178::observe	0.0018000000000001348	0.6895293593406677	0.7647058823529411
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	10	new_n272_	control0	new_n272_::control0	-0.028859999999999886	0.3523806035518646	0.6470588235294118
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	11	new_n272_	control1	new_n272_::control1	-0.028859999999999886	-0.6233275532722473	0.23529411764705882
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	12	new_n272_	observe	new_n272_::observe	0.0018000000000001348	1.2408944368362427	1.0
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	13	new_n441_	control0	new_n441_::control0	-0.028859999999999886	0.8344391584396362	0.8823529411764706
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	14	new_n441_	control1	new_n441_::control1	-0.028859999999999886	0.897163450717926	0.9411764705882353
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	15	new_n441_	observe	new_n441_::observe	0.0018000000000001348	0.332062304019928	0.5882352941176471
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	16	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	0.058823529411764705
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	17	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	0.0
expanded	Q_v0_rank2p0	group_rank_pct	subckt_0111	initial	cached_hard_cone	18	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.8235294117647058
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	1	__buf_split_23	control0	__buf_split_23::control0	-0.0348099999999999	-0.3684433400630951	-0.36021414308672506
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	2	__buf_split_23	control1	__buf_split_23::control1	-0.031829999999999914	0.31547823548316956	0.16588602835281027
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	3	__buf_split_23	observe	__buf_split_23::observe	0.0018000000000001348	0.3144800662994385	0.16511819619564058
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	4	new_n219_	control0	new_n219_::control0	-0.022909999999999875	-0.44966596364974976	-0.4226938742745845
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	5	new_n219_	control1	new_n219_::control1	-0.04373999999999989	-1.7993000745773315	-1.460887086080364
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	6	new_n219_	observe	new_n219_::observe	0.0018000000000001348	0.6717539429664612	0.4399477299989255
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	7	__buf_split_178	control0	__buf_split_178::control0	-0.031829999999999914	0.22830358147621155	0.09882775433709258
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	8	__buf_split_178	control1	__buf_split_178::control1	-0.028859999999999886	-0.8803766369819641	-0.7540139659092536
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	9	__buf_split_178	observe	__buf_split_178::observe	0.0018000000000001348	0.6895293593406677	0.45362130009270385
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	10	new_n272_	control0	new_n272_::control0	-0.028859999999999886	0.3523806035518646	0.194272824239398
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	11	new_n272_	control1	new_n272_::control1	-0.028859999999999886	-0.6233275532722473	-0.5562814014700587
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	12	new_n272_	observe	new_n272_::observe	0.0018000000000001348	1.2408944368362427	0.8777536453320045
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	13	new_n441_	control0	new_n441_::control0	-0.028859999999999886	0.8344391584396362	0.5650917857084612
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	14	new_n441_	control1	new_n441_::control1	-0.028859999999999886	0.897163450717926	0.613341851360615
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	15	new_n441_	observe	new_n441_::observe	0.0018000000000001348	0.332062304019928	0.17864316544617487
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	16	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-1.819636665052996
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	17	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-2.920378543982401
expanded	Q_v0_rank2p0	circuit_zscore	subckt_0111	initial	cached_hard_cone	18	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.45394193128579424
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	1	__buf_split_23	control0	__buf_split_23::control0	-0.0348099999999999	-0.3684433400630951	-0.12794433040471495
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	2	__buf_split_23	control1	__buf_split_23::control1	-0.031829999999999914	0.31547823548316956	0.3513465257868768
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	3	__buf_split_23	observe	__buf_split_23::observe	0.0018000000000001348	0.3144800662994385	0.35064701084276584
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	4	new_n219_	control0	new_n219_::control0	-0.022909999999999875	-0.44966596364974976	-0.18486498065599757
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	5	new_n219_	control1	new_n219_::control1	-0.04373999999999989	-1.7993000745773315	-1.130685834538535
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	6	new_n219_	observe	new_n219_::observe	0.0018000000000001348	0.6717539429664612	0.6010238206485604
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	7	__buf_split_178	control0	__buf_split_178::control0	-0.031829999999999914	0.22830358147621155	0.29025470466129183
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	8	__buf_split_178	control1	__buf_split_178::control1	-0.028859999999999886	-0.8803766369819641	-0.48670614896154324
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	9	__buf_split_178	observe	__buf_split_178::observe	0.0018000000000001348	0.6895293593406677	0.6134807964741157
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	10	new_n272_	control0	new_n272_::control0	-0.028859999999999886	0.3523806035518646	0.3772076306555383
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	11	new_n272_	control1	new_n272_::control1	-0.028859999999999886	-0.6233275532722473	-0.30656667125009585
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	12	new_n272_	observe	new_n272_::observe	0.0018000000000001348	1.2408944368362427	0.9998763270668204
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	13	new_n441_	control0	new_n441_::control0	-0.028859999999999886	0.8344391584396362	0.7150332904500831
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	14	new_n441_	control1	new_n441_::control1	-0.028859999999999886	0.897163450717926	0.7589903475528087
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	15	new_n441_	observe	new_n441_::observe	0.0018000000000001348	0.332062304019928	0.3629686074587034
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	16	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-1.4575159748779354
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	17	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-2.460320281431274
expanded	Q_v0_rank2p0	global_zscore	subckt_0111	initial	cached_hard_cone	18	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.6137728997795329
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	1	__buf_split_23	control0	__buf_split_23::control0	-0.0348099999999999	-0.3684433400630951	0.4058115871215253
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	2	__buf_split_23	control1	__buf_split_23::control1	-0.031829999999999914	0.31547823548316956	0.5408298779397164
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	3	__buf_split_23	observe	__buf_split_23::observe	0.0018000000000001348	0.3144800662994385	0.5406323466311671
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	4	new_n219_	control0	new_n219_::control0	-0.022909999999999875	-0.44966596364974976	0.39030490495184555
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	5	new_n219_	control1	new_n219_::control1	-0.04373999999999989	-1.7993000745773315	0.17924021413252728
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	6	new_n219_	observe	new_n219_::observe	0.0018000000000001348	0.6717539429664612	0.6100653100650509
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	7	__buf_split_178	control0	__buf_split_178::control0	-0.031829999999999914	0.22830358147621155	0.5235370356010491
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	8	__buf_split_178	control1	__buf_split_178::control1	-0.028859999999999886	-0.8803766369819641	0.31233017359641263
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	9	__buf_split_178	observe	__buf_split_178::observe	0.0018000000000001348	0.6895293593406677	0.613429554875314
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	10	new_n272_	control0	new_n272_::control0	-0.028859999999999886	0.3523806035518646	0.5481231020558356
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	11	new_n272_	control1	new_n272_::control1	-0.028859999999999886	-0.6233275532722473	0.35791729943764866
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	12	new_n272_	observe	new_n272_::observe	0.0018000000000001348	1.2408944368362427	0.7111782705459826
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	13	new_n441_	control0	new_n441_::control0	-0.028859999999999886	0.8344391584396362	0.6404285153767367
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	14	new_n441_	control1	new_n441_::control1	-0.028859999999999886	0.897163450717926	0.6518559210945466
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	15	new_n441_	observe	new_n441_::observe	0.0018000000000001348	0.332062304019928	0.544109835289586
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	16	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	0.13088740667451532
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	17	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	0.04593945739682779
expanded	Q_v0_rank2p0	platt	subckt_0111	initial	cached_hard_cone	18	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.6135083145683052
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	1	new_n1222_	control0	new_n1222_::control0	-0.0348099999999999	0.39366212487220764	0.39366212487220764
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	2	new_n1222_	control1	new_n1222_::control1	0.0515000000000001	1.411543607711792	1.411543607711792
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	3	new_n1222_	observe	new_n1222_::observe	0.07577000000000023	0.7398115396499634	0.7398115396499634
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	4	new_n531_	control0	new_n531_::control0	-0.028859999999999886	0.3294697105884552	0.3294697105884552
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	5	new_n531_	control1	new_n531_::control1	-0.028859999999999886	-0.5787665247917175	-0.5787665247917175
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	6	new_n531_	observe	new_n531_::observe	0.0018000000000001348	1.3663222789764404	1.3663222789764404
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	7	__buf_split_1571	control0	__buf_split_1571::control0	-0.10623999999999989	-0.007130649872124195	-0.007130649872124195
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	8	__buf_split_1571	control1	__buf_split_1571::control1	0.012810000000000099	0.9268767237663269	0.9268767237663269
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	9	__buf_split_1571	observe	__buf_split_1571::observe	0.0018000000000001348	1.2055363655090332	1.2055363655090332
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	10	new_n1545_	control0	new_n1545_::control0	-0.031829999999999914	0.7362074255943298	0.7362074255943298
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	11	new_n1545_	control1	new_n1545_::control1	-0.031829999999999914	2.243056058883667	2.243056058883667
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	12	new_n1545_	observe	new_n1545_::observe	0.0018000000000001348	0.7148002982139587	0.7148002982139587
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	13	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-2.2656686305999756
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	14	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-3.696614980697632
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	15	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.689946174621582
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	16	__buf_split_1100	control0	__buf_split_1100::control0	-0.031829999999999914	0.40655019879341125	0.40655019879341125
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	17	__buf_split_1100	control1	__buf_split_1100::control1	-0.025879999999999903	-1.3307254314422607	-1.3307254314422607
expanded	Q_v0_rank2p0	raw	subckt_0111	initial	cached_random	18	__buf_split_1100	observe	__buf_split_1100::observe	0.0018000000000001348	0.7368090748786926	0.7368090748786926
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	1	new_n1222_	control0	new_n1222_::control0	-0.0348099999999999	0.39366212487220764	0.17023516016908818
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	2	new_n1222_	control1	new_n1222_::control1	0.0515000000000001	1.411543607711792	1.1881166430086725
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	3	new_n1222_	observe	new_n1222_::observe	0.07577000000000023	0.7398115396499634	0.5163845749468439
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	4	new_n531_	control0	new_n531_::control0	-0.028859999999999886	0.3294697105884552	0.10604274588533574
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	5	new_n531_	control1	new_n531_::control1	-0.028859999999999886	-0.5787665247917175	-0.802193489494837
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	6	new_n531_	observe	new_n531_::observe	0.0018000000000001348	1.3663222789764404	1.142895314273321
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	7	__buf_split_1571	control0	__buf_split_1571::control0	-0.10623999999999989	-0.007130649872124195	-0.23055761457524365
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	8	__buf_split_1571	control1	__buf_split_1571::control1	0.012810000000000099	0.9268767237663269	0.7034497590632074
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	9	__buf_split_1571	observe	__buf_split_1571::observe	0.0018000000000001348	1.2055363655090332	0.9821094008059137
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	10	new_n1545_	control0	new_n1545_::control0	-0.031829999999999914	0.7362074255943298	0.5127804608912103
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	11	new_n1545_	control1	new_n1545_::control1	-0.031829999999999914	2.243056058883667	2.0196290941805475
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	12	new_n1545_	observe	new_n1545_::observe	0.0018000000000001348	0.7148002982139587	0.4913733335108393
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	13	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-2.489095595303095
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	14	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-3.9200419454007513
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	15	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.4665192099184626
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	16	__buf_split_1100	control0	__buf_split_1100::control0	-0.031829999999999914	0.40655019879341125	0.1831232340902918
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	17	__buf_split_1100	control1	__buf_split_1100::control1	-0.025879999999999903	-1.3307254314422607	-1.5541523961453803
expanded	Q_v0_rank2p0	group_center	subckt_0111	initial	cached_random	18	__buf_split_1100	observe	__buf_split_1100::observe	0.0018000000000001348	0.7368090748786926	0.5133821101755731
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	1	new_n1222_	control0	new_n1222_::control0	-0.0348099999999999	0.39366212487220764	0.12339966816427216
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	2	new_n1222_	control1	new_n1222_::control1	0.0515000000000001	1.411543607711792	0.8612392371945596
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	3	new_n1222_	observe	new_n1222_::observe	0.07577000000000023	0.7398115396499634	0.3743156533015677
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	4	new_n531_	control0	new_n531_::control0	-0.028859999999999886	0.3294697105884552	0.07686801974680903
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	5	new_n531_	control1	new_n531_::control1	-0.028859999999999886	-0.5787665247917175	-0.5814921565490876
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	6	new_n531_	observe	new_n531_::observe	0.0018000000000001348	1.3663222789764404	0.8284593052795125
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	7	__buf_split_1571	control0	__buf_split_1571::control0	-0.10623999999999989	-0.007130649872124195	-0.1671260690392759
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	8	__buf_split_1571	control1	__buf_split_1571::control1	0.012810000000000099	0.9268767237663269	0.509915030199498
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	9	__buf_split_1571	observe	__buf_split_1571::observe	0.0018000000000001348	1.2055363655090332	0.7119091851535633
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	10	new_n1545_	control0	new_n1545_::control0	-0.031829999999999914	0.7362074255943298	0.3717031114620933
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	11	new_n1545_	control1	new_n1545_::control1	-0.031829999999999914	2.243056058883667	1.4639840546996679
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	12	new_n1545_	observe	new_n1545_::observe	0.0018000000000001348	0.7148002982139587	0.35618556260518114
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	13	new_n524_	control0	new_n524_::control0	-0.0348099999999999	-2.2656686305999756	-1.8042898434405048
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	14	new_n524_	control1	new_n524_::control1	-0.031829999999999914	-3.696614980697632	-2.8415509156393304
expanded	Q_v0_rank2p0	group_zscore	subckt_0111	initial	cached_random	15	new_n524_	observe	new_n524_::observe	0.0009000000000001229	0.689946174621582	0.3381693631269607
